"trainer/global_step","vanillasinh_small - train_loss","vanillasinh_small - train_loss__MIN","vanillasinh_small - train_loss__MAX","vanillasinh_small - _step","vanillasinh_small - _step__MIN","vanillasinh_small - _step__MAX"
"148499","0.12122822552919388","0.12122822552919388","0.12122822552919388","1484","1484","1484"
"148599","0.11899660527706146","0.11899660527706146","0.11899660527706146","1485","1485","1485"
"148699","0.11411114037036896","0.11411114037036896","0.11411114037036896","1486","1486","1486"
"148799","0.11475234478712082","0.11475234478712082","0.11475234478712082","1487","1487","1487"
"148899","0.11305587738752365","0.11305587738752365","0.11305587738752365","1488","1488","1488"
"148999","0.11544710397720337","0.11544710397720337","0.11544710397720337","1489","1489","1489"
"149099","0.1139356791973114","0.1139356791973114","0.1139356791973114","1490","1490","1490"
"149199","0.1114075779914856","0.1114075779914856","0.1114075779914856","1491","1491","1491"
"149299","0.11197478324174881","0.11197478324174881","0.11197478324174881","1492","1492","1492"
"149399","0.10957052558660507","0.10957052558660507","0.10957052558660507","1493","1493","1493"
"149499","0.11312928050756454","0.11312928050756454","0.11312928050756454","1494","1494","1494"
"149599","0.11593002080917358","0.11593002080917358","0.11593002080917358","1495","1495","1495"
"149699","0.10836377739906311","0.10836377739906311","0.10836377739906311","1496","1496","1496"
"149799","0.113926462829113","0.113926462829113","0.113926462829113","1497","1497","1497"
"149899","0.11282626539468765","0.11282626539468765","0.11282626539468765","1498","1498","1498"
"149999","0.11046647280454636","0.11046647280454636","0.11046647280454636","1499","1499","1499"
"150099","0.10959769040346146","0.10959769040346146","0.10959769040346146","1500","1500","1500"
"150199","0.11023321002721786","0.11023321002721786","0.11023321002721786","1501","1501","1501"
"150299","0.11717116087675095","0.11717116087675095","0.11717116087675095","1502","1502","1502"
"150399","0.11424370855093002","0.11424370855093002","0.11424370855093002","1503","1503","1503"
"150499","0.11417104303836823","0.11417104303836823","0.11417104303836823","1504","1504","1504"
"150599","0.11369417607784271","0.11369417607784271","0.11369417607784271","1505","1505","1505"
"150699","0.1103077232837677","0.1103077232837677","0.1103077232837677","1506","1506","1506"
"150799","0.10828690230846405","0.10828690230846405","0.10828690230846405","1507","1507","1507"
"150899","0.11858183145523071","0.11858183145523071","0.11858183145523071","1508","1508","1508"
"150999","0.11145614087581635","0.11145614087581635","0.11145614087581635","1509","1509","1509"
"151099","0.11351075768470764","0.11351075768470764","0.11351075768470764","1510","1510","1510"
"151199","0.11210592836141586","0.11210592836141586","0.11210592836141586","1511","1511","1511"
"151299","0.11338240653276443","0.11338240653276443","0.11338240653276443","1512","1512","1512"
"151399","0.11058691889047623","0.11058691889047623","0.11058691889047623","1513","1513","1513"
"151499","0.1157141923904419","0.1157141923904419","0.1157141923904419","1514","1514","1514"
"151599","0.11779409646987915","0.11779409646987915","0.11779409646987915","1515","1515","1515"
"151699","0.11694169789552689","0.11694169789552689","0.11694169789552689","1516","1516","1516"
"151799","0.11166854202747345","0.11166854202747345","0.11166854202747345","1517","1517","1517"
"151899","0.11371277272701263","0.11371277272701263","0.11371277272701263","1518","1518","1518"
"151999","0.11436594277620316","0.11436594277620316","0.11436594277620316","1519","1519","1519"
"152099","0.11035007983446121","0.11035007983446121","0.11035007983446121","1520","1520","1520"
"152199","0.11006684601306915","0.11006684601306915","0.11006684601306915","1521","1521","1521"
"152299","0.11419427394866943","0.11419427394866943","0.11419427394866943","1522","1522","1522"
"152399","0.11540469527244568","0.11540469527244568","0.11540469527244568","1523","1523","1523"
"152499","0.11477787047624588","0.11477787047624588","0.11477787047624588","1524","1524","1524"
"152599","0.11456325650215149","0.11456325650215149","0.11456325650215149","1525","1525","1525"
"152699","0.1170889362692833","0.1170889362692833","0.1170889362692833","1526","1526","1526"
"152799","0.11139698326587677","0.11139698326587677","0.11139698326587677","1527","1527","1527"
"152899","0.11757885664701462","0.11757885664701462","0.11757885664701462","1528","1528","1528"
"152999","0.1164402887225151","0.1164402887225151","0.1164402887225151","1529","1529","1529"
"153099","0.11433978378772736","0.11433978378772736","0.11433978378772736","1530","1530","1530"
"153199","0.11529795080423355","0.11529795080423355","0.11529795080423355","1531","1531","1531"
"153299","0.11954902857542038","0.11954902857542038","0.11954902857542038","1532","1532","1532"
"153399","0.10761044919490814","0.10761044919490814","0.10761044919490814","1533","1533","1533"
"153499","0.11418893933296204","0.11418893933296204","0.11418893933296204","1534","1534","1534"
"153599","0.1108352318406105","0.1108352318406105","0.1108352318406105","1535","1535","1535"
"153699","0.11488037556409836","0.11488037556409836","0.11488037556409836","1536","1536","1536"
"153799","0.11154786497354507","0.11154786497354507","0.11154786497354507","1537","1537","1537"
"153899","0.11068249493837357","0.11068249493837357","0.11068249493837357","1538","1538","1538"
"153999","0.11135964840650558","0.11135964840650558","0.11135964840650558","1539","1539","1539"
"154099","0.11136792600154877","0.11136792600154877","0.11136792600154877","1540","1540","1540"
"154199","0.10934901982545853","0.10934901982545853","0.10934901982545853","1541","1541","1541"
"154299","0.11523967236280441","0.11523967236280441","0.11523967236280441","1542","1542","1542"
"154399","0.1042766273021698","0.1042766273021698","0.1042766273021698","1543","1543","1543"
"154499","0.1202690452337265","0.1202690452337265","0.1202690452337265","1544","1544","1544"
"154599","0.12006953358650208","0.12006953358650208","0.12006953358650208","1545","1545","1545"
"154699","0.11563780158758163","0.11563780158758163","0.11563780158758163","1546","1546","1546"
"154799","0.11355956643819809","0.11355956643819809","0.11355956643819809","1547","1547","1547"
"154899","0.1089099645614624","0.1089099645614624","0.1089099645614624","1548","1548","1548"
"154999","0.11229938268661499","0.11229938268661499","0.11229938268661499","1549","1549","1549"
"155099","0.11554912477731705","0.11554912477731705","0.11554912477731705","1550","1550","1550"
"155199","0.11828793585300446","0.11828793585300446","0.11828793585300446","1551","1551","1551"
"155299","0.11541327834129333","0.11541327834129333","0.11541327834129333","1552","1552","1552"
"155399","0.11031235009431839","0.11031235009431839","0.11031235009431839","1553","1553","1553"
"155499","0.11420430988073349","0.11420430988073349","0.11420430988073349","1554","1554","1554"
"155599","0.11466345936059952","0.11466345936059952","0.11466345936059952","1555","1555","1555"
"155699","0.10938072949647903","0.10938072949647903","0.10938072949647903","1556","1556","1556"
"155799","0.10611511766910553","0.10611511766910553","0.10611511766910553","1557","1557","1557"
"155899","0.11355771124362946","0.11355771124362946","0.11355771124362946","1558","1558","1558"
"155999","0.1114223524928093","0.1114223524928093","0.1114223524928093","1559","1559","1559"
"156099","0.11263876408338547","0.11263876408338547","0.11263876408338547","1560","1560","1560"
"156199","0.11226937919855118","0.11226937919855118","0.11226937919855118","1561","1561","1561"
"156299","0.11254201084375381","0.11254201084375381","0.11254201084375381","1562","1562","1562"
"156399","0.11216891556978226","0.11216891556978226","0.11216891556978226","1563","1563","1563"
"156499","0.11574114114046097","0.11574114114046097","0.11574114114046097","1564","1564","1564"
"156599","0.10741928964853287","0.10741928964853287","0.10741928964853287","1565","1565","1565"
"156699","0.11570427566766739","0.11570427566766739","0.11570427566766739","1566","1566","1566"
"156799","0.11169776320457458","0.11169776320457458","0.11169776320457458","1567","1567","1567"
"156899","0.11234856396913528","0.11234856396913528","0.11234856396913528","1568","1568","1568"
"156999","0.11220294237136841","0.11220294237136841","0.11220294237136841","1569","1569","1569"
"157099","0.11756279319524765","0.11756279319524765","0.11756279319524765","1570","1570","1570"
"157199","0.11422360688447952","0.11422360688447952","0.11422360688447952","1571","1571","1571"
"157299","0.10640346258878708","0.10640346258878708","0.10640346258878708","1572","1572","1572"
"157399","0.11196448653936386","0.11196448653936386","0.11196448653936386","1573","1573","1573"
"157499","0.11036103963851929","0.11036103963851929","0.11036103963851929","1574","1574","1574"
"157599","0.12136624753475189","0.12136624753475189","0.12136624753475189","1575","1575","1575"
"157699","0.11279205977916718","0.11279205977916718","0.11279205977916718","1576","1576","1576"
"157799","0.10729231685400009","0.10729231685400009","0.10729231685400009","1577","1577","1577"
"157899","0.11187891662120819","0.11187891662120819","0.11187891662120819","1578","1578","1578"
"157999","0.10868771374225616","0.10868771374225616","0.10868771374225616","1579","1579","1579"
"158099","0.11731567233800888","0.11731567233800888","0.11731567233800888","1580","1580","1580"
"158199","0.10993754118680954","0.10993754118680954","0.10993754118680954","1581","1581","1581"
"158299","0.11263605207204819","0.11263605207204819","0.11263605207204819","1582","1582","1582"
"158399","0.1102801263332367","0.1102801263332367","0.1102801263332367","1583","1583","1583"
"158499","0.10981670767068863","0.10981670767068863","0.10981670767068863","1584","1584","1584"
"158599","0.11575309187173843","0.11575309187173843","0.11575309187173843","1585","1585","1585"
"158699","0.11544758826494217","0.11544758826494217","0.11544758826494217","1586","1586","1586"
"158799","0.11148052662611008","0.11148052662611008","0.11148052662611008","1587","1587","1587"
"158899","0.11469821631908417","0.11469821631908417","0.11469821631908417","1588","1588","1588"
"158999","0.12062205374240875","0.12062205374240875","0.12062205374240875","1589","1589","1589"
"159099","0.11132051795721054","0.11132051795721054","0.11132051795721054","1590","1590","1590"
"159199","0.11747144162654877","0.11747144162654877","0.11747144162654877","1591","1591","1591"
"159299","0.12266739457845688","0.12266739457845688","0.12266739457845688","1592","1592","1592"
"159399","0.11274909973144531","0.11274909973144531","0.11274909973144531","1593","1593","1593"
"159499","0.10914980620145798","0.10914980620145798","0.10914980620145798","1594","1594","1594"
"159599","0.11584274470806122","0.11584274470806122","0.11584274470806122","1595","1595","1595"
"159699","0.1152048259973526","0.1152048259973526","0.1152048259973526","1596","1596","1596"
"159799","0.11548756808042526","0.11548756808042526","0.11548756808042526","1597","1597","1597"
"159899","0.11102023720741272","0.11102023720741272","0.11102023720741272","1598","1598","1598"
"159999","0.10988403856754303","0.10988403856754303","0.10988403856754303","1599","1599","1599"
"160099","0.11182349175214767","0.11182349175214767","0.11182349175214767","1600","1600","1600"
"160199","0.11552539467811584","0.11552539467811584","0.11552539467811584","1601","1601","1601"
"160299","0.11366499215364456","0.11366499215364456","0.11366499215364456","1602","1602","1602"
"160399","0.11180196702480316","0.11180196702480316","0.11180196702480316","1603","1603","1603"
"160499","0.10830436646938324","0.10830436646938324","0.10830436646938324","1604","1604","1604"
"160599","0.11570394784212112","0.11570394784212112","0.11570394784212112","1605","1605","1605"
"160699","0.11695710569620132","0.11695710569620132","0.11695710569620132","1606","1606","1606"
"160799","0.11360843479633331","0.11360843479633331","0.11360843479633331","1607","1607","1607"
"160899","0.11316283792257309","0.11316283792257309","0.11316283792257309","1608","1608","1608"
"160999","0.11391212046146393","0.11391212046146393","0.11391212046146393","1609","1609","1609"
"161099","0.11415897309780121","0.11415897309780121","0.11415897309780121","1610","1610","1610"
"161199","0.10905532538890839","0.10905532538890839","0.10905532538890839","1611","1611","1611"
"161299","0.11694319546222687","0.11694319546222687","0.11694319546222687","1612","1612","1612"
"161399","0.11215490847826004","0.11215490847826004","0.11215490847826004","1613","1613","1613"
"161499","0.11190184950828552","0.11190184950828552","0.11190184950828552","1614","1614","1614"
"161599","0.12269460409879684","0.12269460409879684","0.12269460409879684","1615","1615","1615"
"161699","0.11933661997318268","0.11933661997318268","0.11933661997318268","1616","1616","1616"
"161799","0.11439624428749084","0.11439624428749084","0.11439624428749084","1617","1617","1617"
"161899","0.11860575526952744","0.11860575526952744","0.11860575526952744","1618","1618","1618"
"161999","0.11716102808713913","0.11716102808713913","0.11716102808713913","1619","1619","1619"
"162099","0.11521593481302261","0.11521593481302261","0.11521593481302261","1620","1620","1620"
"162199","0.10665065795183182","0.10665065795183182","0.10665065795183182","1621","1621","1621"
"162299","0.11280718445777893","0.11280718445777893","0.11280718445777893","1622","1622","1622"
"162399","0.11083336919546127","0.11083336919546127","0.11083336919546127","1623","1623","1623"
"162499","0.10993082076311111","0.10993082076311111","0.10993082076311111","1624","1624","1624"
"162599","0.11330457776784897","0.11330457776784897","0.11330457776784897","1625","1625","1625"
"162699","0.1134822741150856","0.1134822741150856","0.1134822741150856","1626","1626","1626"
"162799","0.11431292444467545","0.11431292444467545","0.11431292444467545","1627","1627","1627"
"162899","0.10900641977787018","0.10900641977787018","0.10900641977787018","1628","1628","1628"
"162999","0.11175458878278732","0.11175458878278732","0.11175458878278732","1629","1629","1629"
"163099","0.10904224961996078","0.10904224961996078","0.10904224961996078","1630","1630","1630"
"163199","0.1250602900981903","0.1250602900981903","0.1250602900981903","1631","1631","1631"
"163299","0.11590947210788727","0.11590947210788727","0.11590947210788727","1632","1632","1632"
"163399","0.10906559228897095","0.10906559228897095","0.10906559228897095","1633","1633","1633"
"163499","0.11220680177211761","0.11220680177211761","0.11220680177211761","1634","1634","1634"
"163599","0.1143772304058075","0.1143772304058075","0.1143772304058075","1635","1635","1635"
"163699","0.10876717418432236","0.10876717418432236","0.10876717418432236","1636","1636","1636"
"163799","0.11591722071170807","0.11591722071170807","0.11591722071170807","1637","1637","1637"
"163899","0.11435070633888245","0.11435070633888245","0.11435070633888245","1638","1638","1638"
"163999","0.11248786002397537","0.11248786002397537","0.11248786002397537","1639","1639","1639"
"164099","0.11596506834030151","0.11596506834030151","0.11596506834030151","1640","1640","1640"
"164199","0.113347128033638","0.113347128033638","0.113347128033638","1641","1641","1641"
"164299","0.11386522650718689","0.11386522650718689","0.11386522650718689","1642","1642","1642"
"164399","0.11417876929044724","0.11417876929044724","0.11417876929044724","1643","1643","1643"
"164499","0.11727620661258698","0.11727620661258698","0.11727620661258698","1644","1644","1644"
"164599","0.11385411024093628","0.11385411024093628","0.11385411024093628","1645","1645","1645"
"164699","0.10994435101747513","0.10994435101747513","0.10994435101747513","1646","1646","1646"
"164799","0.11166650801897049","0.11166650801897049","0.11166650801897049","1647","1647","1647"
"164899","0.11504706740379333","0.11504706740379333","0.11504706740379333","1648","1648","1648"
"164999","0.11322838068008423","0.11322838068008423","0.11322838068008423","1649","1649","1649"
"165099","0.11007406562566757","0.11007406562566757","0.11007406562566757","1650","1650","1650"
"165199","0.11649880558252335","0.11649880558252335","0.11649880558252335","1651","1651","1651"
"165299","0.11217694729566574","0.11217694729566574","0.11217694729566574","1652","1652","1652"
"165399","0.12611828744411469","0.12611828744411469","0.12611828744411469","1653","1653","1653"
"165499","0.11196979880332947","0.11196979880332947","0.11196979880332947","1654","1654","1654"
"165599","0.10946287959814072","0.10946287959814072","0.10946287959814072","1655","1655","1655"
"165699","0.11061602830886841","0.11061602830886841","0.11061602830886841","1656","1656","1656"
"165799","0.12063515186309814","0.12063515186309814","0.12063515186309814","1657","1657","1657"
"165899","0.11008471995592117","0.11008471995592117","0.11008471995592117","1658","1658","1658"
"165999","0.11776474863290787","0.11776474863290787","0.11776474863290787","1659","1659","1659"
"166099","0.12009815871715546","0.12009815871715546","0.12009815871715546","1660","1660","1660"
"166199","0.11247634142637253","0.11247634142637253","0.11247634142637253","1661","1661","1661"
"166299","0.1160743311047554","0.1160743311047554","0.1160743311047554","1662","1662","1662"
"166399","0.11623048782348633","0.11623048782348633","0.11623048782348633","1663","1663","1663"
"166499","0.1142251119017601","0.1142251119017601","0.1142251119017601","1664","1664","1664"
"166599","0.11660017818212509","0.11660017818212509","0.11660017818212509","1665","1665","1665"
"166699","0.11655187606811523","0.11655187606811523","0.11655187606811523","1666","1666","1666"
"166799","0.10674949735403061","0.10674949735403061","0.10674949735403061","1667","1667","1667"
"166899","0.1203732043504715","0.1203732043504715","0.1203732043504715","1668","1668","1668"
"166999","0.1117296814918518","0.1117296814918518","0.1117296814918518","1669","1669","1669"
"167099","0.11387799680233002","0.11387799680233002","0.11387799680233002","1670","1670","1670"
"167199","0.11497603356838226","0.11497603356838226","0.11497603356838226","1671","1671","1671"
"167299","0.11463858187198639","0.11463858187198639","0.11463858187198639","1672","1672","1672"
"167399","0.1083136573433876","0.1083136573433876","0.1083136573433876","1673","1673","1673"
"167499","0.10675159841775894","0.10675159841775894","0.10675159841775894","1674","1674","1674"
"167599","0.11563637107610703","0.11563637107610703","0.11563637107610703","1675","1675","1675"
"167699","0.11367352306842804","0.11367352306842804","0.11367352306842804","1676","1676","1676"
"167799","0.11369385570287704","0.11369385570287704","0.11369385570287704","1677","1677","1677"
"167899","0.11483494937419891","0.11483494937419891","0.11483494937419891","1678","1678","1678"
"167999","0.11412408947944641","0.11412408947944641","0.11412408947944641","1679","1679","1679"
"168099","0.10812526941299438","0.10812526941299438","0.10812526941299438","1680","1680","1680"
"168199","0.10776698589324951","0.10776698589324951","0.10776698589324951","1681","1681","1681"
"168299","0.11627858877182007","0.11627858877182007","0.11627858877182007","1682","1682","1682"
"168399","0.11130785197019577","0.11130785197019577","0.11130785197019577","1683","1683","1683"
"168499","0.1107940599322319","0.1107940599322319","0.1107940599322319","1684","1684","1684"
"168599","0.1178741529583931","0.1178741529583931","0.1178741529583931","1685","1685","1685"
"168699","0.10999640077352524","0.10999640077352524","0.10999640077352524","1686","1686","1686"
"168799","0.11459214240312576","0.11459214240312576","0.11459214240312576","1687","1687","1687"
"168899","0.11388932168483734","0.11388932168483734","0.11388932168483734","1688","1688","1688"
"168999","0.10762511938810349","0.10762511938810349","0.10762511938810349","1689","1689","1689"
"169099","0.11292609572410583","0.11292609572410583","0.11292609572410583","1690","1690","1690"
"169199","0.11848688870668411","0.11848688870668411","0.11848688870668411","1691","1691","1691"
"169299","0.11384127289056778","0.11384127289056778","0.11384127289056778","1692","1692","1692"
"169399","0.11635109037160873","0.11635109037160873","0.11635109037160873","1693","1693","1693"
"169499","0.11633072048425674","0.11633072048425674","0.11633072048425674","1694","1694","1694"
"169599","0.11587568372488022","0.11587568372488022","0.11587568372488022","1695","1695","1695"
"169699","0.1139458641409874","0.1139458641409874","0.1139458641409874","1696","1696","1696"
"169799","0.11977912485599518","0.11977912485599518","0.11977912485599518","1697","1697","1697"
"169899","0.11418671160936356","0.11418671160936356","0.11418671160936356","1698","1698","1698"
"169999","0.10650722682476044","0.10650722682476044","0.10650722682476044","1699","1699","1699"
"170099","0.112823486328125","0.112823486328125","0.112823486328125","1700","1700","1700"
"170199","0.11587908864021301","0.11587908864021301","0.11587908864021301","1701","1701","1701"
"170299","0.11530070751905441","0.11530070751905441","0.11530070751905441","1702","1702","1702"
"170399","0.11007088422775269","0.11007088422775269","0.11007088422775269","1703","1703","1703"
"170499","0.11429519206285477","0.11429519206285477","0.11429519206285477","1704","1704","1704"
"170599","0.1086522787809372","0.1086522787809372","0.1086522787809372","1705","1705","1705"
"170699","0.11256930977106094","0.11256930977106094","0.11256930977106094","1706","1706","1706"
"170799","0.11366761475801468","0.11366761475801468","0.11366761475801468","1707","1707","1707"
"170899","0.1147778183221817","0.1147778183221817","0.1147778183221817","1708","1708","1708"
"170999","0.11496145278215408","0.11496145278215408","0.11496145278215408","1709","1709","1709"
"171099","0.11352482438087463","0.11352482438087463","0.11352482438087463","1710","1710","1710"
"171199","0.11533935368061066","0.11533935368061066","0.11533935368061066","1711","1711","1711"
"171299","0.10606572777032852","0.10606572777032852","0.10606572777032852","1712","1712","1712"
"171399","0.11872104555368423","0.11872104555368423","0.11872104555368423","1713","1713","1713"
"171499","0.10852697491645813","0.10852697491645813","0.10852697491645813","1714","1714","1714"
"171599","0.10733158141374588","0.10733158141374588","0.10733158141374588","1715","1715","1715"
"171699","0.11471065133810043","0.11471065133810043","0.11471065133810043","1716","1716","1716"
"171799","0.11314970254898071","0.11314970254898071","0.11314970254898071","1717","1717","1717"
"171899","0.11112086474895477","0.11112086474895477","0.11112086474895477","1718","1718","1718"
"171999","0.10734682530164719","0.10734682530164719","0.10734682530164719","1719","1719","1719"
"172099","0.11002364754676819","0.11002364754676819","0.11002364754676819","1720","1720","1720"
"172199","0.11799127608537674","0.11799127608537674","0.11799127608537674","1721","1721","1721"
"172299","0.11274238675832748","0.11274238675832748","0.11274238675832748","1722","1722","1722"
"172399","0.11574353277683258","0.11574353277683258","0.11574353277683258","1723","1723","1723"
"172499","0.1050768792629242","0.1050768792629242","0.1050768792629242","1724","1724","1724"
"172599","0.11400812119245529","0.11400812119245529","0.11400812119245529","1725","1725","1725"
"172699","0.10255524516105652","0.10255524516105652","0.10255524516105652","1726","1726","1726"
"172799","0.1121465265750885","0.1121465265750885","0.1121465265750885","1727","1727","1727"
"172899","0.11824838817119598","0.11824838817119598","0.11824838817119598","1728","1728","1728"
"172999","0.11299566179513931","0.11299566179513931","0.11299566179513931","1729","1729","1729"
"173099","0.11390070617198944","0.11390070617198944","0.11390070617198944","1730","1730","1730"
"173199","0.10416671633720398","0.10416671633720398","0.10416671633720398","1731","1731","1731"
"173299","0.12058355659246445","0.12058355659246445","0.12058355659246445","1732","1732","1732"
"173399","0.11388903856277466","0.11388903856277466","0.11388903856277466","1733","1733","1733"
"173499","0.11764679104089737","0.11764679104089737","0.11764679104089737","1734","1734","1734"
"173599","0.1136978343129158","0.1136978343129158","0.1136978343129158","1735","1735","1735"
"173699","0.11472044140100479","0.11472044140100479","0.11472044140100479","1736","1736","1736"
"173799","0.10995559394359589","0.10995559394359589","0.10995559394359589","1737","1737","1737"
"173899","0.11353714764118195","0.11353714764118195","0.11353714764118195","1738","1738","1738"
"173999","0.1145523265004158","0.1145523265004158","0.1145523265004158","1739","1739","1739"
"174099","0.11265993118286133","0.11265993118286133","0.11265993118286133","1740","1740","1740"
"174199","0.10945829004049301","0.10945829004049301","0.10945829004049301","1741","1741","1741"
"174299","0.11736403405666351","0.11736403405666351","0.11736403405666351","1742","1742","1742"
"174399","0.11651495099067688","0.11651495099067688","0.11651495099067688","1743","1743","1743"
"174499","0.11420554667711258","0.11420554667711258","0.11420554667711258","1744","1744","1744"
"174599","0.11071711033582687","0.11071711033582687","0.11071711033582687","1745","1745","1745"
"174699","0.11757633835077286","0.11757633835077286","0.11757633835077286","1746","1746","1746"
"174799","0.11432240903377533","0.11432240903377533","0.11432240903377533","1747","1747","1747"
"174899","0.11461678147315979","0.11461678147315979","0.11461678147315979","1748","1748","1748"
"174999","0.1113026961684227","0.1113026961684227","0.1113026961684227","1749","1749","1749"
"175099","0.10949826240539551","0.10949826240539551","0.10949826240539551","1750","1750","1750"
"175199","0.11181699484586716","0.11181699484586716","0.11181699484586716","1751","1751","1751"
"175299","0.11164411157369614","0.11164411157369614","0.11164411157369614","1752","1752","1752"
"175399","0.11271661520004272","0.11271661520004272","0.11271661520004272","1753","1753","1753"
"175499","0.1132783368229866","0.1132783368229866","0.1132783368229866","1754","1754","1754"
"175599","0.11509615182876587","0.11509615182876587","0.11509615182876587","1755","1755","1755"
"175699","0.11285288631916046","0.11285288631916046","0.11285288631916046","1756","1756","1756"
"175799","0.11502159386873245","0.11502159386873245","0.11502159386873245","1757","1757","1757"
"175899","0.1114291176199913","0.1114291176199913","0.1114291176199913","1758","1758","1758"
"175999","0.11289382725954056","0.11289382725954056","0.11289382725954056","1759","1759","1759"
"176099","0.11781313270330429","0.11781313270330429","0.11781313270330429","1760","1760","1760"
"176199","0.11514037102460861","0.11514037102460861","0.11514037102460861","1761","1761","1761"
"176299","0.11789605021476746","0.11789605021476746","0.11789605021476746","1762","1762","1762"
"176399","0.10757144540548325","0.10757144540548325","0.10757144540548325","1763","1763","1763"
"176499","0.11202441900968552","0.11202441900968552","0.11202441900968552","1764","1764","1764"
"176599","0.10991814732551575","0.10991814732551575","0.10991814732551575","1765","1765","1765"
"176699","0.11974126100540161","0.11974126100540161","0.11974126100540161","1766","1766","1766"
"176799","0.11513307690620422","0.11513307690620422","0.11513307690620422","1767","1767","1767"
"176899","0.11131315678358078","0.11131315678358078","0.11131315678358078","1768","1768","1768"
"176999","0.11069164425134659","0.11069164425134659","0.11069164425134659","1769","1769","1769"
"177099","0.10921324789524078","0.10921324789524078","0.10921324789524078","1770","1770","1770"
"177199","0.11337976902723312","0.11337976902723312","0.11337976902723312","1771","1771","1771"
"177299","0.11287885159254074","0.11287885159254074","0.11287885159254074","1772","1772","1772"
"177399","0.11201169341802597","0.11201169341802597","0.11201169341802597","1773","1773","1773"
"177499","0.11345202475786209","0.11345202475786209","0.11345202475786209","1774","1774","1774"
"177599","0.11534225940704346","0.11534225940704346","0.11534225940704346","1775","1775","1775"
"177699","0.11702212691307068","0.11702212691307068","0.11702212691307068","1776","1776","1776"
"177799","0.1165250837802887","0.1165250837802887","0.1165250837802887","1777","1777","1777"
"177899","0.11147870868444443","0.11147870868444443","0.11147870868444443","1778","1778","1778"
"177999","0.11388833820819855","0.11388833820819855","0.11388833820819855","1779","1779","1779"
"178099","0.11120260506868362","0.11120260506868362","0.11120260506868362","1780","1780","1780"
"178199","0.11205042153596878","0.11205042153596878","0.11205042153596878","1781","1781","1781"
"178299","0.11309505999088287","0.11309505999088287","0.11309505999088287","1782","1782","1782"
"178399","0.11268164962530136","0.11268164962530136","0.11268164962530136","1783","1783","1783"
"178499","0.10660238564014435","0.10660238564014435","0.10660238564014435","1784","1784","1784"
"178599","0.1153821125626564","0.1153821125626564","0.1153821125626564","1785","1785","1785"
"178699","0.11141065508127213","0.11141065508127213","0.11141065508127213","1786","1786","1786"
"178799","0.11462505906820297","0.11462505906820297","0.11462505906820297","1787","1787","1787"
"178899","0.11596325784921646","0.11596325784921646","0.11596325784921646","1788","1788","1788"
"178999","0.11336704343557358","0.11336704343557358","0.11336704343557358","1789","1789","1789"
"179099","0.11938360333442688","0.11938360333442688","0.11938360333442688","1790","1790","1790"
"179199","0.11833887547254562","0.11833887547254562","0.11833887547254562","1791","1791","1791"
"179299","0.11021121591329575","0.11021121591329575","0.11021121591329575","1792","1792","1792"
"179399","0.11340218782424927","0.11340218782424927","0.11340218782424927","1793","1793","1793"
"179499","0.11705423146486282","0.11705423146486282","0.11705423146486282","1794","1794","1794"
"179599","0.11398086696863174","0.11398086696863174","0.11398086696863174","1795","1795","1795"
"179699","0.10852522403001785","0.10852522403001785","0.10852522403001785","1796","1796","1796"
"179799","0.11228740960359573","0.11228740960359573","0.11228740960359573","1797","1797","1797"
"179899","0.11649075895547867","0.11649075895547867","0.11649075895547867","1798","1798","1798"
"179999","0.11919927597045898","0.11919927597045898","0.11919927597045898","1799","1799","1799"
"180099","0.10860391706228256","0.10860391706228256","0.10860391706228256","1800","1800","1800"
"180199","0.11205781251192093","0.11205781251192093","0.11205781251192093","1801","1801","1801"
"180299","0.1182403564453125","0.1182403564453125","0.1182403564453125","1802","1802","1802"
"180399","0.11539099365472794","0.11539099365472794","0.11539099365472794","1803","1803","1803"
"180499","0.11694198101758957","0.11694198101758957","0.11694198101758957","1804","1804","1804"
"180599","0.1151987686753273","0.1151987686753273","0.1151987686753273","1805","1805","1805"
"180699","0.11748995631933212","0.11748995631933212","0.11748995631933212","1806","1806","1806"
"180799","0.11726655066013336","0.11726655066013336","0.11726655066013336","1807","1807","1807"
"180899","0.1133311539888382","0.1133311539888382","0.1133311539888382","1808","1808","1808"
"180999","0.1059870570898056","0.1059870570898056","0.1059870570898056","1809","1809","1809"
"181099","0.10957662761211395","0.10957662761211395","0.10957662761211395","1810","1810","1810"
"181199","0.10969306528568268","0.10969306528568268","0.10969306528568268","1811","1811","1811"
"181299","0.11505473405122757","0.11505473405122757","0.11505473405122757","1812","1812","1812"
"181399","0.10870234668254852","0.10870234668254852","0.10870234668254852","1813","1813","1813"
"181499","0.10658132284879684","0.10658132284879684","0.10658132284879684","1814","1814","1814"
"181599","0.11248406022787094","0.11248406022787094","0.11248406022787094","1815","1815","1815"
"181699","0.11065272241830826","0.11065272241830826","0.11065272241830826","1816","1816","1816"
"181799","0.11520247161388397","0.11520247161388397","0.11520247161388397","1817","1817","1817"
"181899","0.11542025953531265","0.11542025953531265","0.11542025953531265","1818","1818","1818"
"181999","0.11554864048957825","0.11554864048957825","0.11554864048957825","1819","1819","1819"
"182099","0.1060931459069252","0.1060931459069252","0.1060931459069252","1820","1820","1820"
"182199","0.10624385625123978","0.10624385625123978","0.10624385625123978","1821","1821","1821"
"182299","0.11902543902397156","0.11902543902397156","0.11902543902397156","1822","1822","1822"
