"trainer/global_step","vanilla - train_loss","vanilla - train_loss__MIN","vanilla - train_loss__MAX","vanilla - _step","vanilla - _step__MIN","vanilla - _step__MAX"
"167999","0.1104099303483963","0.1104099303483963","0.1104099303483963","1679","1679","1679"
"168099","0.1127997413277626","0.1127997413277626","0.1127997413277626","1680","1680","1680"
"168199","0.11399015784263611","0.11399015784263611","0.11399015784263611","1681","1681","1681"
"168299","0.11351518332958221","0.11351518332958221","0.11351518332958221","1682","1682","1682"
"168399","0.11751261353492737","0.11751261353492737","0.11751261353492737","1683","1683","1683"
"168499","0.10868164151906967","0.10868164151906967","0.10868164151906967","1684","1684","1684"
"168599","0.11355350911617279","0.11355350911617279","0.11355350911617279","1685","1685","1685"
"168699","0.11439545452594757","0.11439545452594757","0.11439545452594757","1686","1686","1686"
"168799","0.10916202515363693","0.10916202515363693","0.10916202515363693","1687","1687","1687"
"168899","0.11274600774049759","0.11274600774049759","0.11274600774049759","1688","1688","1688"
"168999","0.11253347992897034","0.11253347992897034","0.11253347992897034","1689","1689","1689"
"169099","0.1104840412735939","0.1104840412735939","0.1104840412735939","1690","1690","1690"
"169199","0.10717514902353287","0.10717514902353287","0.10717514902353287","1691","1691","1691"
"169299","0.11539015918970108","0.11539015918970108","0.11539015918970108","1692","1692","1692"
"169399","0.11929365247488022","0.11929365247488022","0.11929365247488022","1693","1693","1693"
"169499","0.1107354387640953","0.1107354387640953","0.1107354387640953","1694","1694","1694"
"169599","0.11080297082662582","0.11080297082662582","0.11080297082662582","1695","1695","1695"
"169699","0.11808475852012634","0.11808475852012634","0.11808475852012634","1696","1696","1696"
"169799","0.12108287960290909","0.12108287960290909","0.12108287960290909","1697","1697","1697"
"169899","0.11935624480247498","0.11935624480247498","0.11935624480247498","1698","1698","1698"
"169999","0.11376865953207016","0.11376865953207016","0.11376865953207016","1699","1699","1699"
"170099","0.11310632526874542","0.11310632526874542","0.11310632526874542","1700","1700","1700"
"170199","0.11498015373945236","0.11498015373945236","0.11498015373945236","1701","1701","1701"
"170299","0.11776500940322876","0.11776500940322876","0.11776500940322876","1702","1702","1702"
"170399","0.11430767923593521","0.11430767923593521","0.11430767923593521","1703","1703","1703"
"170499","0.11873213946819305","0.11873213946819305","0.11873213946819305","1704","1704","1704"
"170599","0.11024259030818939","0.11024259030818939","0.11024259030818939","1705","1705","1705"
"170699","0.1069788932800293","0.1069788932800293","0.1069788932800293","1706","1706","1706"
"170799","0.11722487956285477","0.11722487956285477","0.11722487956285477","1707","1707","1707"
"170899","0.10340848565101624","0.10340848565101624","0.10340848565101624","1708","1708","1708"
"170999","0.11637110263109207","0.11637110263109207","0.11637110263109207","1709","1709","1709"
"171099","0.11322394758462906","0.11322394758462906","0.11322394758462906","1710","1710","1710"
"171199","0.1097336933016777","0.1097336933016777","0.1097336933016777","1711","1711","1711"
"171299","0.11241331696510315","0.11241331696510315","0.11241331696510315","1712","1712","1712"
"171399","0.11889547109603882","0.11889547109603882","0.11889547109603882","1713","1713","1713"
"171499","0.11366762965917587","0.11366762965917587","0.11366762965917587","1714","1714","1714"
"171599","0.11599184572696686","0.11599184572696686","0.11599184572696686","1715","1715","1715"
"171699","0.11781114339828491","0.11781114339828491","0.11781114339828491","1716","1716","1716"
"171799","0.11032608896493912","0.11032608896493912","0.11032608896493912","1717","1717","1717"
"171899","0.1112499013543129","0.1112499013543129","0.1112499013543129","1718","1718","1718"
"171999","0.11399198323488235","0.11399198323488235","0.11399198323488235","1719","1719","1719"
"172099","0.1122642308473587","0.1122642308473587","0.1122642308473587","1720","1720","1720"
"172199","0.11962734907865524","0.11962734907865524","0.11962734907865524","1721","1721","1721"
"172299","0.11862386018037796","0.11862386018037796","0.11862386018037796","1722","1722","1722"
"172399","0.1122744008898735","0.1122744008898735","0.1122744008898735","1723","1723","1723"
"172499","0.11409155279397964","0.11409155279397964","0.11409155279397964","1724","1724","1724"
"172599","0.10704363882541656","0.10704363882541656","0.10704363882541656","1725","1725","1725"
"172699","0.12024924159049988","0.12024924159049988","0.12024924159049988","1726","1726","1726"
"172799","0.11323736608028412","0.11323736608028412","0.11323736608028412","1727","1727","1727"
"172899","0.11292320489883423","0.11292320489883423","0.11292320489883423","1728","1728","1728"
"172999","0.11148837208747864","0.11148837208747864","0.11148837208747864","1729","1729","1729"
"173099","0.11269696056842804","0.11269696056842804","0.11269696056842804","1730","1730","1730"
"173199","0.11319562047719955","0.11319562047719955","0.11319562047719955","1731","1731","1731"
"173299","0.11409743130207062","0.11409743130207062","0.11409743130207062","1732","1732","1732"
"173399","0.11306849867105484","0.11306849867105484","0.11306849867105484","1733","1733","1733"
"173499","0.10841361433267593","0.10841361433267593","0.10841361433267593","1734","1734","1734"
"173599","0.11095282435417175","0.11095282435417175","0.11095282435417175","1735","1735","1735"
"173699","0.12247278541326523","0.12247278541326523","0.12247278541326523","1736","1736","1736"
"173799","0.11669620871543884","0.11669620871543884","0.11669620871543884","1737","1737","1737"
"173899","0.11174033582210541","0.11174033582210541","0.11174033582210541","1738","1738","1738"
"173999","0.1083831936120987","0.1083831936120987","0.1083831936120987","1739","1739","1739"
"174099","0.10973140597343445","0.10973140597343445","0.10973140597343445","1740","1740","1740"
"174199","0.10887771099805832","0.10887771099805832","0.10887771099805832","1741","1741","1741"
"174299","0.1146862655878067","0.1146862655878067","0.1146862655878067","1742","1742","1742"
"174399","0.11516174674034119","0.11516174674034119","0.11516174674034119","1743","1743","1743"
"174499","0.109672911465168","0.109672911465168","0.109672911465168","1744","1744","1744"
"174599","0.1093568354845047","0.1093568354845047","0.1093568354845047","1745","1745","1745"
"174699","0.11219929158687592","0.11219929158687592","0.11219929158687592","1746","1746","1746"
"174799","0.11329524964094162","0.11329524964094162","0.11329524964094162","1747","1747","1747"
"174899","0.11394407600164413","0.11394407600164413","0.11394407600164413","1748","1748","1748"
"174999","0.11658942699432373","0.11658942699432373","0.11658942699432373","1749","1749","1749"
"175099","0.10868735611438751","0.10868735611438751","0.10868735611438751","1750","1750","1750"
"175199","0.11297638714313507","0.11297638714313507","0.11297638714313507","1751","1751","1751"
"175299","0.11704352498054504","0.11704352498054504","0.11704352498054504","1752","1752","1752"
"175399","0.10647321492433548","0.10647321492433548","0.10647321492433548","1753","1753","1753"
"175499","0.11262006312608719","0.11262006312608719","0.11262006312608719","1754","1754","1754"
"175599","0.11598473787307739","0.11598473787307739","0.11598473787307739","1755","1755","1755"
"175699","0.11359857022762299","0.11359857022762299","0.11359857022762299","1756","1756","1756"
"175799","0.11579257994890213","0.11579257994890213","0.11579257994890213","1757","1757","1757"
"175899","0.11543432623147964","0.11543432623147964","0.11543432623147964","1758","1758","1758"
"175999","0.11252535879611969","0.11252535879611969","0.11252535879611969","1759","1759","1759"
"176099","0.11596411466598511","0.11596411466598511","0.11596411466598511","1760","1760","1760"
"176199","0.11201387643814087","0.11201387643814087","0.11201387643814087","1761","1761","1761"
"176299","0.11539624631404877","0.11539624631404877","0.11539624631404877","1762","1762","1762"
"176399","0.1097412034869194","0.1097412034869194","0.1097412034869194","1763","1763","1763"
"176499","0.1068897545337677","0.1068897545337677","0.1068897545337677","1764","1764","1764"
"176599","0.11389532685279846","0.11389532685279846","0.11389532685279846","1765","1765","1765"
"176699","0.11194083839654922","0.11194083839654922","0.11194083839654922","1766","1766","1766"
"176799","0.11321638524532318","0.11321638524532318","0.11321638524532318","1767","1767","1767"
"176899","0.11730702966451645","0.11730702966451645","0.11730702966451645","1768","1768","1768"
"176999","0.11434142291545868","0.11434142291545868","0.11434142291545868","1769","1769","1769"
"177099","0.11657731235027313","0.11657731235027313","0.11657731235027313","1770","1770","1770"
"177199","0.11405820399522781","0.11405820399522781","0.11405820399522781","1771","1771","1771"
"177299","0.1095370203256607","0.1095370203256607","0.1095370203256607","1772","1772","1772"
"177399","0.118671715259552","0.118671715259552","0.118671715259552","1773","1773","1773"
"177499","0.11321841180324554","0.11321841180324554","0.11321841180324554","1774","1774","1774"
"177599","0.11377506703138351","0.11377506703138351","0.11377506703138351","1775","1775","1775"
"177699","0.11487666517496109","0.11487666517496109","0.11487666517496109","1776","1776","1776"
"177799","0.10654128342866898","0.10654128342866898","0.10654128342866898","1777","1777","1777"
"177899","0.11567839980125427","0.11567839980125427","0.11567839980125427","1778","1778","1778"
"177999","0.11422188580036163","0.11422188580036163","0.11422188580036163","1779","1779","1779"
"178099","0.11470670253038406","0.11470670253038406","0.11470670253038406","1780","1780","1780"
"178199","0.10650811344385147","0.10650811344385147","0.10650811344385147","1781","1781","1781"
"178299","0.11338311433792114","0.11338311433792114","0.11338311433792114","1782","1782","1782"
"178399","0.11313143372535706","0.11313143372535706","0.11313143372535706","1783","1783","1783"
"178499","0.10790170729160309","0.10790170729160309","0.10790170729160309","1784","1784","1784"
"178599","0.11422930657863617","0.11422930657863617","0.11422930657863617","1785","1785","1785"
"178699","0.11359875649213791","0.11359875649213791","0.11359875649213791","1786","1786","1786"
"178799","0.106929711997509","0.106929711997509","0.106929711997509","1787","1787","1787"
"178899","0.11800689250230789","0.11800689250230789","0.11800689250230789","1788","1788","1788"
"178999","0.11574959009885788","0.11574959009885788","0.11574959009885788","1789","1789","1789"
"179099","0.11616794019937515","0.11616794019937515","0.11616794019937515","1790","1790","1790"
"179199","0.11273826658725739","0.11273826658725739","0.11273826658725739","1791","1791","1791"
"179299","0.11138477176427841","0.11138477176427841","0.11138477176427841","1792","1792","1792"
"179399","0.10978247970342636","0.10978247970342636","0.10978247970342636","1793","1793","1793"
"179499","0.11464580148458481","0.11464580148458481","0.11464580148458481","1794","1794","1794"
"179599","0.11145592480897903","0.11145592480897903","0.11145592480897903","1795","1795","1795"
"179699","0.11715137958526611","0.11715137958526611","0.11715137958526611","1796","1796","1796"
"179799","0.11822696775197983","0.11822696775197983","0.11822696775197983","1797","1797","1797"
"179899","0.12290462106466293","0.12290462106466293","0.12290462106466293","1798","1798","1798"
"179999","0.11668951064348221","0.11668951064348221","0.11668951064348221","1799","1799","1799"
"180099","0.11120285093784332","0.11120285093784332","0.11120285093784332","1800","1800","1800"
"180199","0.11528164148330688","0.11528164148330688","0.11528164148330688","1801","1801","1801"
"180299","0.10778795927762985","0.10778795927762985","0.10778795927762985","1802","1802","1802"
"180399","0.11314965039491653","0.11314965039491653","0.11314965039491653","1803","1803","1803"
"180499","0.11191855370998383","0.11191855370998383","0.11191855370998383","1804","1804","1804"
"180599","0.11268327385187149","0.11268327385187149","0.11268327385187149","1805","1805","1805"
"180699","0.11668024212121964","0.11668024212121964","0.11668024212121964","1806","1806","1806"
"180799","0.11630059033632278","0.11630059033632278","0.11630059033632278","1807","1807","1807"
"180899","0.11332781612873077","0.11332781612873077","0.11332781612873077","1808","1808","1808"
"180999","0.11435288935899734","0.11435288935899734","0.11435288935899734","1809","1809","1809"
"181099","0.12400511652231216","0.12400511652231216","0.12400511652231216","1810","1810","1810"
"181199","0.11448439955711365","0.11448439955711365","0.11448439955711365","1811","1811","1811"
"181299","0.11612758785486221","0.11612758785486221","0.11612758785486221","1812","1812","1812"
"181399","0.10874425619840622","0.10874425619840622","0.10874425619840622","1813","1813","1813"
"181499","0.11849507689476013","0.11849507689476013","0.11849507689476013","1814","1814","1814"
"181599","0.11427460610866547","0.11427460610866547","0.11427460610866547","1815","1815","1815"
"181699","0.1076325848698616","0.1076325848698616","0.1076325848698616","1816","1816","1816"
"181799","0.1099826768040657","0.1099826768040657","0.1099826768040657","1817","1817","1817"
"181899","0.10841229557991028","0.10841229557991028","0.10841229557991028","1818","1818","1818"
"181999","0.11054182052612305","0.11054182052612305","0.11054182052612305","1819","1819","1819"
"182099","0.11541695892810822","0.11541695892810822","0.11541695892810822","1820","1820","1820"
"182199","0.11869381368160248","0.11869381368160248","0.11869381368160248","1821","1821","1821"
"182299","0.10770490020513535","0.10770490020513535","0.10770490020513535","1822","1822","1822"
"182399","0.11555352061986923","0.11555352061986923","0.11555352061986923","1823","1823","1823"
"182499","0.11100929975509644","0.11100929975509644","0.11100929975509644","1824","1824","1824"
"182599","0.1168956309556961","0.1168956309556961","0.1168956309556961","1825","1825","1825"
"182699","0.11571221053600311","0.11571221053600311","0.11571221053600311","1826","1826","1826"
"182799","0.11169745028018951","0.11169745028018951","0.11169745028018951","1827","1827","1827"
"182899","0.1161896213889122","0.1161896213889122","0.1161896213889122","1828","1828","1828"
"182999","0.11323334276676178","0.11323334276676178","0.11323334276676178","1829","1829","1829"
"183099","0.1069059744477272","0.1069059744477272","0.1069059744477272","1830","1830","1830"
"183199","0.1096205934882164","0.1096205934882164","0.1096205934882164","1831","1831","1831"
"183299","0.11030488461256027","0.11030488461256027","0.11030488461256027","1832","1832","1832"
"183399","0.11465012282133102","0.11465012282133102","0.11465012282133102","1833","1833","1833"
"183499","0.11183518916368484","0.11183518916368484","0.11183518916368484","1834","1834","1834"
"183599","0.11363762617111206","0.11363762617111206","0.11363762617111206","1835","1835","1835"
"183699","0.11127061396837234","0.11127061396837234","0.11127061396837234","1836","1836","1836"
"183799","0.10739617794752121","0.10739617794752121","0.10739617794752121","1837","1837","1837"
"183899","0.11305501312017441","0.11305501312017441","0.11305501312017441","1838","1838","1838"
"183999","0.1130896657705307","0.1130896657705307","0.1130896657705307","1839","1839","1839"
"184099","0.11126992106437683","0.11126992106437683","0.11126992106437683","1840","1840","1840"
"184199","0.10917791724205017","0.10917791724205017","0.10917791724205017","1841","1841","1841"
"184299","0.11294234544038773","0.11294234544038773","0.11294234544038773","1842","1842","1842"
"184399","0.11139608174562454","0.11139608174562454","0.11139608174562454","1843","1843","1843"
"184499","0.11149086803197861","0.11149086803197861","0.11149086803197861","1844","1844","1844"
"184599","0.10088923573493958","0.10088923573493958","0.10088923573493958","1845","1845","1845"
"184699","0.11497656255960464","0.11497656255960464","0.11497656255960464","1846","1846","1846"
"184799","0.11617527902126312","0.11617527902126312","0.11617527902126312","1847","1847","1847"
"184899","0.10862286388874054","0.10862286388874054","0.10862286388874054","1848","1848","1848"
"184999","0.10964731127023697","0.10964731127023697","0.10964731127023697","1849","1849","1849"
"185099","0.10841500014066696","0.10841500014066696","0.10841500014066696","1850","1850","1850"
"185199","0.11258648335933685","0.11258648335933685","0.11258648335933685","1851","1851","1851"
"185299","0.11415891349315643","0.11415891349315643","0.11415891349315643","1852","1852","1852"
"185399","0.1096285730600357","0.1096285730600357","0.1096285730600357","1853","1853","1853"
"185499","0.11745249480009079","0.11745249480009079","0.11745249480009079","1854","1854","1854"
"185599","0.1117987185716629","0.1117987185716629","0.1117987185716629","1855","1855","1855"
"185699","0.1148543432354927","0.1148543432354927","0.1148543432354927","1856","1856","1856"
"185799","0.11815346777439117","0.11815346777439117","0.11815346777439117","1857","1857","1857"
"185899","0.11451729387044907","0.11451729387044907","0.11451729387044907","1858","1858","1858"
"185999","0.1122833862900734","0.1122833862900734","0.1122833862900734","1859","1859","1859"
"186099","0.11493943631649017","0.11493943631649017","0.11493943631649017","1860","1860","1860"
"186199","0.12339387834072113","0.12339387834072113","0.12339387834072113","1861","1861","1861"
"186299","0.10790488868951797","0.10790488868951797","0.10790488868951797","1862","1862","1862"
"186399","0.10385438054800034","0.10385438054800034","0.10385438054800034","1863","1863","1863"
"186499","0.11110810190439224","0.11110810190439224","0.11110810190439224","1864","1864","1864"
"186599","0.11162754148244858","0.11162754148244858","0.11162754148244858","1865","1865","1865"
"186699","0.10938099026679993","0.10938099026679993","0.10938099026679993","1866","1866","1866"
"186799","0.11455599218606949","0.11455599218606949","0.11455599218606949","1867","1867","1867"
"186899","0.11245738714933395","0.11245738714933395","0.11245738714933395","1868","1868","1868"
"186999","0.11395322531461716","0.11395322531461716","0.11395322531461716","1869","1869","1869"
"187099","0.11604965478181839","0.11604965478181839","0.11604965478181839","1870","1870","1870"
"187199","0.11978887766599655","0.11978887766599655","0.11978887766599655","1871","1871","1871"
"187299","0.10635169595479965","0.10635169595479965","0.10635169595479965","1872","1872","1872"
"187399","0.11162533611059189","0.11162533611059189","0.11162533611059189","1873","1873","1873"
"187499","0.1114865392446518","0.1114865392446518","0.1114865392446518","1874","1874","1874"
"187599","0.11236832290887833","0.11236832290887833","0.11236832290887833","1875","1875","1875"
"187699","0.11134818196296692","0.11134818196296692","0.11134818196296692","1876","1876","1876"
"187799","0.10517171025276184","0.10517171025276184","0.10517171025276184","1877","1877","1877"
"187899","0.11331231892108917","0.11331231892108917","0.11331231892108917","1878","1878","1878"
"187999","0.11309829354286194","0.11309829354286194","0.11309829354286194","1879","1879","1879"
"188099","0.10827755928039551","0.10827755928039551","0.10827755928039551","1880","1880","1880"
"188199","0.11294243484735489","0.11294243484735489","0.11294243484735489","1881","1881","1881"
"188299","0.11141299456357956","0.11141299456357956","0.11141299456357956","1882","1882","1882"
"188399","0.10812171548604965","0.10812171548604965","0.10812171548604965","1883","1883","1883"
"188499","0.11277266591787338","0.11277266591787338","0.11277266591787338","1884","1884","1884"
"188599","0.11686132103204727","0.11686132103204727","0.11686132103204727","1885","1885","1885"
"188699","0.1121208593249321","0.1121208593249321","0.1121208593249321","1886","1886","1886"
"188799","0.11518879234790802","0.11518879234790802","0.11518879234790802","1887","1887","1887"
"188899","0.11625849455595016","0.11625849455595016","0.11625849455595016","1888","1888","1888"
"188999","0.11798729002475739","0.11798729002475739","0.11798729002475739","1889","1889","1889"
"189099","0.11213263869285583","0.11213263869285583","0.11213263869285583","1890","1890","1890"
"189199","0.11157922446727753","0.11157922446727753","0.11157922446727753","1891","1891","1891"
"189299","0.10845279693603516","0.10845279693603516","0.10845279693603516","1892","1892","1892"
"189399","0.11578603088855743","0.11578603088855743","0.11578603088855743","1893","1893","1893"
"189499","0.11199299246072769","0.11199299246072769","0.11199299246072769","1894","1894","1894"
"189599","0.1126406341791153","0.1126406341791153","0.1126406341791153","1895","1895","1895"
"189699","0.11450817435979843","0.11450817435979843","0.11450817435979843","1896","1896","1896"
"189799","0.11157054454088211","0.11157054454088211","0.11157054454088211","1897","1897","1897"
"189899","0.10997070372104645","0.10997070372104645","0.10997070372104645","1898","1898","1898"
"189999","0.1172356829047203","0.1172356829047203","0.1172356829047203","1899","1899","1899"
"190099","0.11093416064977646","0.11093416064977646","0.11093416064977646","1900","1900","1900"
"190199","0.11010106652975082","0.11010106652975082","0.11010106652975082","1901","1901","1901"
"190299","0.11103129386901855","0.11103129386901855","0.11103129386901855","1902","1902","1902"
"190399","0.11183802038431168","0.11183802038431168","0.11183802038431168","1903","1903","1903"
"190499","0.11016103625297546","0.11016103625297546","0.11016103625297546","1904","1904","1904"
"190599","0.1146438717842102","0.1146438717842102","0.1146438717842102","1905","1905","1905"
"190699","0.11565504223108292","0.11565504223108292","0.11565504223108292","1906","1906","1906"
"190799","0.1088721975684166","0.1088721975684166","0.1088721975684166","1907","1907","1907"
"190899","0.11233124136924744","0.11233124136924744","0.11233124136924744","1908","1908","1908"
"190999","0.11216839402914047","0.11216839402914047","0.11216839402914047","1909","1909","1909"
"191099","0.12243128567934036","0.12243128567934036","0.12243128567934036","1910","1910","1910"
"191199","0.11231996864080429","0.11231996864080429","0.11231996864080429","1911","1911","1911"
"191299","0.11622477322816849","0.11622477322816849","0.11622477322816849","1912","1912","1912"
"191399","0.11531583964824677","0.11531583964824677","0.11531583964824677","1913","1913","1913"
"191499","0.1157350167632103","0.1157350167632103","0.1157350167632103","1914","1914","1914"
"191599","0.1184169128537178","0.1184169128537178","0.1184169128537178","1915","1915","1915"
"191699","0.10765466094017029","0.10765466094017029","0.10765466094017029","1916","1916","1916"
"191799","0.11718294769525528","0.11718294769525528","0.11718294769525528","1917","1917","1917"
"191899","0.10897111892700195","0.10897111892700195","0.10897111892700195","1918","1918","1918"
"191999","0.11234579980373383","0.11234579980373383","0.11234579980373383","1919","1919","1919"
"192099","0.11407701671123505","0.11407701671123505","0.11407701671123505","1920","1920","1920"
"192199","0.11321881413459778","0.11321881413459778","0.11321881413459778","1921","1921","1921"
"192299","0.11956971883773804","0.11956971883773804","0.11956971883773804","1922","1922","1922"
"192399","0.11826696246862411","0.11826696246862411","0.11826696246862411","1923","1923","1923"
"192499","0.11328167468309402","0.11328167468309402","0.11328167468309402","1924","1924","1924"
"192599","0.11852734535932541","0.11852734535932541","0.11852734535932541","1925","1925","1925"
"192699","0.11001690477132797","0.11001690477132797","0.11001690477132797","1926","1926","1926"
"192799","0.11413898319005966","0.11413898319005966","0.11413898319005966","1927","1927","1927"
"192899","0.10665891319513321","0.10665891319513321","0.10665891319513321","1928","1928","1928"
"192999","0.11536117643117905","0.11536117643117905","0.11536117643117905","1929","1929","1929"
"193099","0.11661592125892639","0.11661592125892639","0.11661592125892639","1930","1930","1930"
"193199","0.11248559504747391","0.11248559504747391","0.11248559504747391","1931","1931","1931"
"193299","0.10973415523767471","0.10973415523767471","0.10973415523767471","1932","1932","1932"
"193399","0.1158701702952385","0.1158701702952385","0.1158701702952385","1933","1933","1933"
"193499","0.11601046472787857","0.11601046472787857","0.11601046472787857","1934","1934","1934"
"193599","0.10784835368394852","0.10784835368394852","0.10784835368394852","1935","1935","1935"
"193699","0.11499091982841492","0.11499091982841492","0.11499091982841492","1936","1936","1936"
"193799","0.10624300688505173","0.10624300688505173","0.10624300688505173","1937","1937","1937"
"193899","0.1095697432756424","0.1095697432756424","0.1095697432756424","1938","1938","1938"
"193999","0.11349283903837204","0.11349283903837204","0.11349283903837204","1939","1939","1939"
"194099","0.10911265015602112","0.10911265015602112","0.10911265015602112","1940","1940","1940"
"194199","0.11392973363399506","0.11392973363399506","0.11392973363399506","1941","1941","1941"
"194299","0.11459911614656448","0.11459911614656448","0.11459911614656448","1942","1942","1942"
"194399","0.11098890751600266","0.11098890751600266","0.11098890751600266","1943","1943","1943"
"194499","0.11043219268321991","0.11043219268321991","0.11043219268321991","1944","1944","1944"
"194599","0.11448181420564651","0.11448181420564651","0.11448181420564651","1945","1945","1945"
"194699","0.10982036590576172","0.10982036590576172","0.10982036590576172","1946","1946","1946"
"194799","0.11778450757265091","0.11778450757265091","0.11778450757265091","1947","1947","1947"
"194899","0.10954474657773972","0.10954474657773972","0.10954474657773972","1948","1948","1948"
"194999","0.11246170848608017","0.11246170848608017","0.11246170848608017","1949","1949","1949"
"195099","0.10814028233289719","0.10814028233289719","0.10814028233289719","1950","1950","1950"
"195199","0.10944484174251556","0.10944484174251556","0.10944484174251556","1951","1951","1951"
"195299","0.1053912416100502","0.1053912416100502","0.1053912416100502","1952","1952","1952"
"195399","0.1142631471157074","0.1142631471157074","0.1142631471157074","1953","1953","1953"
"195499","0.10975823551416397","0.10975823551416397","0.10975823551416397","1954","1954","1954"
"195599","0.10776869207620621","0.10776869207620621","0.10776869207620621","1955","1955","1955"
"195699","0.11020289361476898","0.11020289361476898","0.11020289361476898","1956","1956","1956"
"195799","0.11472831666469574","0.11472831666469574","0.11472831666469574","1957","1957","1957"
"195899","0.11109497398138046","0.11109497398138046","0.11109497398138046","1958","1958","1958"
"195999","0.11197403818368912","0.11197403818368912","0.11197403818368912","1959","1959","1959"
"196099","0.112943135201931","0.112943135201931","0.112943135201931","1960","1960","1960"
"196199","0.11340201646089554","0.11340201646089554","0.11340201646089554","1961","1961","1961"
"196299","0.11022751033306122","0.11022751033306122","0.11022751033306122","1962","1962","1962"
"196399","0.12135148048400879","0.12135148048400879","0.12135148048400879","1963","1963","1963"
"196499","0.11284110695123672","0.11284110695123672","0.11284110695123672","1964","1964","1964"
"196599","0.11546268314123154","0.11546268314123154","0.11546268314123154","1965","1965","1965"
"196699","0.11593205481767654","0.11593205481767654","0.11593205481767654","1966","1966","1966"
"196799","0.12068337947130203","0.12068337947130203","0.12068337947130203","1967","1967","1967"
"196899","0.10490987449884415","0.10490987449884415","0.10490987449884415","1968","1968","1968"
"196999","0.11653129011392593","0.11653129011392593","0.11653129011392593","1969","1969","1969"
"197099","0.11316851526498795","0.11316851526498795","0.11316851526498795","1970","1970","1970"
"197199","0.11268872767686844","0.11268872767686844","0.11268872767686844","1971","1971","1971"
"197299","0.11102095246315002","0.11102095246315002","0.11102095246315002","1972","1972","1972"
"197399","0.1105789914727211","0.1105789914727211","0.1105789914727211","1973","1973","1973"
"197499","0.11965189129114151","0.11965189129114151","0.11965189129114151","1974","1974","1974"
"197599","0.1102427989244461","0.1102427989244461","0.1102427989244461","1975","1975","1975"
"197699","0.11224427074193954","0.11224427074193954","0.11224427074193954","1976","1976","1976"
"197799","0.11594762653112411","0.11594762653112411","0.11594762653112411","1977","1977","1977"
"197899","0.11242221295833588","0.11242221295833588","0.11242221295833588","1978","1978","1978"
"197999","0.11278417706489563","0.11278417706489563","0.11278417706489563","1979","1979","1979"
"198099","0.11254986375570297","0.11254986375570297","0.11254986375570297","1980","1980","1980"
"198199","0.11783848702907562","0.11783848702907562","0.11783848702907562","1981","1981","1981"
"198299","0.11838410794734955","0.11838410794734955","0.11838410794734955","1982","1982","1982"
"198399","0.11098000407218933","0.11098000407218933","0.11098000407218933","1983","1983","1983"
"198499","0.11154183000326157","0.11154183000326157","0.11154183000326157","1984","1984","1984"
"198599","0.11035644263029099","0.11035644263029099","0.11035644263029099","1985","1985","1985"
"198699","0.11369729787111282","0.11369729787111282","0.11369729787111282","1986","1986","1986"
"198799","0.11084497720003128","0.11084497720003128","0.11084497720003128","1987","1987","1987"
"198899","0.11049190908670425","0.11049190908670425","0.11049190908670425","1988","1988","1988"
"198999","0.11531110852956772","0.11531110852956772","0.11531110852956772","1989","1989","1989"
"199099","0.11089438199996948","0.11089438199996948","0.11089438199996948","1990","1990","1990"
"199199","0.11249905824661255","0.11249905824661255","0.11249905824661255","1991","1991","1991"
"199299","0.120160773396492","0.120160773396492","0.120160773396492","1992","1992","1992"
"199399","0.11064090579748154","0.11064090579748154","0.11064090579748154","1993","1993","1993"
"199499","0.10972216725349426","0.10972216725349426","0.10972216725349426","1994","1994","1994"
"199599","0.11565999686717987","0.11565999686717987","0.11565999686717987","1995","1995","1995"
"199699","0.11065357178449631","0.11065357178449631","0.11065357178449631","1996","1996","1996"
"199799","0.11369449645280838","0.11369449645280838","0.11369449645280838","1997","1997","1997"
"199899","0.11565377563238144","0.11565377563238144","0.11565377563238144","1998","1998","1998"
"199999","0.10807973891496658","0.10807973891496658","0.10807973891496658","1999","1999","1999"
"200099","0.10903599858283997","0.10903599858283997","0.10903599858283997","2000","2000","2000"
"200199","0.11043784022331238","0.11043784022331238","0.11043784022331238","2001","2001","2001"
"200299","0.11400733888149261","0.11400733888149261","0.11400733888149261","2002","2002","2002"
"200399","0.10834015160799026","0.10834015160799026","0.10834015160799026","2003","2003","2003"
"200499","0.11151285469532013","0.11151285469532013","0.11151285469532013","2004","2004","2004"
"200599","0.1110631674528122","0.1110631674528122","0.1110631674528122","2005","2005","2005"
"200699","0.12050014734268188","0.12050014734268188","0.12050014734268188","2006","2006","2006"
"200799","0.11796758323907852","0.11796758323907852","0.11796758323907852","2007","2007","2007"
"200899","0.12037914246320724","0.12037914246320724","0.12037914246320724","2008","2008","2008"
"200999","0.11390519887208939","0.11390519887208939","0.11390519887208939","2009","2009","2009"
"201099","0.10848798602819443","0.10848798602819443","0.10848798602819443","2010","2010","2010"
"201199","0.11172141134738922","0.11172141134738922","0.11172141134738922","2011","2011","2011"
"201299","0.11052579432725906","0.11052579432725906","0.11052579432725906","2012","2012","2012"
"201399","0.11294455826282501","0.11294455826282501","0.11294455826282501","2013","2013","2013"
"201499","0.12237890809774399","0.12237890809774399","0.12237890809774399","2014","2014","2014"
"201599","0.11817861348390579","0.11817861348390579","0.11817861348390579","2015","2015","2015"
"201699","0.11159522831439972","0.11159522831439972","0.11159522831439972","2016","2016","2016"
"201799","0.11290164291858673","0.11290164291858673","0.11290164291858673","2017","2017","2017"
