"trainer/global_step","prefix4sinh - train_loss","prefix4sinh - train_loss__MIN","prefix4sinh - train_loss__MAX","prefix4sinh - _step","prefix4sinh - _step__MIN","prefix4sinh - _step__MAX"
"178099","0.12065020948648453","0.12065020948648453","0.12065020948648453","1780","1780","1780"
"178199","0.11241603642702103","0.11241603642702103","0.11241603642702103","1781","1781","1781"
"178299","0.11926224082708359","0.11926224082708359","0.11926224082708359","1782","1782","1782"
"178399","0.11935829371213913","0.11935829371213913","0.11935829371213913","1783","1783","1783"
"178499","0.11331035196781158","0.11331035196781158","0.11331035196781158","1784","1784","1784"
"178599","0.12031102925539017","0.12031102925539017","0.12031102925539017","1785","1785","1785"
"178699","0.11928246915340424","0.11928246915340424","0.11928246915340424","1786","1786","1786"
"178799","0.11301449686288834","0.11301449686288834","0.11301449686288834","1787","1787","1787"
"178899","0.12426140159368515","0.12426140159368515","0.12426140159368515","1788","1788","1788"
"178999","0.12177804112434387","0.12177804112434387","0.12177804112434387","1789","1789","1789"
"179099","0.12201947718858719","0.12201947718858719","0.12201947718858719","1790","1790","1790"
"179199","0.11843138188123703","0.11843138188123703","0.11843138188123703","1791","1791","1791"
"179299","0.11751378327608109","0.11751378327608109","0.11751378327608109","1792","1792","1792"
"179399","0.1157078891992569","0.1157078891992569","0.1157078891992569","1793","1793","1793"
"179499","0.12057226896286011","0.12057226896286011","0.12057226896286011","1794","1794","1794"
"179599","0.11796591430902481","0.11796591430902481","0.11796591430902481","1795","1795","1795"
"179699","0.12334927171468735","0.12334927171468735","0.12334927171468735","1796","1796","1796"
"179799","0.12436245381832123","0.12436245381832123","0.12436245381832123","1797","1797","1797"
"179899","0.12860512733459473","0.12860512733459473","0.12860512733459473","1798","1798","1798"
"179999","0.12292708456516266","0.12292708456516266","0.12292708456516266","1799","1799","1799"
"180099","0.11728542298078537","0.11728542298078537","0.11728542298078537","1800","1800","1800"
"180199","0.12067898362874985","0.12067898362874985","0.12067898362874985","1801","1801","1801"
"180299","0.11352811008691788","0.11352811008691788","0.11352811008691788","1802","1802","1802"
"180399","0.1189219132065773","0.1189219132065773","0.1189219132065773","1803","1803","1803"
"180499","0.11796542257070541","0.11796542257070541","0.11796542257070541","1804","1804","1804"
"180599","0.11842791736125946","0.11842791736125946","0.11842791736125946","1805","1805","1805"
"180699","0.12313076853752136","0.12313076853752136","0.12313076853752136","1806","1806","1806"
"180799","0.12183994054794312","0.12183994054794312","0.12183994054794312","1807","1807","1807"
"180899","0.11940193921327591","0.11940193921327591","0.11940193921327591","1808","1808","1808"
"180999","0.12001845985651016","0.12001845985651016","0.12001845985651016","1809","1809","1809"
"181099","0.12943510711193085","0.12943510711193085","0.12943510711193085","1810","1810","1810"
"181199","0.1198122426867485","0.1198122426867485","0.1198122426867485","1811","1811","1811"
"181299","0.12159612774848938","0.12159612774848938","0.12159612774848938","1812","1812","1812"
"181399","0.11468646675348282","0.11468646675348282","0.11468646675348282","1813","1813","1813"
"181499","0.12428594380617142","0.12428594380617142","0.12428594380617142","1814","1814","1814"
"181599","0.11983878165483475","0.11983878165483475","0.11983878165483475","1815","1815","1815"
"181699","0.11353252828121185","0.11353252828121185","0.11353252828121185","1816","1816","1816"
"181799","0.11575246602296829","0.11575246602296829","0.11575246602296829","1817","1817","1817"
"181899","0.11396431177854538","0.11396431177854538","0.11396431177854538","1818","1818","1818"
"181999","0.11653564125299454","0.11653564125299454","0.11653564125299454","1819","1819","1819"
"182099","0.12133125960826874","0.12133125960826874","0.12133125960826874","1820","1820","1820"
"182199","0.12411616742610931","0.12411616742610931","0.12411616742610931","1821","1821","1821"
"182299","0.11342675238847733","0.11342675238847733","0.11342675238847733","1822","1822","1822"
"182399","0.12177383154630661","0.12177383154630661","0.12177383154630661","1823","1823","1823"
"182499","0.11717243492603302","0.11717243492603302","0.11717243492603302","1824","1824","1824"
"182599","0.12287331372499466","0.12287331372499466","0.12287331372499466","1825","1825","1825"
"182699","0.12095311284065247","0.12095311284065247","0.12095311284065247","1826","1826","1826"
"182799","0.11783692985773087","0.11783692985773087","0.11783692985773087","1827","1827","1827"
"182899","0.12169377505779266","0.12169377505779266","0.12169377505779266","1828","1828","1828"
"182999","0.11932610720396042","0.11932610720396042","0.11932610720396042","1829","1829","1829"
"183099","0.1135822981595993","0.1135822981595993","0.1135822981595993","1830","1830","1830"
"183199","0.1158163994550705","0.1158163994550705","0.1158163994550705","1831","1831","1831"
"183299","0.1160876601934433","0.1160876601934433","0.1160876601934433","1832","1832","1832"
"183399","0.12129712849855423","0.12129712849855423","0.12129712849855423","1833","1833","1833"
"183499","0.1174149438738823","0.1174149438738823","0.1174149438738823","1834","1834","1834"
"183599","0.11925739049911499","0.11925739049911499","0.11925739049911499","1835","1835","1835"
"183699","0.11670712381601334","0.11670712381601334","0.11670712381601334","1836","1836","1836"
"183799","0.11313316226005554","0.11313316226005554","0.11313316226005554","1837","1837","1837"
"183899","0.11907819658517838","0.11907819658517838","0.11907819658517838","1838","1838","1838"
"183999","0.1190510168671608","0.1190510168671608","0.1190510168671608","1839","1839","1839"
"184099","0.11657550930976868","0.11657550930976868","0.11657550930976868","1840","1840","1840"
"184199","0.11484914273023605","0.11484914273023605","0.11484914273023605","1841","1841","1841"
"184299","0.1190534234046936","0.1190534234046936","0.1190534234046936","1842","1842","1842"
"184399","0.11743388324975967","0.11743388324975967","0.11743388324975967","1843","1843","1843"
"184499","0.11752446740865707","0.11752446740865707","0.11752446740865707","1844","1844","1844"
"184599","0.10704333335161209","0.10704333335161209","0.10704333335161209","1845","1845","1845"
"184699","0.12070104479789734","0.12070104479789734","0.12070104479789734","1846","1846","1846"
"184799","0.12191274762153625","0.12191274762153625","0.12191274762153625","1847","1847","1847"
"184899","0.11450917273759842","0.11450917273759842","0.11450917273759842","1848","1848","1848"
"184999","0.11508399993181229","0.11508399993181229","0.11508399993181229","1849","1849","1849"
"185099","0.11413886398077011","0.11413886398077011","0.11413886398077011","1850","1850","1850"
"185199","0.11796703934669495","0.11796703934669495","0.11796703934669495","1851","1851","1851"
"185299","0.12023668736219406","0.12023668736219406","0.12023668736219406","1852","1852","1852"
"185399","0.11543167382478714","0.11543167382478714","0.11543167382478714","1853","1853","1853"
"185499","0.12345492094755173","0.12345492094755173","0.12345492094755173","1854","1854","1854"
"185599","0.11777277290821075","0.11777277290821075","0.11777277290821075","1855","1855","1855"
"185699","0.12043590098619461","0.12043590098619461","0.12043590098619461","1856","1856","1856"
"185799","0.12443835288286209","0.12443835288286209","0.12443835288286209","1857","1857","1857"
"185899","0.12065425515174866","0.12065425515174866","0.12065425515174866","1858","1858","1858"
"185999","0.11775636672973633","0.11775636672973633","0.11775636672973633","1859","1859","1859"
"186099","0.12051677703857422","0.12051677703857422","0.12051677703857422","1860","1860","1860"
"186199","0.12926945090293884","0.12926945090293884","0.12926945090293884","1861","1861","1861"
"186299","0.11396422982215881","0.11396422982215881","0.11396422982215881","1862","1862","1862"
"186399","0.11001960188150406","0.11001960188150406","0.11001960188150406","1863","1863","1863"
"186499","0.11764203757047653","0.11764203757047653","0.11764203757047653","1864","1864","1864"
"186599","0.11738403141498566","0.11738403141498566","0.11738403141498566","1865","1865","1865"
"186699","0.1151885837316513","0.1151885837316513","0.1151885837316513","1866","1866","1866"
"186799","0.12053485959768295","0.12053485959768295","0.12053485959768295","1867","1867","1867"
"186899","0.11797083914279938","0.11797083914279938","0.11797083914279938","1868","1868","1868"
"186999","0.11977506428956985","0.11977506428956985","0.11977506428956985","1869","1869","1869"
"187099","0.12164123356342316","0.12164123356342316","0.12164123356342316","1870","1870","1870"
"187199","0.12555114924907684","0.12555114924907684","0.12555114924907684","1871","1871","1871"
"187299","0.11197945475578308","0.11197945475578308","0.11197945475578308","1872","1872","1872"
"187399","0.11749432981014252","0.11749432981014252","0.11749432981014252","1873","1873","1873"
"187499","0.11698313057422638","0.11698313057422638","0.11698313057422638","1874","1874","1874"
"187599","0.11750641465187073","0.11750641465187073","0.11750641465187073","1875","1875","1875"
"187699","0.11733412742614746","0.11733412742614746","0.11733412742614746","1876","1876","1876"
"187799","0.11096420139074326","0.11096420139074326","0.11096420139074326","1877","1877","1877"
"187899","0.11882477253675461","0.11882477253675461","0.11882477253675461","1878","1878","1878"
"187999","0.11954319477081299","0.11954319477081299","0.11954319477081299","1879","1879","1879"
"188099","0.1143905371427536","0.1143905371427536","0.1143905371427536","1880","1880","1880"
"188199","0.11885557323694229","0.11885557323694229","0.11885557323694229","1881","1881","1881"
"188299","0.11710160970687866","0.11710160970687866","0.11710160970687866","1882","1882","1882"
"188399","0.11428430676460266","0.11428430676460266","0.11428430676460266","1883","1883","1883"
"188499","0.11823852360248566","0.11823852360248566","0.11823852360248566","1884","1884","1884"
"188599","0.12249865382909775","0.12249865382909775","0.12249865382909775","1885","1885","1885"
"188699","0.1182386577129364","0.1182386577129364","0.1182386577129364","1886","1886","1886"
"188799","0.12085530906915665","0.12085530906915665","0.12085530906915665","1887","1887","1887"
"188899","0.1227477416396141","0.1227477416396141","0.1227477416396141","1888","1888","1888"
"188999","0.12422236055135727","0.12422236055135727","0.12422236055135727","1889","1889","1889"
"189099","0.11770590394735336","0.11770590394735336","0.11770590394735336","1890","1890","1890"
"189199","0.11757922172546387","0.11757922172546387","0.11757922172546387","1891","1891","1891"
"189299","0.11431242525577545","0.11431242525577545","0.11431242525577545","1892","1892","1892"
"189399","0.12228827178478241","0.12228827178478241","0.12228827178478241","1893","1893","1893"
"189499","0.1179242730140686","0.1179242730140686","0.1179242730140686","1894","1894","1894"
"189599","0.11797614395618439","0.11797614395618439","0.11797614395618439","1895","1895","1895"
"189699","0.12071262300014496","0.12071262300014496","0.12071262300014496","1896","1896","1896"
"189799","0.11764547973871231","0.11764547973871231","0.11764547973871231","1897","1897","1897"
"189899","0.115941122174263","0.115941122174263","0.115941122174263","1898","1898","1898"
"189999","0.12302105873823166","0.12302105873823166","0.12302105873823166","1899","1899","1899"
"190099","0.11651835590600967","0.11651835590600967","0.11651835590600967","1900","1900","1900"
"190199","0.1162121519446373","0.1162121519446373","0.1162121519446373","1901","1901","1901"
"190299","0.11694956570863724","0.11694956570863724","0.11694956570863724","1902","1902","1902"
"190399","0.1176091656088829","0.1176091656088829","0.1176091656088829","1903","1903","1903"
"190499","0.11605101823806763","0.11605101823806763","0.11605101823806763","1904","1904","1904"
"190599","0.12051337957382202","0.12051337957382202","0.12051337957382202","1905","1905","1905"
"190699","0.1215876117348671","0.1215876117348671","0.1215876117348671","1906","1906","1906"
"190799","0.11479593068361282","0.11479593068361282","0.11479593068361282","1907","1907","1907"
"190899","0.11778601258993149","0.11778601258993149","0.11778601258993149","1908","1908","1908"
"190999","0.11815399676561356","0.11815399676561356","0.11815399676561356","1909","1909","1909"
"191099","0.12798963487148285","0.12798963487148285","0.12798963487148285","1910","1910","1910"
"191199","0.11817935109138489","0.11817935109138489","0.11817935109138489","1911","1911","1911"
"191299","0.12188582867383957","0.12188582867383957","0.12188582867383957","1912","1912","1912"
"191399","0.12140436470508575","0.12140436470508575","0.12140436470508575","1913","1913","1913"
"191499","0.12185688316822052","0.12185688316822052","0.12185688316822052","1914","1914","1914"
"191599","0.12477316707372665","0.12477316707372665","0.12477316707372665","1915","1915","1915"
"191699","0.11306274682283401","0.11306274682283401","0.11306274682283401","1916","1916","1916"
"191799","0.1226215809583664","0.1226215809583664","0.1226215809583664","1917","1917","1917"
"191899","0.11542323976755142","0.11542323976755142","0.11542323976755142","1918","1918","1918"
"191999","0.11828233301639557","0.11828233301639557","0.11828233301639557","1919","1919","1919"
"192099","0.1200561672449112","0.1200561672449112","0.1200561672449112","1920","1920","1920"
"192199","0.11928753554821014","0.11928753554821014","0.11928753554821014","1921","1921","1921"
"192299","0.12493904680013657","0.12493904680013657","0.12493904680013657","1922","1922","1922"
"192399","0.12402047216892242","0.12402047216892242","0.12402047216892242","1923","1923","1923"
"192499","0.11864631623029709","0.11864631623029709","0.11864631623029709","1924","1924","1924"
"192599","0.12454036623239517","0.12454036623239517","0.12454036623239517","1925","1925","1925"
"192699","0.11631539463996887","0.11631539463996887","0.11631539463996887","1926","1926","1926"
"192799","0.1199961006641388","0.1199961006641388","0.1199961006641388","1927","1927","1927"
"192899","0.11243712902069092","0.11243712902069092","0.11243712902069092","1928","1928","1928"
"192999","0.12068307399749756","0.12068307399749756","0.12068307399749756","1929","1929","1929"
"193099","0.12284094840288162","0.12284094840288162","0.12284094840288162","1930","1930","1930"
"193199","0.11764110624790192","0.11764110624790192","0.11764110624790192","1931","1931","1931"
"193299","0.11565585434436798","0.11565585434436798","0.11565585434436798","1932","1932","1932"
"193399","0.1211237758398056","0.1211237758398056","0.1211237758398056","1933","1933","1933"
"193499","0.12197279930114746","0.12197279930114746","0.12197279930114746","1934","1934","1934"
"193599","0.11348249018192291","0.11348249018192291","0.11348249018192291","1935","1935","1935"
"193699","0.12067580223083496","0.12067580223083496","0.12067580223083496","1936","1936","1936"
"193799","0.1124151274561882","0.1124151274561882","0.1124151274561882","1937","1937","1937"
"193899","0.11556238681077957","0.11556238681077957","0.11556238681077957","1938","1938","1938"
"193999","0.11838947236537933","0.11838947236537933","0.11838947236537933","1939","1939","1939"
"194099","0.11472739279270172","0.11472739279270172","0.11472739279270172","1940","1940","1940"
"194199","0.11886667460203171","0.11886667460203171","0.11886667460203171","1941","1941","1941"
"194299","0.12024087458848953","0.12024087458848953","0.12024087458848953","1942","1942","1942"
"194399","0.11676319688558578","0.11676319688558578","0.11676319688558578","1943","1943","1943"
"194499","0.11642904579639435","0.11642904579639435","0.11642904579639435","1944","1944","1944"
"194599","0.12026643753051758","0.12026643753051758","0.12026643753051758","1945","1945","1945"
"194699","0.11547891050577164","0.11547891050577164","0.11547891050577164","1946","1946","1946"
"194799","0.12402313947677612","0.12402313947677612","0.12402313947677612","1947","1947","1947"
"194899","0.11562779545783997","0.11562779545783997","0.11562779545783997","1948","1948","1948"
"194999","0.11789179593324661","0.11789179593324661","0.11789179593324661","1949","1949","1949"
"195099","0.11452838778495789","0.11452838778495789","0.11452838778495789","1950","1950","1950"
"195199","0.1156919077038765","0.1156919077038765","0.1156919077038765","1951","1951","1951"
"195299","0.11132998764514923","0.11132998764514923","0.11132998764514923","1952","1952","1952"
"195399","0.12048795074224472","0.12048795074224472","0.12048795074224472","1953","1953","1953"
"195499","0.11574570834636688","0.11574570834636688","0.11574570834636688","1954","1954","1954"
"195599","0.11320583522319794","0.11320583522319794","0.11320583522319794","1955","1955","1955"
"195699","0.11664427816867828","0.11664427816867828","0.11664427816867828","1956","1956","1956"
"195799","0.1198141872882843","0.1198141872882843","0.1198141872882843","1957","1957","1957"
"195899","0.11661701649427414","0.11661701649427414","0.11661701649427414","1958","1958","1958"
"195999","0.1184350848197937","0.1184350848197937","0.1184350848197937","1959","1959","1959"
"196099","0.11833664029836655","0.11833664029836655","0.11833664029836655","1960","1960","1960"
"196199","0.11896136403083801","0.11896136403083801","0.11896136403083801","1961","1961","1961"
"196299","0.11573583632707596","0.11573583632707596","0.11573583632707596","1962","1962","1962"
"196399","0.1272265613079071","0.1272265613079071","0.1272265613079071","1963","1963","1963"
"196499","0.11878456920385361","0.11878456920385361","0.11878456920385361","1964","1964","1964"
"196599","0.12138273566961288","0.12138273566961288","0.12138273566961288","1965","1965","1965"
"196699","0.12157636880874634","0.12157636880874634","0.12157636880874634","1966","1966","1966"
"196799","0.1263192743062973","0.1263192743062973","0.1263192743062973","1967","1967","1967"
"196899","0.11077918112277985","0.11077918112277985","0.11077918112277985","1968","1968","1968"
"196999","0.12252200394868851","0.12252200394868851","0.12252200394868851","1969","1969","1969"
"197099","0.11840049177408218","0.11840049177408218","0.11840049177408218","1970","1970","1970"
"197199","0.11877740919589996","0.11877740919589996","0.11877740919589996","1971","1971","1971"
"197299","0.11678088456392288","0.11678088456392288","0.11678088456392288","1972","1972","1972"
"197399","0.1160089373588562","0.1160089373588562","0.1160089373588562","1973","1973","1973"
"197499","0.12569214403629303","0.12569214403629303","0.12569214403629303","1974","1974","1974"
"197599","0.11595569550991058","0.11595569550991058","0.11595569550991058","1975","1975","1975"
"197699","0.11802111566066742","0.11802111566066742","0.11802111566066742","1976","1976","1976"
"197799","0.12165829539299011","0.12165829539299011","0.12165829539299011","1977","1977","1977"
"197899","0.11839789152145386","0.11839789152145386","0.11839789152145386","1978","1978","1978"
"197999","0.11852558702230453","0.11852558702230453","0.11852558702230453","1979","1979","1979"
"198099","0.11857766658067703","0.11857766658067703","0.11857766658067703","1980","1980","1980"
"198199","0.12465041130781174","0.12465041130781174","0.12465041130781174","1981","1981","1981"
"198299","0.12415704876184464","0.12415704876184464","0.12415704876184464","1982","1982","1982"
"198399","0.11662495136260986","0.11662495136260986","0.11662495136260986","1983","1983","1983"
"198499","0.11742553114891052","0.11742553114891052","0.11742553114891052","1984","1984","1984"
"198599","0.11596187204122543","0.11596187204122543","0.11596187204122543","1985","1985","1985"
"198699","0.11945564299821854","0.11945564299821854","0.11945564299821854","1986","1986","1986"
"198799","0.11660654842853546","0.11660654842853546","0.11660654842853546","1987","1987","1987"
"198899","0.11613395810127258","0.11613395810127258","0.11613395810127258","1988","1988","1988"
"198999","0.12077952176332474","0.12077952176332474","0.12077952176332474","1989","1989","1989"
"199099","0.11685711145401001","0.11685711145401001","0.11685711145401001","1990","1990","1990"
"199199","0.11821743845939636","0.11821743845939636","0.11821743845939636","1991","1991","1991"
"199299","0.1261288970708847","0.1261288970708847","0.1261288970708847","1992","1992","1992"
"199399","0.11625419557094574","0.11625419557094574","0.11625419557094574","1993","1993","1993"
"199499","0.11501777172088623","0.11501777172088623","0.11501777172088623","1994","1994","1994"
"199599","0.12110511213541031","0.12110511213541031","0.12110511213541031","1995","1995","1995"
"199699","0.11674100160598755","0.11674100160598755","0.11674100160598755","1996","1996","1996"
"199799","0.1194424107670784","0.1194424107670784","0.1194424107670784","1997","1997","1997"
"199899","0.12154879420995712","0.12154879420995712","0.12154879420995712","1998","1998","1998"
"199999","0.11352203041315079","0.11352203041315079","0.11352203041315079","1999","1999","1999"
"200099","0.11544758826494217","0.11544758826494217","0.11544758826494217","2000","2000","2000"
"200199","0.11612769961357117","0.11612769961357117","0.11612769961357117","2001","2001","2001"
"200299","0.11947887390851974","0.11947887390851974","0.11947887390851974","2002","2002","2002"
"200399","0.11450962722301483","0.11450962722301483","0.11450962722301483","2003","2003","2003"
"200499","0.11715203523635864","0.11715203523635864","0.11715203523635864","2004","2004","2004"
"200599","0.11693227291107178","0.11693227291107178","0.11693227291107178","2005","2005","2005"
"200699","0.12622486054897308","0.12622486054897308","0.12622486054897308","2006","2006","2006"
"200799","0.12381184101104736","0.12381184101104736","0.12381184101104736","2007","2007","2007"
"200899","0.1251527965068817","0.1251527965068817","0.1251527965068817","2008","2008","2008"
"200999","0.12003252655267715","0.12003252655267715","0.12003252655267715","2009","2009","2009"
"201099","0.114291712641716","0.114291712641716","0.114291712641716","2010","2010","2010"
"201199","0.11804087460041046","0.11804087460041046","0.11804087460041046","2011","2011","2011"
"201299","0.11615609377622604","0.11615609377622604","0.11615609377622604","2012","2012","2012"
"201399","0.11850708723068237","0.11850708723068237","0.11850708723068237","2013","2013","2013"
"201499","0.12824279069900513","0.12824279069900513","0.12824279069900513","2014","2014","2014"
"201599","0.12367051839828491","0.12367051839828491","0.12367051839828491","2015","2015","2015"
"201699","0.11795946210622787","0.11795946210622787","0.11795946210622787","2016","2016","2016"
"201799","0.11897709965705872","0.11897709965705872","0.11897709965705872","2017","2017","2017"
"201899","0.11505560576915741","0.11505560576915741","0.11505560576915741","2018","2018","2018"
"201999","0.11729442328214645","0.11729442328214645","0.11729442328214645","2019","2019","2019"
"202099","0.1168610230088234","0.1168610230088234","0.1168610230088234","2020","2020","2020"
"202199","0.1200300082564354","0.1200300082564354","0.1200300082564354","2021","2021","2021"
"202299","0.12241635471582413","0.12241635471582413","0.12241635471582413","2022","2022","2022"
"202399","0.11908162385225296","0.11908162385225296","0.11908162385225296","2023","2023","2023"
"202499","0.12211862951517105","0.12211862951517105","0.12211862951517105","2024","2024","2024"
"202599","0.11890290677547455","0.11890290677547455","0.11890290677547455","2025","2025","2025"
"202699","0.12221650034189224","0.12221650034189224","0.12221650034189224","2026","2026","2026"
"202799","0.11245860159397125","0.11245860159397125","0.11245860159397125","2027","2027","2027"
"202899","0.11855786293745041","0.11855786293745041","0.11855786293745041","2028","2028","2028"
"202999","0.12443386763334274","0.12443386763334274","0.12443386763334274","2029","2029","2029"
"203099","0.11532694101333618","0.11532694101333618","0.11532694101333618","2030","2030","2030"
"203199","0.11512073874473572","0.11512073874473572","0.11512073874473572","2031","2031","2031"
"203299","0.1176951453089714","0.1176951453089714","0.1176951453089714","2032","2032","2032"
"203399","0.12021325528621674","0.12021325528621674","0.12021325528621674","2033","2033","2033"
"203499","0.12050598859786987","0.12050598859786987","0.12050598859786987","2034","2034","2034"
"203599","0.11785479635000229","0.11785479635000229","0.11785479635000229","2035","2035","2035"
"203699","0.11879094690084457","0.11879094690084457","0.11879094690084457","2036","2036","2036"
"203799","0.12257185578346252","0.12257185578346252","0.12257185578346252","2037","2037","2037"
"203899","0.1187809482216835","0.1187809482216835","0.1187809482216835","2038","2038","2038"
"203999","0.11656012386083603","0.11656012386083603","0.11656012386083603","2039","2039","2039"
"204099","0.12342566251754761","0.12342566251754761","0.12342566251754761","2040","2040","2040"
"204199","0.11871311813592911","0.11871311813592911","0.11871311813592911","2041","2041","2041"
"204299","0.11449791491031647","0.11449791491031647","0.11449791491031647","2042","2042","2042"
"204399","0.11675316095352173","0.11675316095352173","0.11675316095352173","2043","2043","2043"
"204499","0.1141333058476448","0.1141333058476448","0.1141333058476448","2044","2044","2044"
"204599","0.12525613605976105","0.12525613605976105","0.12525613605976105","2045","2045","2045"
"204699","0.11946510523557663","0.11946510523557663","0.11946510523557663","2046","2046","2046"
"204799","0.1222483441233635","0.1222483441233635","0.1222483441233635","2047","2047","2047"
"204899","0.12197165191173553","0.12197165191173553","0.12197165191173553","2048","2048","2048"
"204999","0.11722727119922638","0.11722727119922638","0.11722727119922638","2049","2049","2049"
"205099","0.1157398596405983","0.1157398596405983","0.1157398596405983","2050","2050","2050"
"205199","0.1177869513630867","0.1177869513630867","0.1177869513630867","2051","2051","2051"
"205299","0.12224588543176651","0.12224588543176651","0.12224588543176651","2052","2052","2052"
"205399","0.12046775966882706","0.12046775966882706","0.12046775966882706","2053","2053","2053"
"205499","0.12105836719274521","0.12105836719274521","0.12105836719274521","2054","2054","2054"
"205599","0.12354579567909241","0.12354579567909241","0.12354579567909241","2055","2055","2055"
"205699","0.12204449623823166","0.12204449623823166","0.12204449623823166","2056","2056","2056"
"205799","0.12071458995342255","0.12071458995342255","0.12071458995342255","2057","2057","2057"
"205899","0.12096913903951645","0.12096913903951645","0.12096913903951645","2058","2058","2058"
"205999","0.12117534875869751","0.12117534875869751","0.12117534875869751","2059","2059","2059"
"206099","0.11935167759656906","0.11935167759656906","0.11935167759656906","2060","2060","2060"
"206199","0.12160282582044601","0.12160282582044601","0.12160282582044601","2061","2061","2061"
"206299","0.1162126436829567","0.1162126436829567","0.1162126436829567","2062","2062","2062"
"206399","0.12060674279928207","0.12060674279928207","0.12060674279928207","2063","2063","2063"
"206499","0.11881238222122192","0.11881238222122192","0.11881238222122192","2064","2064","2064"
"206599","0.1171954870223999","0.1171954870223999","0.1171954870223999","2065","2065","2065"
"206699","0.12638796865940094","0.12638796865940094","0.12638796865940094","2066","2066","2066"
"206799","0.1174762099981308","0.1174762099981308","0.1174762099981308","2067","2067","2067"
"206899","0.11864782869815826","0.11864782869815826","0.11864782869815826","2068","2068","2068"
"206999","0.11539843678474426","0.11539843678474426","0.11539843678474426","2069","2069","2069"
"207099","0.12420550733804703","0.12420550733804703","0.12420550733804703","2070","2070","2070"
"207199","0.11742055416107178","0.11742055416107178","0.11742055416107178","2071","2071","2071"
"207299","0.12077651172876358","0.12077651172876358","0.12077651172876358","2072","2072","2072"
"207399","0.11879222840070724","0.11879222840070724","0.11879222840070724","2073","2073","2073"
"207499","0.12232046574354172","0.12232046574354172","0.12232046574354172","2074","2074","2074"
"207599","0.11900146305561066","0.11900146305561066","0.11900146305561066","2075","2075","2075"
"207699","0.11969874799251556","0.11969874799251556","0.11969874799251556","2076","2076","2076"
"207799","0.1159495934844017","0.1159495934844017","0.1159495934844017","2077","2077","2077"
"207899","0.11997658014297485","0.11997658014297485","0.11997658014297485","2078","2078","2078"
"207999","0.12083551287651062","0.12083551287651062","0.12083551287651062","2079","2079","2079"
"208099","0.11642459034919739","0.11642459034919739","0.11642459034919739","2080","2080","2080"
"208199","0.12077467888593674","0.12077467888593674","0.12077467888593674","2081","2081","2081"
"208299","0.11880484968423843","0.11880484968423843","0.11880484968423843","2082","2082","2082"
"208399","0.11881864815950394","0.11881864815950394","0.11881864815950394","2083","2083","2083"
"208499","0.12213131785392761","0.12213131785392761","0.12213131785392761","2084","2084","2084"
"208599","0.11949070543050766","0.11949070543050766","0.11949070543050766","2085","2085","2085"
"208699","0.11619004607200623","0.11619004607200623","0.11619004607200623","2086","2086","2086"
"208799","0.12096722424030304","0.12096722424030304","0.12096722424030304","2087","2087","2087"
"208899","0.1130485087633133","0.1130485087633133","0.1130485087633133","2088","2088","2088"
"208999","0.11626770347356796","0.11626770347356796","0.11626770347356796","2089","2089","2089"
"209099","0.11462215334177017","0.11462215334177017","0.11462215334177017","2090","2090","2090"
"209199","0.12435110658407211","0.12435110658407211","0.12435110658407211","2091","2091","2091"
"209299","0.11411243677139282","0.11411243677139282","0.11411243677139282","2092","2092","2092"
"209399","0.11855357140302658","0.11855357140302658","0.11855357140302658","2093","2093","2093"
"209499","0.11707094311714172","0.11707094311714172","0.11707094311714172","2094","2094","2094"
"209599","0.10824526846408844","0.10824526846408844","0.10824526846408844","2095","2095","2095"
"209699","0.12275274842977524","0.12275274842977524","0.12275274842977524","2096","2096","2096"
"209799","0.11731700599193573","0.11731700599193573","0.11731700599193573","2097","2097","2097"
"209899","0.11604377627372742","0.11604377627372742","0.11604377627372742","2098","2098","2098"
"209999","0.11341975629329681","0.11341975629329681","0.11341975629329681","2099","2099","2099"
"210099","0.1232612207531929","0.1232612207531929","0.1232612207531929","2100","2100","2100"
"210199","0.11276578158140182","0.11276578158140182","0.11276578158140182","2101","2101","2101"
"210299","0.11208298057317734","0.11208298057317734","0.11208298057317734","2102","2102","2102"
"210399","0.11618569493293762","0.11618569493293762","0.11618569493293762","2103","2103","2103"
"210499","0.12276174128055573","0.12276174128055573","0.12276174128055573","2104","2104","2104"
"210599","0.11833885312080383","0.11833885312080383","0.11833885312080383","2105","2105","2105"
"210699","0.12084499001502991","0.12084499001502991","0.12084499001502991","2106","2106","2106"
"210799","0.11621717363595963","0.11621717363595963","0.11621717363595963","2107","2107","2107"
"210899","0.12273701280355453","0.12273701280355453","0.12273701280355453","2108","2108","2108"
"210999","0.11349578201770782","0.11349578201770782","0.11349578201770782","2109","2109","2109"
"211099","0.12021440267562866","0.12021440267562866","0.12021440267562866","2110","2110","2110"
"211199","0.1181417927145958","0.1181417927145958","0.1181417927145958","2111","2111","2111"
"211299","0.12098164856433868","0.12098164856433868","0.12098164856433868","2112","2112","2112"
"211399","0.1179179921746254","0.1179179921746254","0.1179179921746254","2113","2113","2113"
"211499","0.12099991738796234","0.12099991738796234","0.12099991738796234","2114","2114","2114"
"211599","0.12251929938793182","0.12251929938793182","0.12251929938793182","2115","2115","2115"
"211699","0.1191345676779747","0.1191345676779747","0.1191345676779747","2116","2116","2116"
"211799","0.12697945535182953","0.12697945535182953","0.12697945535182953","2117","2117","2117"
"211899","0.11229000240564346","0.11229000240564346","0.11229000240564346","2118","2118","2118"
