"trainer/global_step","causal - train_loss","causal - train_loss__MIN","causal - train_loss__MAX","causal - _step","causal - _step__MIN","causal - _step__MAX"
"172699","0.1270543783903122","0.1270543783903122","0.1270543783903122","1726","1726","1726"
"172799","0.12095613032579422","0.12095613032579422","0.12095613032579422","1727","1727","1727"
"172899","0.12049423903226852","0.12049423903226852","0.12049423903226852","1728","1728","1728"
"172999","0.11875849962234497","0.11875849962234497","0.11875849962234497","1729","1729","1729"
"173099","0.12030915170907974","0.12030915170907974","0.12030915170907974","1730","1730","1730"
"173199","0.12008092552423477","0.12008092552423477","0.12008092552423477","1731","1731","1731"
"173299","0.12086489796638489","0.12086489796638489","0.12086489796638489","1732","1732","1732"
"173399","0.1203043982386589","0.1203043982386589","0.1203043982386589","1733","1733","1733"
"173499","0.1151752844452858","0.1151752844452858","0.1151752844452858","1734","1734","1734"
"173599","0.11830807477235794","0.11830807477235794","0.11830807477235794","1735","1735","1735"
"173699","0.12989495694637299","0.12989495694637299","0.12989495694637299","1736","1736","1736"
"173799","0.12381025403738022","0.12381025403738022","0.12381025403738022","1737","1737","1737"
"173899","0.11890216916799545","0.11890216916799545","0.11890216916799545","1738","1738","1738"
"173999","0.11511839926242828","0.11511839926242828","0.11511839926242828","1739","1739","1739"
"174099","0.11689378321170807","0.11689378321170807","0.11689378321170807","1740","1740","1740"
"174199","0.11582707613706589","0.11582707613706589","0.11582707613706589","1741","1741","1741"
"174299","0.12159334868192673","0.12159334868192673","0.12159334868192673","1742","1742","1742"
"174399","0.12220752984285355","0.12220752984285355","0.12220752984285355","1743","1743","1743"
"174499","0.11686895042657852","0.11686895042657852","0.11686895042657852","1744","1744","1744"
"174599","0.11633799970149994","0.11633799970149994","0.11633799970149994","1745","1745","1745"
"174699","0.1187732070684433","0.1187732070684433","0.1187732070684433","1746","1746","1746"
"174799","0.12094376236200333","0.12094376236200333","0.12094376236200333","1747","1747","1747"
"174899","0.12082675099372864","0.12082675099372864","0.12082675099372864","1748","1748","1748"
"174999","0.12425868958234787","0.12425868958234787","0.12425868958234787","1749","1749","1749"
"175099","0.1149664968252182","0.1149664968252182","0.1149664968252182","1750","1750","1750"
"175199","0.11989150196313858","0.11989150196313858","0.11989150196313858","1751","1751","1751"
"175299","0.12404578179121017","0.12404578179121017","0.12404578179121017","1752","1752","1752"
"175399","0.11355529725551605","0.11355529725551605","0.11355529725551605","1753","1753","1753"
"175499","0.12029661238193512","0.12029661238193512","0.12029661238193512","1754","1754","1754"
"175599","0.12378762662410736","0.12378762662410736","0.12378762662410736","1755","1755","1755"
"175699","0.12102199345827103","0.12102199345827103","0.12102199345827103","1756","1756","1756"
"175799","0.12282770127058029","0.12282770127058029","0.12282770127058029","1757","1757","1757"
"175899","0.12327588349580765","0.12327588349580765","0.12327588349580765","1758","1758","1758"
"175999","0.12009318917989731","0.12009318917989731","0.12009318917989731","1759","1759","1759"
"176099","0.12278701364994049","0.12278701364994049","0.12278701364994049","1760","1760","1760"
"176199","0.11875560134649277","0.11875560134649277","0.11875560134649277","1761","1761","1761"
"176299","0.12289805710315704","0.12289805710315704","0.12289805710315704","1762","1762","1762"
"176399","0.11691005527973175","0.11691005527973175","0.11691005527973175","1763","1763","1763"
"176499","0.11340411752462387","0.11340411752462387","0.11340411752462387","1764","1764","1764"
"176599","0.12125813961029053","0.12125813961029053","0.12125813961029053","1765","1765","1765"
"176699","0.11899304389953613","0.11899304389953613","0.11899304389953613","1766","1766","1766"
"176799","0.12010300904512405","0.12010300904512405","0.12010300904512405","1767","1767","1767"
"176899","0.12436256557703018","0.12436256557703018","0.12436256557703018","1768","1768","1768"
"176999","0.1217927560210228","0.1217927560210228","0.1217927560210228","1769","1769","1769"
"177099","0.12373343855142593","0.12373343855142593","0.12373343855142593","1770","1770","1770"
"177199","0.12150482088327408","0.12150482088327408","0.12150482088327408","1771","1771","1771"
"177299","0.1162824034690857","0.1162824034690857","0.1162824034690857","1772","1772","1772"
"177399","0.12620751559734344","0.12620751559734344","0.12620751559734344","1773","1773","1773"
"177499","0.12049540132284164","0.12049540132284164","0.12049540132284164","1774","1774","1774"
"177599","0.12066833674907684","0.12066833674907684","0.12066833674907684","1775","1775","1775"
"177699","0.12260797619819641","0.12260797619819641","0.12260797619819641","1776","1776","1776"
"177799","0.11297079920768738","0.11297079920768738","0.11297079920768738","1777","1777","1777"
"177899","0.12304684519767761","0.12304684519767761","0.12304684519767761","1778","1778","1778"
"177999","0.12126318365335464","0.12126318365335464","0.12126318365335464","1779","1779","1779"
"178099","0.12242990732192993","0.12242990732192993","0.12242990732192993","1780","1780","1780"
"178199","0.11395788937807083","0.11395788937807083","0.11395788937807083","1781","1781","1781"
"178299","0.1207180917263031","0.1207180917263031","0.1207180917263031","1782","1782","1782"
"178399","0.1203702986240387","0.1203702986240387","0.1203702986240387","1783","1783","1783"
"178499","0.1150820180773735","0.1150820180773735","0.1150820180773735","1784","1784","1784"
"178599","0.12212380021810532","0.12212380021810532","0.12212380021810532","1785","1785","1785"
"178699","0.1204916313290596","0.1204916313290596","0.1204916313290596","1786","1786","1786"
"178799","0.11364665627479553","0.11364665627479553","0.11364665627479553","1787","1787","1787"
"178899","0.12514635920524597","0.12514635920524597","0.12514635920524597","1788","1788","1788"
"178999","0.12289482355117798","0.12289482355117798","0.12289482355117798","1789","1789","1789"
"179099","0.12351489067077637","0.12351489067077637","0.12351489067077637","1790","1790","1790"
"179199","0.11999516934156418","0.11999516934156418","0.11999516934156418","1791","1791","1791"
"179299","0.11804750561714172","0.11804750561714172","0.11804750561714172","1792","1792","1792"
"179399","0.1163426861166954","0.1163426861166954","0.1163426861166954","1793","1793","1793"
"179499","0.12226030975580215","0.12226030975580215","0.12226030975580215","1794","1794","1794"
"179599","0.11899927258491516","0.11899927258491516","0.11899927258491516","1795","1795","1795"
"179699","0.12455663084983826","0.12455663084983826","0.12455663084983826","1796","1796","1796"
"179799","0.12559941411018372","0.12559941411018372","0.12559941411018372","1797","1797","1797"
"179899","0.1300993114709854","0.1300993114709854","0.1300993114709854","1798","1798","1798"
"179999","0.12392348796129227","0.12392348796129227","0.12392348796129227","1799","1799","1799"
"180099","0.11781091243028641","0.11781091243028641","0.11781091243028641","1800","1800","1800"
"180199","0.12219279259443283","0.12219279259443283","0.12219279259443283","1801","1801","1801"
"180299","0.1150301843881607","0.1150301843881607","0.1150301843881607","1802","1802","1802"
"180399","0.12050049006938934","0.12050049006938934","0.12050049006938934","1803","1803","1803"
"180499","0.11969683319330215","0.11969683319330215","0.11969683319330215","1804","1804","1804"
"180599","0.11938057839870453","0.11938057839870453","0.11938057839870453","1805","1805","1805"
"180699","0.12390276044607162","0.12390276044607162","0.12390276044607162","1806","1806","1806"
"180799","0.12346185743808746","0.12346185743808746","0.12346185743808746","1807","1807","1807"
"180899","0.12041111290454865","0.12041111290454865","0.12041111290454865","1808","1808","1808"
"180999","0.12121035158634186","0.12121035158634186","0.12121035158634186","1809","1809","1809"
"181099","0.13131220638751984","0.13131220638751984","0.13131220638751984","1810","1810","1810"
"181199","0.12151763588190079","0.12151763588190079","0.12151763588190079","1811","1811","1811"
"181299","0.12308865785598755","0.12308865785598755","0.12308865785598755","1812","1812","1812"
"181399","0.11580327153205872","0.11580327153205872","0.11580327153205872","1813","1813","1813"
"181499","0.12596693634986877","0.12596693634986877","0.12596693634986877","1814","1814","1814"
"181599","0.12169668823480606","0.12169668823480606","0.12169668823480606","1815","1815","1815"
"181699","0.11486440151929855","0.11486440151929855","0.11486440151929855","1816","1816","1816"
"181799","0.11730518192052841","0.11730518192052841","0.11730518192052841","1817","1817","1817"
"181899","0.11586332321166992","0.11586332321166992","0.11586332321166992","1818","1818","1818"
"181999","0.11765687167644501","0.11765687167644501","0.11765687167644501","1819","1819","1819"
"182099","0.12242347747087479","0.12242347747087479","0.12242347747087479","1820","1820","1820"
"182199","0.12570351362228394","0.12570351362228394","0.12570351362228394","1821","1821","1821"
"182299","0.11433880776166916","0.11433880776166916","0.11433880776166916","1822","1822","1822"
"182399","0.1234508603811264","0.1234508603811264","0.1234508603811264","1823","1823","1823"
"182499","0.11838959157466888","0.11838959157466888","0.11838959157466888","1824","1824","1824"
"182599","0.12416926771402359","0.12416926771402359","0.12416926771402359","1825","1825","1825"
"182699","0.12228698283433914","0.12228698283433914","0.12228698283433914","1826","1826","1826"
"182799","0.11871116608381271","0.11871116608381271","0.11871116608381271","1827","1827","1827"
"182899","0.12324776500463486","0.12324776500463486","0.12324776500463486","1828","1828","1828"
"182999","0.12028562277555466","0.12028562277555466","0.12028562277555466","1829","1829","1829"
"183099","0.11460141092538834","0.11460141092538834","0.11460141092538834","1830","1830","1830"
"183199","0.11639615893363953","0.11639615893363953","0.11639615893363953","1831","1831","1831"
"183299","0.11718082427978516","0.11718082427978516","0.11718082427978516","1832","1832","1832"
"183399","0.12257539480924606","0.12257539480924606","0.12257539480924606","1833","1833","1833"
"183499","0.11895407736301422","0.11895407736301422","0.11895407736301422","1834","1834","1834"
"183599","0.12107480317354202","0.12107480317354202","0.12107480317354202","1835","1835","1835"
"183699","0.11824931204319","0.11824931204319","0.11824931204319","1836","1836","1836"
"183799","0.11454597115516663","0.11454597115516663","0.11454597115516663","1837","1837","1837"
"183899","0.12032542377710342","0.12032542377710342","0.12032542377710342","1838","1838","1838"
"183999","0.1202944666147232","0.1202944666147232","0.1202944666147232","1839","1839","1839"
"184099","0.11825471371412277","0.11825471371412277","0.11825471371412277","1840","1840","1840"
"184199","0.1160164400935173","0.1160164400935173","0.1160164400935173","1841","1841","1841"
"184299","0.12022975832223892","0.12022975832223892","0.12022975832223892","1842","1842","1842"
"184399","0.11869615316390991","0.11869615316390991","0.11869615316390991","1843","1843","1843"
"184499","0.11845001578330994","0.11845001578330994","0.11845001578330994","1844","1844","1844"
"184599","0.10794863104820251","0.10794863104820251","0.10794863104820251","1845","1845","1845"
"184699","0.12191929668188095","0.12191929668188095","0.12191929668188095","1846","1846","1846"
"184799","0.1231829971075058","0.1231829971075058","0.1231829971075058","1847","1847","1847"
"184899","0.11537740379571915","0.11537740379571915","0.11537740379571915","1848","1848","1848"
"184999","0.11632942408323288","0.11632942408323288","0.11632942408323288","1849","1849","1849"
"185099","0.1152203157544136","0.1152203157544136","0.1152203157544136","1850","1850","1850"
"185199","0.1192246824502945","0.1192246824502945","0.1192246824502945","1851","1851","1851"
"185299","0.12127816677093506","0.12127816677093506","0.12127816677093506","1852","1852","1852"
"185399","0.11641421169042587","0.11641421169042587","0.11641421169042587","1853","1853","1853"
"185499","0.12480636686086655","0.12480636686086655","0.12480636686086655","1854","1854","1854"
"185599","0.11896681785583496","0.11896681785583496","0.11896681785583496","1855","1855","1855"
"185699","0.12160519510507584","0.12160519510507584","0.12160519510507584","1856","1856","1856"
"185799","0.12524275481700897","0.12524275481700897","0.12524275481700897","1857","1857","1857"
"185899","0.12213162332773209","0.12213162332773209","0.12213162332773209","1858","1858","1858"
"185999","0.11914283782243729","0.11914283782243729","0.11914283782243729","1859","1859","1859"
"186099","0.12203121185302734","0.12203121185302734","0.12203121185302734","1860","1860","1860"
"186199","0.13037942349910736","0.13037942349910736","0.13037942349910736","1861","1861","1861"
"186299","0.11510266363620758","0.11510266363620758","0.11510266363620758","1862","1862","1862"
"186399","0.11091851443052292","0.11091851443052292","0.11091851443052292","1863","1863","1863"
"186499","0.11821068823337555","0.11821068823337555","0.11821068823337555","1864","1864","1864"
"186599","0.1189478412270546","0.1189478412270546","0.1189478412270546","1865","1865","1865"
"186699","0.11649391055107117","0.11649391055107117","0.11649391055107117","1866","1866","1866"
"186799","0.12150077521800995","0.12150077521800995","0.12150077521800995","1867","1867","1867"
"186899","0.11919863522052765","0.11919863522052765","0.11919863522052765","1868","1868","1868"
"186999","0.12082169204950333","0.12082169204950333","0.12082169204950333","1869","1869","1869"
"187099","0.12289907038211823","0.12289907038211823","0.12289907038211823","1870","1870","1870"
"187199","0.12726806104183197","0.12726806104183197","0.12726806104183197","1871","1871","1871"
"187299","0.1138433963060379","0.1138433963060379","0.1138433963060379","1872","1872","1872"
"187399","0.11891979724168777","0.11891979724168777","0.11891979724168777","1873","1873","1873"
"187499","0.118547722697258","0.118547722697258","0.118547722697258","1874","1874","1874"
"187599","0.11936536431312561","0.11936536431312561","0.11936536431312561","1875","1875","1875"
"187699","0.11860881000757217","0.11860881000757217","0.11860881000757217","1876","1876","1876"
"187799","0.11244048178195953","0.11244048178195953","0.11244048178195953","1877","1877","1877"
"187899","0.12037593126296997","0.12037593126296997","0.12037593126296997","1878","1878","1878"
"187999","0.1207074373960495","0.1207074373960495","0.1207074373960495","1879","1879","1879"
"188099","0.11514686793088913","0.11514686793088913","0.11514686793088913","1880","1880","1880"
"188199","0.11976391077041626","0.11976391077041626","0.11976391077041626","1881","1881","1881"
"188299","0.11885129660367966","0.11885129660367966","0.11885129660367966","1882","1882","1882"
"188399","0.11534082889556885","0.11534082889556885","0.11534082889556885","1883","1883","1883"
"188499","0.11980757862329483","0.11980757862329483","0.11980757862329483","1884","1884","1884"
"188599","0.12388907372951508","0.12388907372951508","0.12388907372951508","1885","1885","1885"
"188699","0.11952448636293411","0.11952448636293411","0.11952448636293411","1886","1886","1886"
"188799","0.12246917188167572","0.12246917188167572","0.12246917188167572","1887","1887","1887"
"188899","0.12399718910455704","0.12399718910455704","0.12399718910455704","1888","1888","1888"
"188999","0.1250942498445511","0.1250942498445511","0.1250942498445511","1889","1889","1889"
"189099","0.11889145523309708","0.11889145523309708","0.11889145523309708","1890","1890","1890"
"189199","0.1189274936914444","0.1189274936914444","0.1189274936914444","1891","1891","1891"
"189299","0.1160089522600174","0.1160089522600174","0.1160089522600174","1892","1892","1892"
"189399","0.1234060600399971","0.1234060600399971","0.1234060600399971","1893","1893","1893"
"189499","0.11875488609075546","0.11875488609075546","0.11875488609075546","1894","1894","1894"
"189599","0.1194472387433052","0.1194472387433052","0.1194472387433052","1895","1895","1895"
"189699","0.12186510860919952","0.12186510860919952","0.12186510860919952","1896","1896","1896"
"189799","0.11881100386381149","0.11881100386381149","0.11881100386381149","1897","1897","1897"
"189899","0.11741914600133896","0.11741914600133896","0.11741914600133896","1898","1898","1898"
"189999","0.12471150606870651","0.12471150606870651","0.12471150606870651","1899","1899","1899"
"190099","0.11815420538187027","0.11815420538187027","0.11815420538187027","1900","1900","1900"
"190199","0.11729128658771515","0.11729128658771515","0.11729128658771515","1901","1901","1901"
"190299","0.11794480681419373","0.11794480681419373","0.11794480681419373","1902","1902","1902"
"190399","0.11863024532794952","0.11863024532794952","0.11863024532794952","1903","1903","1903"
"190499","0.11758247762918472","0.11758247762918472","0.11758247762918472","1904","1904","1904"
"190599","0.12185344845056534","0.12185344845056534","0.12185344845056534","1905","1905","1905"
"190699","0.12296702712774277","0.12296702712774277","0.12296702712774277","1906","1906","1906"
"190799","0.11588526517152786","0.11588526517152786","0.11588526517152786","1907","1907","1907"
"190899","0.11906195431947708","0.11906195431947708","0.11906195431947708","1908","1908","1908"
"190999","0.11925488710403442","0.11925488710403442","0.11925488710403442","1909","1909","1909"
"191099","0.13033123314380646","0.13033123314380646","0.13033123314380646","1910","1910","1910"
"191199","0.11933092027902603","0.11933092027902603","0.11933092027902603","1911","1911","1911"
"191299","0.12307173013687134","0.12307173013687134","0.12307173013687134","1912","1912","1912"
"191399","0.12219853699207306","0.12219853699207306","0.12219853699207306","1913","1913","1913"
"191499","0.12353269755840302","0.12353269755840302","0.12353269755840302","1914","1914","1914"
"191599","0.12607599794864655","0.12607599794864655","0.12607599794864655","1915","1915","1915"
"191699","0.11456146091222763","0.11456146091222763","0.11456146091222763","1916","1916","1916"
"191799","0.12371295690536499","0.12371295690536499","0.12371295690536499","1917","1917","1917"
"191899","0.11631755530834198","0.11631755530834198","0.11631755530834198","1918","1918","1918"
"191999","0.11911346763372421","0.11911346763372421","0.11911346763372421","1919","1919","1919"
"192099","0.12102462351322174","0.12102462351322174","0.12102462351322174","1920","1920","1920"
"192199","0.12016671150922775","0.12016671150922775","0.12016671150922775","1921","1921","1921"
"192299","0.12633325159549713","0.12633325159549713","0.12633325159549713","1922","1922","1922"
"192399","0.1256779432296753","0.1256779432296753","0.1256779432296753","1923","1923","1923"
"192499","0.12004441767930984","0.12004441767930984","0.12004441767930984","1924","1924","1924"
"192599","0.12611304223537445","0.12611304223537445","0.12611304223537445","1925","1925","1925"
"192699","0.11772101372480392","0.11772101372480392","0.11772101372480392","1926","1926","1926"
"192799","0.12143764644861221","0.12143764644861221","0.12143764644861221","1927","1927","1927"
"192899","0.11371196806430817","0.11371196806430817","0.11371196806430817","1928","1928","1928"
"192999","0.12173545360565186","0.12173545360565186","0.12173545360565186","1929","1929","1929"
"193099","0.12385773658752441","0.12385773658752441","0.12385773658752441","1930","1930","1930"
"193199","0.11929679661989212","0.11929679661989212","0.11929679661989212","1931","1931","1931"
"193299","0.11712091416120529","0.11712091416120529","0.11712091416120529","1932","1932","1932"
"193399","0.1226736381649971","0.1226736381649971","0.1226736381649971","1933","1933","1933"
"193499","0.12331072986125946","0.12331072986125946","0.12331072986125946","1934","1934","1934"
"193599","0.11480644345283508","0.11480644345283508","0.11480644345283508","1935","1935","1935"
"193699","0.12232735753059387","0.12232735753059387","0.12232735753059387","1936","1936","1936"
"193799","0.11362103372812271","0.11362103372812271","0.11362103372812271","1937","1937","1937"
"193899","0.11709005385637283","0.11709005385637283","0.11709005385637283","1938","1938","1938"
"193999","0.12052661925554276","0.12052661925554276","0.12052661925554276","1939","1939","1939"
"194099","0.11594762653112411","0.11594762653112411","0.11594762653112411","1940","1940","1940"
"194199","0.12037508189678192","0.12037508189678192","0.12037508189678192","1941","1941","1941"
"194299","0.1215229406952858","0.1215229406952858","0.1215229406952858","1942","1942","1942"
"194399","0.11816906929016113","0.11816906929016113","0.11816906929016113","1943","1943","1943"
"194499","0.11746282875537872","0.11746282875537872","0.11746282875537872","1944","1944","1944"
"194599","0.12147649377584457","0.12147649377584457","0.12147649377584457","1945","1945","1945"
"194699","0.11660008877515793","0.11660008877515793","0.11660008877515793","1946","1946","1946"
"194799","0.12540869414806366","0.12540869414806366","0.12540869414806366","1947","1947","1947"
"194899","0.11651548743247986","0.11651548743247986","0.11651548743247986","1948","1948","1948"
"194999","0.11949112266302109","0.11949112266302109","0.11949112266302109","1949","1949","1949"
"195099","0.11563252657651901","0.11563252657651901","0.11563252657651901","1950","1950","1950"
"195199","0.11745069921016693","0.11745069921016693","0.11745069921016693","1951","1951","1951"
"195299","0.11250694841146469","0.11250694841146469","0.11250694841146469","1952","1952","1952"
"195399","0.12135964632034302","0.12135964632034302","0.12135964632034302","1953","1953","1953"
"195499","0.11697845906019211","0.11697845906019211","0.11697845906019211","1954","1954","1954"
"195599","0.11445817351341248","0.11445817351341248","0.11445817351341248","1955","1955","1955"
"195699","0.11724323034286499","0.11724323034286499","0.11724323034286499","1956","1956","1956"
"195799","0.12167312204837799","0.12167312204837799","0.12167312204837799","1957","1957","1957"
"195899","0.11821044236421585","0.11821044236421585","0.11821044236421585","1958","1958","1958"
"195999","0.11935118585824966","0.11935118585824966","0.11935118585824966","1959","1959","1959"
"196099","0.1198934018611908","0.1198934018611908","0.1198934018611908","1960","1960","1960"
"196199","0.12046565115451813","0.12046565115451813","0.12046565115451813","1961","1961","1961"
"196299","0.1167626604437828","0.1167626604437828","0.1167626604437828","1962","1962","1962"
"196399","0.1286298632621765","0.1286298632621765","0.1286298632621765","1963","1963","1963"
"196499","0.12038388848304749","0.12038388848304749","0.12038388848304749","1964","1964","1964"
"196599","0.12282244861125946","0.12282244861125946","0.12282244861125946","1965","1965","1965"
"196699","0.12328803539276123","0.12328803539276123","0.12328803539276123","1966","1966","1966"
"196799","0.12743999063968658","0.12743999063968658","0.12743999063968658","1967","1967","1967"
"196899","0.11161000281572342","0.11161000281572342","0.11161000281572342","1968","1968","1968"
"196999","0.12372222542762756","0.12372222542762756","0.12372222542762756","1969","1969","1969"
"197099","0.12025119364261627","0.12025119364261627","0.12025119364261627","1970","1970","1970"
"197199","0.11975885182619095","0.11975885182619095","0.11975885182619095","1971","1971","1971"
"197299","0.11816006898880005","0.11816006898880005","0.11816006898880005","1972","1972","1972"
"197399","0.11742712557315826","0.11742712557315826","0.11742712557315826","1973","1973","1973"
"197499","0.12720590829849243","0.12720590829849243","0.12720590829849243","1974","1974","1974"
"197599","0.1175793781876564","0.1175793781876564","0.1175793781876564","1975","1975","1975"
"197699","0.11896873265504837","0.11896873265504837","0.11896873265504837","1976","1976","1976"
"197799","0.12301427870988846","0.12301427870988846","0.12301427870988846","1977","1977","1977"
"197899","0.11998885124921799","0.11998885124921799","0.11998885124921799","1978","1978","1978"
"197999","0.11993730813264847","0.11993730813264847","0.11993730813264847","1979","1979","1979"
"198099","0.11938386410474777","0.11938386410474777","0.11938386410474777","1980","1980","1980"
"198199","0.1259099692106247","0.1259099692106247","0.1259099692106247","1981","1981","1981"
"198299","0.1256200075149536","0.1256200075149536","0.1256200075149536","1982","1982","1982"
"198399","0.11784762144088745","0.11784762144088745","0.11784762144088745","1983","1983","1983"
"198499","0.11808619648218155","0.11808619648218155","0.11808619648218155","1984","1984","1984"
"198599","0.11713941395282745","0.11713941395282745","0.11713941395282745","1985","1985","1985"
"198699","0.1203744113445282","0.1203744113445282","0.1203744113445282","1986","1986","1986"
"198799","0.11748545616865158","0.11748545616865158","0.11748545616865158","1987","1987","1987"
"198899","0.11728224903345108","0.11728224903345108","0.11728224903345108","1988","1988","1988"
"198999","0.12230449914932251","0.12230449914932251","0.12230449914932251","1989","1989","1989"
"199099","0.11791327595710754","0.11791327595710754","0.11791327595710754","1990","1990","1990"
"199199","0.12001175433397293","0.12001175433397293","0.12001175433397293","1991","1991","1991"
"199299","0.12731947004795074","0.12731947004795074","0.12731947004795074","1992","1992","1992"
"199399","0.11734624207019806","0.11734624207019806","0.11734624207019806","1993","1993","1993"
"199499","0.11688897013664246","0.11688897013664246","0.11688897013664246","1994","1994","1994"
"199599","0.12255532294511795","0.12255532294511795","0.12255532294511795","1995","1995","1995"
"199699","0.11853943765163422","0.11853943765163422","0.11853943765163422","1996","1996","1996"
"199799","0.12100542336702347","0.12100542336702347","0.12100542336702347","1997","1997","1997"
"199899","0.12260358035564423","0.12260358035564423","0.12260358035564423","1998","1998","1998"
"199999","0.1149585098028183","0.1149585098028183","0.1149585098028183","1999","1999","1999"
"200099","0.1166340783238411","0.1166340783238411","0.1166340783238411","2000","2000","2000"
"200199","0.1173977181315422","0.1173977181315422","0.1173977181315422","2001","2001","2001"
"200299","0.12092087417840958","0.12092087417840958","0.12092087417840958","2002","2002","2002"
"200399","0.11547617614269257","0.11547617614269257","0.11547617614269257","2003","2003","2003"
"200499","0.11854375153779984","0.11854375153779984","0.11854375153779984","2004","2004","2004"
"200599","0.11821864545345306","0.11821864545345306","0.11821864545345306","2005","2005","2005"
"200699","0.1277896612882614","0.1277896612882614","0.1277896612882614","2006","2006","2006"
"200799","0.12487437576055527","0.12487437576055527","0.12487437576055527","2007","2007","2007"
"200899","0.12767717242240906","0.12767717242240906","0.12767717242240906","2008","2008","2008"
"200999","0.12165405601263046","0.12165405601263046","0.12165405601263046","2009","2009","2009"
"201099","0.11550703644752502","0.11550703644752502","0.11550703644752502","2010","2010","2010"
"201199","0.11897449940443039","0.11897449940443039","0.11897449940443039","2011","2011","2011"
"201299","0.11751288175582886","0.11751288175582886","0.11751288175582886","2012","2012","2012"
"201399","0.11996269971132278","0.11996269971132278","0.11996269971132278","2013","2013","2013"
"201499","0.12911789119243622","0.12911789119243622","0.12911789119243622","2014","2014","2014"
"201599","0.12566815316677094","0.12566815316677094","0.12566815316677094","2015","2015","2015"
"201699","0.11910559237003326","0.11910559237003326","0.11910559237003326","2016","2016","2016"
"201799","0.12048599869012833","0.12048599869012833","0.12048599869012833","2017","2017","2017"
"201899","0.11618446558713913","0.11618446558713913","0.11618446558713913","2018","2018","2018"
"201999","0.1181863471865654","0.1181863471865654","0.1181863471865654","2019","2019","2019"
"202099","0.11786279827356339","0.11786279827356339","0.11786279827356339","2020","2020","2020"
"202199","0.12136847525835037","0.12136847525835037","0.12136847525835037","2021","2021","2021"
"202299","0.12380858510732651","0.12380858510732651","0.12380858510732651","2022","2022","2022"
"202399","0.12057410180568695","0.12057410180568695","0.12057410180568695","2023","2023","2023"
"202499","0.12368960678577423","0.12368960678577423","0.12368960678577423","2024","2024","2024"
"202599","0.12004223465919495","0.12004223465919495","0.12004223465919495","2025","2025","2025"
"202699","0.12355781346559525","0.12355781346559525","0.12355781346559525","2026","2026","2026"
"202799","0.11362903565168381","0.11362903565168381","0.11362903565168381","2027","2027","2027"
"202899","0.11984843760728836","0.11984843760728836","0.11984843760728836","2028","2028","2028"
"202999","0.126449316740036","0.126449316740036","0.126449316740036","2029","2029","2029"
"203099","0.11612894386053085","0.11612894386053085","0.11612894386053085","2030","2030","2030"
"203199","0.11608961969614029","0.11608961969614029","0.11608961969614029","2031","2031","2031"
"203299","0.1189807653427124","0.1189807653427124","0.1189807653427124","2032","2032","2032"
"203399","0.12194596976041794","0.12194596976041794","0.12194596976041794","2033","2033","2033"
"203499","0.12182404100894928","0.12182404100894928","0.12182404100894928","2034","2034","2034"
"203599","0.11902806907892227","0.11902806907892227","0.11902806907892227","2035","2035","2035"
"203699","0.12039230018854141","0.12039230018854141","0.12039230018854141","2036","2036","2036"
"203799","0.12392482906579971","0.12392482906579971","0.12392482906579971","2037","2037","2037"
"203899","0.12114450335502625","0.12114450335502625","0.12114450335502625","2038","2038","2038"
"203999","0.11768226325511932","0.11768226325511932","0.11768226325511932","2039","2039","2039"
"204099","0.12496527284383774","0.12496527284383774","0.12496527284383774","2040","2040","2040"
"204199","0.11984128504991531","0.11984128504991531","0.11984128504991531","2041","2041","2041"
"204299","0.1153845265507698","0.1153845265507698","0.1153845265507698","2042","2042","2042"
"204399","0.11791527271270752","0.11791527271270752","0.11791527271270752","2043","2043","2043"
"204499","0.11538685113191605","0.11538685113191605","0.11538685113191605","2044","2044","2044"
"204599","0.12699581682682037","0.12699581682682037","0.12699581682682037","2045","2045","2045"
"204699","0.12113836407661438","0.12113836407661438","0.12113836407661438","2046","2046","2046"
"204799","0.12356099486351013","0.12356099486351013","0.12356099486351013","2047","2047","2047"
"204899","0.12333720177412033","0.12333720177412033","0.12333720177412033","2048","2048","2048"
"204999","0.1188623309135437","0.1188623309135437","0.1188623309135437","2049","2049","2049"
"205099","0.11703206598758698","0.11703206598758698","0.11703206598758698","2050","2050","2050"
"205199","0.11901327967643738","0.11901327967643738","0.11901327967643738","2051","2051","2051"
"205299","0.12325720489025116","0.12325720489025116","0.12325720489025116","2052","2052","2052"
"205399","0.12148893624544144","0.12148893624544144","0.12148893624544144","2053","2053","2053"
"205499","0.12234324961900711","0.12234324961900711","0.12234324961900711","2054","2054","2054"
"205599","0.1246139332652092","0.1246139332652092","0.1246139332652092","2055","2055","2055"
"205699","0.12336424738168716","0.12336424738168716","0.12336424738168716","2056","2056","2056"
"205799","0.12214431166648865","0.12214431166648865","0.12214431166648865","2057","2057","2057"
"205899","0.1220049038529396","0.1220049038529396","0.1220049038529396","2058","2058","2058"
"205999","0.12232130020856857","0.12232130020856857","0.12232130020856857","2059","2059","2059"
"206099","0.12023009359836578","0.12023009359836578","0.12023009359836578","2060","2060","2060"
"206199","0.12299800664186478","0.12299800664186478","0.12299800664186478","2061","2061","2061"
"206299","0.11738350987434387","0.11738350987434387","0.11738350987434387","2062","2062","2062"
"206399","0.12225688993930817","0.12225688993930817","0.12225688993930817","2063","2063","2063"
"206499","0.12017554044723511","0.12017554044723511","0.12017554044723511","2064","2064","2064"
"206599","0.1188093051314354","0.1188093051314354","0.1188093051314354","2065","2065","2065"
