"trainer/global_step","prefix8_pt1 - train_loss","prefix8_pt1 - train_loss__MIN","prefix8_pt1 - train_loss__MAX","prefix8_pt1 - _step","prefix8_pt1 - _step__MIN","prefix8_pt1 - _step__MAX"
"72999","0.12313878536224365","0.12313878536224365","0.12313878536224365","729","729","729"
"73099","0.11888401210308075","0.11888401210308075","0.11888401210308075","730","730","730"
"73199","0.11911550909280777","0.11911550909280777","0.11911550909280777","731","731","731"
"73299","0.12456813454627991","0.12456813454627991","0.12456813454627991","732","732","732"
"73399","0.11784084141254425","0.11784084141254425","0.11784084141254425","733","733","733"
"73499","0.12132266163825989","0.12132266163825989","0.12132266163825989","734","734","734"
"73599","0.11399711668491364","0.11399711668491364","0.11399711668491364","735","735","735"
"73699","0.11490568518638611","0.11490568518638611","0.11490568518638611","736","736","736"
"73799","0.1118413433432579","0.1118413433432579","0.1118413433432579","737","737","737"
"73899","0.11574260145425797","0.11574260145425797","0.11574260145425797","738","738","738"
"73999","0.11803600192070007","0.11803600192070007","0.11803600192070007","739","739","739"
"74099","0.12133343517780304","0.12133343517780304","0.12133343517780304","740","740","740"
"74199","0.1144980788230896","0.1144980788230896","0.1144980788230896","741","741","741"
"74299","0.12198062986135483","0.12198062986135483","0.12198062986135483","742","742","742"
"74399","0.12028223276138306","0.12028223276138306","0.12028223276138306","743","743","743"
"74499","0.11538767069578171","0.11538767069578171","0.11538767069578171","744","744","744"
"74599","0.11597062647342682","0.11597062647342682","0.11597062647342682","745","745","745"
"74699","0.11621681600809097","0.11621681600809097","0.11621681600809097","746","746","746"
"74799","0.11246145516633987","0.11246145516633987","0.11246145516633987","747","747","747"
"74899","0.11415013670921326","0.11415013670921326","0.11415013670921326","748","748","748"
"74999","0.11912515759468079","0.11912515759468079","0.11912515759468079","749","749","749"
"75099","0.1154601126909256","0.1154601126909256","0.1154601126909256","750","750","750"
"75199","0.11367861926555634","0.11367861926555634","0.11367861926555634","751","751","751"
"75299","0.11705303937196732","0.11705303937196732","0.11705303937196732","752","752","752"
"75399","0.11666706204414368","0.11666706204414368","0.11666706204414368","753","753","753"
"75499","0.12167835235595703","0.12167835235595703","0.12167835235595703","754","754","754"
"75599","0.11272212862968445","0.11272212862968445","0.11272212862968445","755","755","755"
"75699","0.11969390511512756","0.11969390511512756","0.11969390511512756","756","756","756"
"75799","0.1071239560842514","0.1071239560842514","0.1071239560842514","757","757","757"
"75899","0.11781562864780426","0.11781562864780426","0.11781562864780426","758","758","758"
"75999","0.11748683452606201","0.11748683452606201","0.11748683452606201","759","759","759"
"76099","0.1186714693903923","0.1186714693903923","0.1186714693903923","760","760","760"
"76199","0.11501578986644745","0.11501578986644745","0.11501578986644745","761","761","761"
"76299","0.12321518361568451","0.12321518361568451","0.12321518361568451","762","762","762"
"76399","0.11944583803415298","0.11944583803415298","0.11944583803415298","763","763","763"
"76499","0.11255872249603271","0.11255872249603271","0.11255872249603271","764","764","764"
"76599","0.11346296966075897","0.11346296966075897","0.11346296966075897","765","765","765"
"76699","0.12141022086143494","0.12141022086143494","0.12141022086143494","766","766","766"
"76799","0.11906300485134125","0.11906300485134125","0.11906300485134125","767","767","767"
"76899","0.11543534696102142","0.11543534696102142","0.11543534696102142","768","768","768"
"76999","0.11890552192926407","0.11890552192926407","0.11890552192926407","769","769","769"
"77099","0.11837723106145859","0.11837723106145859","0.11837723106145859","770","770","770"
"77199","0.11878006160259247","0.11878006160259247","0.11878006160259247","771","771","771"
"77299","0.1132674440741539","0.1132674440741539","0.1132674440741539","772","772","772"
"77399","0.11535503715276718","0.11535503715276718","0.11535503715276718","773","773","773"
"77499","0.12071146070957184","0.12071146070957184","0.12071146070957184","774","774","774"
"77599","0.12293197214603424","0.12293197214603424","0.12293197214603424","775","775","775"
"77699","0.11622775346040726","0.11622775346040726","0.11622775346040726","776","776","776"
"77799","0.12023575603961945","0.12023575603961945","0.12023575603961945","777","777","777"
"77899","0.12302535027265549","0.12302535027265549","0.12302535027265549","778","778","778"
"77999","0.11724979430437088","0.11724979430437088","0.11724979430437088","779","779","779"
"78099","0.11931148171424866","0.11931148171424866","0.11931148171424866","780","780","780"
"78199","0.11946048587560654","0.11946048587560654","0.11946048587560654","781","781","781"
"78299","0.12238390743732452","0.12238390743732452","0.12238390743732452","782","782","782"
"78399","0.11525030434131622","0.11525030434131622","0.11525030434131622","783","783","783"
"78499","0.12272802740335464","0.12272802740335464","0.12272802740335464","784","784","784"
"78599","0.11428261548280716","0.11428261548280716","0.11428261548280716","785","785","785"
"78699","0.11808176338672638","0.11808176338672638","0.11808176338672638","786","786","786"
"78799","0.1140163242816925","0.1140163242816925","0.1140163242816925","787","787","787"
"78899","0.1163017526268959","0.1163017526268959","0.1163017526268959","788","788","788"
"78999","0.11325746029615402","0.11325746029615402","0.11325746029615402","789","789","789"
"79099","0.11743905395269394","0.11743905395269394","0.11743905395269394","790","790","790"
"79199","0.11504767090082169","0.11504767090082169","0.11504767090082169","791","791","791"
"79299","0.12011111527681351","0.12011111527681351","0.12011111527681351","792","792","792"
"79399","0.12002619355916977","0.12002619355916977","0.12002619355916977","793","793","793"
"79499","0.11249566823244095","0.11249566823244095","0.11249566823244095","794","794","794"
"79599","0.11821126192808151","0.11821126192808151","0.11821126192808151","795","795","795"
"79699","0.11092910170555115","0.11092910170555115","0.11092910170555115","796","796","796"
"79799","0.11871346086263657","0.11871346086263657","0.11871346086263657","797","797","797"
"79899","0.11924418061971664","0.11924418061971664","0.11924418061971664","798","798","798"
"79999","0.11602634191513062","0.11602634191513062","0.11602634191513062","799","799","799"
"80099","0.11063294857740402","0.11063294857740402","0.11063294857740402","800","800","800"
"80199","0.11465390026569366","0.11465390026569366","0.11465390026569366","801","801","801"
"80299","0.12097974866628647","0.12097974866628647","0.12097974866628647","802","802","802"
"80399","0.11577000468969345","0.11577000468969345","0.11577000468969345","803","803","803"
"80499","0.12013015151023865","0.12013015151023865","0.12013015151023865","804","804","804"
"80599","0.1155361607670784","0.1155361607670784","0.1155361607670784","805","805","805"
"80699","0.1141822412610054","0.1141822412610054","0.1141822412610054","806","806","806"
"80799","0.11400002986192703","0.11400002986192703","0.11400002986192703","807","807","807"
"80899","0.11401046812534332","0.11401046812534332","0.11401046812534332","808","808","808"
"80999","0.12001756578683853","0.12001756578683853","0.12001756578683853","809","809","809"
"81099","0.11890419572591782","0.11890419572591782","0.11890419572591782","810","810","810"
"81199","0.11632436513900757","0.11632436513900757","0.11632436513900757","811","811","811"
"81299","0.11948984116315842","0.11948984116315842","0.11948984116315842","812","812","812"
"81399","0.11302238702774048","0.11302238702774048","0.11302238702774048","813","813","813"
"81499","0.11867889761924744","0.11867889761924744","0.11867889761924744","814","814","814"
"81599","0.11103655397891998","0.11103655397891998","0.11103655397891998","815","815","815"
"81699","0.1202353909611702","0.1202353909611702","0.1202353909611702","816","816","816"
"81799","0.111164890229702","0.111164890229702","0.111164890229702","817","817","817"
"81899","0.11331731081008911","0.11331731081008911","0.11331731081008911","818","818","818"
"81999","0.11553022265434265","0.11553022265434265","0.11553022265434265","819","819","819"
"82099","0.10651122778654099","0.10651122778654099","0.10651122778654099","820","820","820"
"82199","0.11836694180965424","0.11836694180965424","0.11836694180965424","821","821","821"
"82299","0.11672639846801758","0.11672639846801758","0.11672639846801758","822","822","822"
"82399","0.12102032452821732","0.12102032452821732","0.12102032452821732","823","823","823"
"82499","0.1121082678437233","0.1121082678437233","0.1121082678437233","824","824","824"
"82599","0.11925804615020752","0.11925804615020752","0.11925804615020752","825","825","825"
"82699","0.11638395488262177","0.11638395488262177","0.11638395488262177","826","826","826"
"82799","0.1152641549706459","0.1152641549706459","0.1152641549706459","827","827","827"
"82899","0.11930934339761734","0.11930934339761734","0.11930934339761734","828","828","828"
"82999","0.12249337136745453","0.12249337136745453","0.12249337136745453","829","829","829"
"83099","0.11479336023330688","0.11479336023330688","0.11479336023330688","830","830","830"
"83199","0.11985967308282852","0.11985967308282852","0.11985967308282852","831","831","831"
"83299","0.11202002316713333","0.11202002316713333","0.11202002316713333","832","832","832"
"83399","0.11513129621744156","0.11513129621744156","0.11513129621744156","833","833","833"
"83499","0.1235584169626236","0.1235584169626236","0.1235584169626236","834","834","834"
"83599","0.11502261459827423","0.11502261459827423","0.11502261459827423","835","835","835"
"83699","0.12096074223518372","0.12096074223518372","0.12096074223518372","836","836","836"
"83799","0.11873728036880493","0.11873728036880493","0.11873728036880493","837","837","837"
"83899","0.12492858618497849","0.12492858618497849","0.12492858618497849","838","838","838"
"83999","0.1158253625035286","0.1158253625035286","0.1158253625035286","839","839","839"
"84099","0.11781944334506989","0.11781944334506989","0.11781944334506989","840","840","840"
"84199","0.1171770691871643","0.1171770691871643","0.1171770691871643","841","841","841"
"84299","0.11724432557821274","0.11724432557821274","0.11724432557821274","842","842","842"
"84399","0.11392861604690552","0.11392861604690552","0.11392861604690552","843","843","843"
"84499","0.12046756595373154","0.12046756595373154","0.12046756595373154","844","844","844"
"84599","0.11962302774190903","0.11962302774190903","0.11962302774190903","845","845","845"
"84699","0.1157405823469162","0.1157405823469162","0.1157405823469162","846","846","846"
"84799","0.12018177658319473","0.12018177658319473","0.12018177658319473","847","847","847"
"84899","0.11941467970609665","0.11941467970609665","0.11941467970609665","848","848","848"
"84999","0.11812625825405121","0.11812625825405121","0.11812625825405121","849","849","849"
"85099","0.11844762414693832","0.11844762414693832","0.11844762414693832","850","850","850"
"85199","0.11845172196626663","0.11845172196626663","0.11845172196626663","851","851","851"
"85299","0.11552150547504425","0.11552150547504425","0.11552150547504425","852","852","852"
"85399","0.12129820883274078","0.12129820883274078","0.12129820883274078","853","853","853"
"85499","0.11844875663518906","0.11844875663518906","0.11844875663518906","854","854","854"
"85599","0.11773427575826645","0.11773427575826645","0.11773427575826645","855","855","855"
"85699","0.10867851227521896","0.10867851227521896","0.10867851227521896","856","856","856"
"85799","0.11729532480239868","0.11729532480239868","0.11729532480239868","857","857","857"
"85899","0.11769136786460876","0.11769136786460876","0.11769136786460876","858","858","858"
"85999","0.11866272240877151","0.11866272240877151","0.11866272240877151","859","859","859"
"86099","0.11374883353710175","0.11374883353710175","0.11374883353710175","860","860","860"
"86199","0.11530310660600662","0.11530310660600662","0.11530310660600662","861","861","861"
"86299","0.11431034654378891","0.11431034654378891","0.11431034654378891","862","862","862"
"86399","0.11458706855773926","0.11458706855773926","0.11458706855773926","863","863","863"
"86499","0.12048231810331345","0.12048231810331345","0.12048231810331345","864","864","864"
"86599","0.12307081371545792","0.12307081371545792","0.12307081371545792","865","865","865"
"86699","0.1162237748503685","0.1162237748503685","0.1162237748503685","866","866","866"
"86799","0.11116337031126022","0.11116337031126022","0.11116337031126022","867","867","867"
"86899","0.11864342540502548","0.11864342540502548","0.11864342540502548","868","868","868"
"86999","0.11769765615463257","0.11769765615463257","0.11769765615463257","869","869","869"
"87099","0.1181192398071289","0.1181192398071289","0.1181192398071289","870","870","870"
"87199","0.1200755387544632","0.1200755387544632","0.1200755387544632","871","871","871"
"87299","0.12066470086574554","0.12066470086574554","0.12066470086574554","872","872","872"
"87399","0.12167032808065414","0.12167032808065414","0.12167032808065414","873","873","873"
"87499","0.11938603967428207","0.11938603967428207","0.11938603967428207","874","874","874"
"87599","0.12149178981781006","0.12149178981781006","0.12149178981781006","875","875","875"
"87699","0.12062326818704605","0.12062326818704605","0.12062326818704605","876","876","876"
"87799","0.11989984661340714","0.11989984661340714","0.11989984661340714","877","877","877"
"87899","0.11656899750232697","0.11656899750232697","0.11656899750232697","878","878","878"
"87999","0.1220162883400917","0.1220162883400917","0.1220162883400917","879","879","879"
"88099","0.11760000884532928","0.11760000884532928","0.11760000884532928","880","880","880"
"88199","0.11746181547641754","0.11746181547641754","0.11746181547641754","881","881","881"
"88299","0.11246158182621002","0.11246158182621002","0.11246158182621002","882","882","882"
"88399","0.11136496812105179","0.11136496812105179","0.11136496812105179","883","883","883"
"88499","0.11829114705324173","0.11829114705324173","0.11829114705324173","884","884","884"
"88599","0.11607538908720016","0.11607538908720016","0.11607538908720016","885","885","885"
"88699","0.1244107335805893","0.1244107335805893","0.1244107335805893","886","886","886"
"88799","0.11685673147439957","0.11685673147439957","0.11685673147439957","887","887","887"
"88899","0.11395253986120224","0.11395253986120224","0.11395253986120224","888","888","888"
"88999","0.12340354174375534","0.12340354174375534","0.12340354174375534","889","889","889"
"89099","0.11893359571695328","0.11893359571695328","0.11893359571695328","890","890","890"
"89199","0.12131013721227646","0.12131013721227646","0.12131013721227646","891","891","891"
"89299","0.1202310100197792","0.1202310100197792","0.1202310100197792","892","892","892"
"89399","0.11383137106895447","0.11383137106895447","0.11383137106895447","893","893","893"
"89499","0.11345762759447098","0.11345762759447098","0.11345762759447098","894","894","894"
"89599","0.11752912402153015","0.11752912402153015","0.11752912402153015","895","895","895"
"89699","0.11856582015752792","0.11856582015752792","0.11856582015752792","896","896","896"
"89799","0.1211613193154335","0.1211613193154335","0.1211613193154335","897","897","897"
"89899","0.12093538045883179","0.12093538045883179","0.12093538045883179","898","898","898"
"89999","0.11630032956600189","0.11630032956600189","0.11630032956600189","899","899","899"
"90099","0.11641452461481094","0.11641452461481094","0.11641452461481094","900","900","900"
"90199","0.11626521497964859","0.11626521497964859","0.11626521497964859","901","901","901"
"90299","0.11688679456710815","0.11688679456710815","0.11688679456710815","902","902","902"
"90399","0.11794999986886978","0.11794999986886978","0.11794999986886978","903","903","903"
"90499","0.10940837860107422","0.10940837860107422","0.10940837860107422","904","904","904"
"90599","0.1102013811469078","0.1102013811469078","0.1102013811469078","905","905","905"
"90699","0.10924575477838516","0.10924575477838516","0.10924575477838516","906","906","906"
"90799","0.11482517421245575","0.11482517421245575","0.11482517421245575","907","907","907"
"90899","0.1191876158118248","0.1191876158118248","0.1191876158118248","908","908","908"
"90999","0.11351100355386734","0.11351100355386734","0.11351100355386734","909","909","909"
"91099","0.11409951001405716","0.11409951001405716","0.11409951001405716","910","910","910"
"91199","0.11689293384552002","0.11689293384552002","0.11689293384552002","911","911","911"
"91299","0.11991363018751144","0.11991363018751144","0.11991363018751144","912","912","912"
"91399","0.12090136110782623","0.12090136110782623","0.12090136110782623","913","913","913"
"91499","0.11542361974716187","0.11542361974716187","0.11542361974716187","914","914","914"
"91599","0.12062685191631317","0.12062685191631317","0.12062685191631317","915","915","915"
"91699","0.12052873522043228","0.12052873522043228","0.12052873522043228","916","916","916"
"91799","0.12082552909851074","0.12082552909851074","0.12082552909851074","917","917","917"
"91899","0.12109918892383575","0.12109918892383575","0.12109918892383575","918","918","918"
"91999","0.11230126768350601","0.11230126768350601","0.11230126768350601","919","919","919"
"92099","0.11883309483528137","0.11883309483528137","0.11883309483528137","920","920","920"
"92199","0.11688363552093506","0.11688363552093506","0.11688363552093506","921","921","921"
"92299","0.12304022908210754","0.12304022908210754","0.12304022908210754","922","922","922"
"92399","0.1140609011054039","0.1140609011054039","0.1140609011054039","923","923","923"
"92499","0.11672990024089813","0.11672990024089813","0.11672990024089813","924","924","924"
"92599","0.12179799377918243","0.12179799377918243","0.12179799377918243","925","925","925"
"92699","0.12437501549720764","0.12437501549720764","0.12437501549720764","926","926","926"
"92799","0.11629633605480194","0.11629633605480194","0.11629633605480194","927","927","927"
"92899","0.11866434663534164","0.11866434663534164","0.11866434663534164","928","928","928"
"92999","0.11870427429676056","0.11870427429676056","0.11870427429676056","929","929","929"
"93099","0.11540074646472931","0.11540074646472931","0.11540074646472931","930","930","930"
"93199","0.1196439191699028","0.1196439191699028","0.1196439191699028","931","931","931"
"93299","0.11936606466770172","0.11936606466770172","0.11936606466770172","932","932","932"
"93399","0.11804245412349701","0.11804245412349701","0.11804245412349701","933","933","933"
"93499","0.11518507450819016","0.11518507450819016","0.11518507450819016","934","934","934"
"93599","0.11222801357507706","0.11222801357507706","0.11222801357507706","935","935","935"
"93699","0.11096665263175964","0.11096665263175964","0.11096665263175964","936","936","936"
"93799","0.11412478983402252","0.11412478983402252","0.11412478983402252","937","937","937"
"93899","0.11933194845914841","0.11933194845914841","0.11933194845914841","938","938","938"
"93999","0.12190839648246765","0.12190839648246765","0.12190839648246765","939","939","939"
"94099","0.1147175207734108","0.1147175207734108","0.1147175207734108","940","940","940"
"94199","0.11016026884317398","0.11016026884317398","0.11016026884317398","941","941","941"
"94299","0.11803994327783585","0.11803994327783585","0.11803994327783585","942","942","942"
"94399","0.11465505510568619","0.11465505510568619","0.11465505510568619","943","943","943"
"94499","0.11846650391817093","0.11846650391817093","0.11846650391817093","944","944","944"
"94599","0.1148177906870842","0.1148177906870842","0.1148177906870842","945","945","945"
"94699","0.11755308508872986","0.11755308508872986","0.11755308508872986","946","946","946"
"94799","0.11824481189250946","0.11824481189250946","0.11824481189250946","947","947","947"
"94899","0.1112361028790474","0.1112361028790474","0.1112361028790474","948","948","948"
"94999","0.12230731546878815","0.12230731546878815","0.12230731546878815","949","949","949"
"95099","0.11757779866456985","0.11757779866456985","0.11757779866456985","950","950","950"
"95199","0.11145821958780289","0.11145821958780289","0.11145821958780289","951","951","951"
"95299","0.11153548955917358","0.11153548955917358","0.11153548955917358","952","952","952"
"95399","0.11564074456691742","0.11564074456691742","0.11564074456691742","953","953","953"
"95499","0.11229011416435242","0.11229011416435242","0.11229011416435242","954","954","954"
"95599","0.1178884208202362","0.1178884208202362","0.1178884208202362","955","955","955"
"95699","0.11934491246938705","0.11934491246938705","0.11934491246938705","956","956","956"
"95799","0.11864621937274933","0.11864621937274933","0.11864621937274933","957","957","957"
"95899","0.11682389676570892","0.11682389676570892","0.11682389676570892","958","958","958"
"95999","0.12013176083564758","0.12013176083564758","0.12013176083564758","959","959","959"
"96099","0.11591494828462601","0.11591494828462601","0.11591494828462601","960","960","960"
"96199","0.11229630559682846","0.11229630559682846","0.11229630559682846","961","961","961"
"96299","0.11296171694993973","0.11296171694993973","0.11296171694993973","962","962","962"
"96399","0.11349327117204666","0.11349327117204666","0.11349327117204666","963","963","963"
"96499","0.11041951924562454","0.11041951924562454","0.11041951924562454","964","964","964"
"96599","0.1154560074210167","0.1154560074210167","0.1154560074210167","965","965","965"
"96699","0.11437929421663284","0.11437929421663284","0.11437929421663284","966","966","966"
"96799","0.12070289999246597","0.12070289999246597","0.12070289999246597","967","967","967"
"96899","0.11582519859075546","0.11582519859075546","0.11582519859075546","968","968","968"
"96999","0.11355874687433243","0.11355874687433243","0.11355874687433243","969","969","969"
"97099","0.11324049532413483","0.11324049532413483","0.11324049532413483","970","970","970"
"97199","0.1163468137383461","0.1163468137383461","0.1163468137383461","971","971","971"
"97299","0.11973752081394196","0.11973752081394196","0.11973752081394196","972","972","972"
"97399","0.1211167648434639","0.1211167648434639","0.1211167648434639","973","973","973"
"97499","0.11731153726577759","0.11731153726577759","0.11731153726577759","974","974","974"
"97599","0.1178903579711914","0.1178903579711914","0.1178903579711914","975","975","975"
"97699","0.11683499068021774","0.11683499068021774","0.11683499068021774","976","976","976"
"97799","0.11847954988479614","0.11847954988479614","0.11847954988479614","977","977","977"
"97899","0.12220916152000427","0.12220916152000427","0.12220916152000427","978","978","978"
"97999","0.11178193986415863","0.11178193986415863","0.11178193986415863","979","979","979"
"98099","0.11516053974628448","0.11516053974628448","0.11516053974628448","980","980","980"
"98199","0.11745220422744751","0.11745220422744751","0.11745220422744751","981","981","981"
"98299","0.1102527603507042","0.1102527603507042","0.1102527603507042","982","982","982"
"98399","0.11710776388645172","0.11710776388645172","0.11710776388645172","983","983","983"
"98499","0.11695645749568939","0.11695645749568939","0.11695645749568939","984","984","984"
"98599","0.12117987126111984","0.12117987126111984","0.12117987126111984","985","985","985"
"98699","0.12040410935878754","0.12040410935878754","0.12040410935878754","986","986","986"
"98799","0.11283416301012039","0.11283416301012039","0.11283416301012039","987","987","987"
"98899","0.1138199046254158","0.1138199046254158","0.1138199046254158","988","988","988"
"98999","0.1171337366104126","0.1171337366104126","0.1171337366104126","989","989","989"
"99099","0.11644069105386734","0.11644069105386734","0.11644069105386734","990","990","990"
"99199","0.11106526851654053","0.11106526851654053","0.11106526851654053","991","991","991"
"99299","0.11837233603000641","0.11837233603000641","0.11837233603000641","992","992","992"
"99399","0.11795639991760254","0.11795639991760254","0.11795639991760254","993","993","993"
"99499","0.11198236793279648","0.11198236793279648","0.11198236793279648","994","994","994"
"99599","0.11349569261074066","0.11349569261074066","0.11349569261074066","995","995","995"
"99699","0.11896714568138123","0.11896714568138123","0.11896714568138123","996","996","996"
"99799","0.11618601530790329","0.11618601530790329","0.11618601530790329","997","997","997"
"99899","0.11984395235776901","0.11984395235776901","0.11984395235776901","998","998","998"
"99999","0.11600948125123978","0.11600948125123978","0.11600948125123978","999","999","999"
"100099","0.11736215651035309","0.11736215651035309","0.11736215651035309","1000","1000","1000"
"100199","0.11741353571414948","0.11741353571414948","0.11741353571414948","1001","1001","1001"
"100299","0.11452620476484299","0.11452620476484299","0.11452620476484299","1002","1002","1002"
"100399","0.11188115924596786","0.11188115924596786","0.11188115924596786","1003","1003","1003"
"100499","0.11170647293329239","0.11170647293329239","0.11170647293329239","1004","1004","1004"
"100599","0.11672697216272354","0.11672697216272354","0.11672697216272354","1005","1005","1005"
"100699","0.1139504536986351","0.1139504536986351","0.1139504536986351","1006","1006","1006"
"100799","0.1185111477971077","0.1185111477971077","0.1185111477971077","1007","1007","1007"
"100899","0.11821237951517105","0.11821237951517105","0.11821237951517105","1008","1008","1008"
"100999","0.11987026780843735","0.11987026780843735","0.11987026780843735","1009","1009","1009"
"101099","0.11441894620656967","0.11441894620656967","0.11441894620656967","1010","1010","1010"
"101199","0.11726027727127075","0.11726027727127075","0.11726027727127075","1011","1011","1011"
"101299","0.12513093650341034","0.12513093650341034","0.12513093650341034","1012","1012","1012"
"101399","0.11135391891002655","0.11135391891002655","0.11135391891002655","1013","1013","1013"
"101499","0.11313357204198837","0.11313357204198837","0.11313357204198837","1014","1014","1014"
"101599","0.11809497326612473","0.11809497326612473","0.11809497326612473","1015","1015","1015"
"101699","0.11323481798171997","0.11323481798171997","0.11323481798171997","1016","1016","1016"
"101799","0.1288422793149948","0.1288422793149948","0.1288422793149948","1017","1017","1017"
"101899","0.11252231895923615","0.11252231895923615","0.11252231895923615","1018","1018","1018"
"101999","0.113562673330307","0.113562673330307","0.113562673330307","1019","1019","1019"
"102099","0.11510133743286133","0.11510133743286133","0.11510133743286133","1020","1020","1020"
"102199","0.11811751872301102","0.11811751872301102","0.11811751872301102","1021","1021","1021"
"102299","0.11712423712015152","0.11712423712015152","0.11712423712015152","1022","1022","1022"
"102399","0.12015626579523087","0.12015626579523087","0.12015626579523087","1023","1023","1023"
"102499","0.11509015411138535","0.11509015411138535","0.11509015411138535","1024","1024","1024"
"102599","0.11662957072257996","0.11662957072257996","0.11662957072257996","1025","1025","1025"
"102699","0.11619950830936432","0.11619950830936432","0.11619950830936432","1026","1026","1026"
"102799","0.1135723739862442","0.1135723739862442","0.1135723739862442","1027","1027","1027"
"102899","0.11242479085922241","0.11242479085922241","0.11242479085922241","1028","1028","1028"
"102999","0.1068873405456543","0.1068873405456543","0.1068873405456543","1029","1029","1029"
"103099","0.12234961986541748","0.12234961986541748","0.12234961986541748","1030","1030","1030"
"103199","0.11507803946733475","0.11507803946733475","0.11507803946733475","1031","1031","1031"
"103299","0.12240957468748093","0.12240957468748093","0.12240957468748093","1032","1032","1032"
"103399","0.12199382483959198","0.12199382483959198","0.12199382483959198","1033","1033","1033"
"103499","0.11572005599737167","0.11572005599737167","0.11572005599737167","1034","1034","1034"
"103599","0.1177305281162262","0.1177305281162262","0.1177305281162262","1035","1035","1035"
"103699","0.11114585399627686","0.11114585399627686","0.11114585399627686","1036","1036","1036"
"103799","0.11799706518650055","0.11799706518650055","0.11799706518650055","1037","1037","1037"
"103899","0.11471154540777206","0.11471154540777206","0.11471154540777206","1038","1038","1038"
"103999","0.12084455043077469","0.12084455043077469","0.12084455043077469","1039","1039","1039"
"104099","0.1186266541481018","0.1186266541481018","0.1186266541481018","1040","1040","1040"
"104199","0.11218175292015076","0.11218175292015076","0.11218175292015076","1041","1041","1041"
"104299","0.12006892263889313","0.12006892263889313","0.12006892263889313","1042","1042","1042"
"104399","0.11563832312822342","0.11563832312822342","0.11563832312822342","1043","1043","1043"
"104499","0.10804104804992676","0.10804104804992676","0.10804104804992676","1044","1044","1044"
"104599","0.11854638159275055","0.11854638159275055","0.11854638159275055","1045","1045","1045"
"104699","0.11372072994709015","0.11372072994709015","0.11372072994709015","1046","1046","1046"
"104799","0.1206255704164505","0.1206255704164505","0.1206255704164505","1047","1047","1047"
"104899","0.11287258565425873","0.11287258565425873","0.11287258565425873","1048","1048","1048"
"104999","0.11155618727207184","0.11155618727207184","0.11155618727207184","1049","1049","1049"
"105099","0.11555664241313934","0.11555664241313934","0.11555664241313934","1050","1050","1050"
"105199","0.1206323653459549","0.1206323653459549","0.1206323653459549","1051","1051","1051"
"105299","0.11080489307641983","0.11080489307641983","0.11080489307641983","1052","1052","1052"
"105399","0.12016281485557556","0.12016281485557556","0.12016281485557556","1053","1053","1053"
"105499","0.11607141047716141","0.11607141047716141","0.11607141047716141","1054","1054","1054"
"105599","0.11954575031995773","0.11954575031995773","0.11954575031995773","1055","1055","1055"
"105699","0.11164543777704239","0.11164543777704239","0.11164543777704239","1056","1056","1056"
"105799","0.1102241724729538","0.1102241724729538","0.1102241724729538","1057","1057","1057"
"105899","0.11011499911546707","0.11011499911546707","0.11011499911546707","1058","1058","1058"
"105999","0.12807448208332062","0.12807448208332062","0.12807448208332062","1059","1059","1059"
"106099","0.11179811507463455","0.11179811507463455","0.11179811507463455","1060","1060","1060"
"106199","0.11261961609125137","0.11261961609125137","0.11261961609125137","1061","1061","1061"
"106299","0.11822953075170517","0.11822953075170517","0.11822953075170517","1062","1062","1062"
"106399","0.11028724908828735","0.11028724908828735","0.11028724908828735","1063","1063","1063"
"106499","0.12199929356575012","0.12199929356575012","0.12199929356575012","1064","1064","1064"
"106599","0.11183466017246246","0.11183466017246246","0.11183466017246246","1065","1065","1065"
"106699","0.12058421969413757","0.12058421969413757","0.12058421969413757","1066","1066","1066"
"106799","0.1137842983007431","0.1137842983007431","0.1137842983007431","1067","1067","1067"
"106899","0.11250647902488708","0.11250647902488708","0.11250647902488708","1068","1068","1068"
"106999","0.1158442497253418","0.1158442497253418","0.1158442497253418","1069","1069","1069"
"107099","0.11894600838422775","0.11894600838422775","0.11894600838422775","1070","1070","1070"
"107199","0.12039285898208618","0.12039285898208618","0.12039285898208618","1071","1071","1071"
"107299","0.12115873396396637","0.12115873396396637","0.12115873396396637","1072","1072","1072"
"107399","0.1139974445104599","0.1139974445104599","0.1139974445104599","1073","1073","1073"
"107499","0.11368245631456375","0.11368245631456375","0.11368245631456375","1074","1074","1074"
"107599","0.11572049558162689","0.11572049558162689","0.11572049558162689","1075","1075","1075"
"107699","0.11432412266731262","0.11432412266731262","0.11432412266731262","1076","1076","1076"
"107799","0.11221649497747421","0.11221649497747421","0.11221649497747421","1077","1077","1077"
"107899","0.11749560385942459","0.11749560385942459","0.11749560385942459","1078","1078","1078"
"107999","0.11688674241304398","0.11688674241304398","0.11688674241304398","1079","1079","1079"
"108099","0.11379169672727585","0.11379169672727585","0.11379169672727585","1080","1080","1080"
"108199","0.11693255603313446","0.11693255603313446","0.11693255603313446","1081","1081","1081"
"108299","0.11379662901163101","0.11379662901163101","0.11379662901163101","1082","1082","1082"
"108399","0.11583054810762405","0.11583054810762405","0.11583054810762405","1083","1083","1083"
"108499","0.11149359494447708","0.11149359494447708","0.11149359494447708","1084","1084","1084"
"108599","0.11672744154930115","0.11672744154930115","0.11672744154930115","1085","1085","1085"
"108699","0.11249089986085892","0.11249089986085892","0.11249089986085892","1086","1086","1086"
