"trainer/global_step","causal_mid - train_loss","causal_mid - train_loss__MIN","causal_mid - train_loss__MAX","causal_mid - _step","causal_mid - _step__MIN","causal_mid - _step__MAX"
"154399","0.12994177639484406","0.12994177639484406","0.12994177639484406","1543","1543","1543"
"154499","0.12927739322185516","0.12927739322185516","0.12927739322185516","1544","1544","1544"
"154599","0.13498824834823608","0.13498824834823608","0.13498824834823608","1545","1545","1545"
"154699","0.1325925886631012","0.1325925886631012","0.1325925886631012","1546","1546","1546"
"154799","0.1347048580646515","0.1347048580646515","0.1347048580646515","1547","1547","1547"
"154899","0.13344398140907288","0.13344398140907288","0.13344398140907288","1548","1548","1548"
"154999","0.13584114611148834","0.13584114611148834","0.13584114611148834","1549","1549","1549"
"155099","0.13552607595920563","0.13552607595920563","0.13552607595920563","1550","1550","1550"
"155199","0.1321038156747818","0.1321038156747818","0.1321038156747818","1551","1551","1551"
"155299","0.1313452273607254","0.1313452273607254","0.1313452273607254","1552","1552","1552"
"155399","0.1312476098537445","0.1312476098537445","0.1312476098537445","1553","1553","1553"
"155499","0.13216985762119293","0.13216985762119293","0.13216985762119293","1554","1554","1554"
"155599","0.13624173402786255","0.13624173402786255","0.13624173402786255","1555","1555","1555"
"155699","0.12756595015525818","0.12756595015525818","0.12756595015525818","1556","1556","1556"
"155799","0.13429200649261475","0.13429200649261475","0.13429200649261475","1557","1557","1557"
"155899","0.1359972208738327","0.1359972208738327","0.1359972208738327","1558","1558","1558"
"155999","0.13669966161251068","0.13669966161251068","0.13669966161251068","1559","1559","1559"
"156099","0.13033954799175262","0.13033954799175262","0.13033954799175262","1560","1560","1560"
"156199","0.1317569613456726","0.1317569613456726","0.1317569613456726","1561","1561","1561"
"156299","0.1354140341281891","0.1354140341281891","0.1354140341281891","1562","1562","1562"
"156399","0.1360350251197815","0.1360350251197815","0.1360350251197815","1563","1563","1563"
"156499","0.1319800466299057","0.1319800466299057","0.1319800466299057","1564","1564","1564"
"156599","0.12562213838100433","0.12562213838100433","0.12562213838100433","1565","1565","1565"
"156699","0.12732195854187012","0.12732195854187012","0.12732195854187012","1566","1566","1566"
"156799","0.13116295635700226","0.13116295635700226","0.13116295635700226","1567","1567","1567"
"156899","0.1326509416103363","0.1326509416103363","0.1326509416103363","1568","1568","1568"
"156999","0.13329236209392548","0.13329236209392548","0.13329236209392548","1569","1569","1569"
"157099","0.12972865998744965","0.12972865998744965","0.12972865998744965","1570","1570","1570"
"157199","0.1243947446346283","0.1243947446346283","0.1243947446346283","1571","1571","1571"
"157299","0.12957337498664856","0.12957337498664856","0.12957337498664856","1572","1572","1572"
"157399","0.1276025027036667","0.1276025027036667","0.1276025027036667","1573","1573","1573"
"157499","0.1299639195203781","0.1299639195203781","0.1299639195203781","1574","1574","1574"
"157599","0.12626859545707703","0.12626859545707703","0.12626859545707703","1575","1575","1575"
"157699","0.1334540992975235","0.1334540992975235","0.1334540992975235","1576","1576","1576"
"157799","0.13448089361190796","0.13448089361190796","0.13448089361190796","1577","1577","1577"
"157899","0.13196009397506714","0.13196009397506714","0.13196009397506714","1578","1578","1578"
"157999","0.13063330948352814","0.13063330948352814","0.13063330948352814","1579","1579","1579"
"158099","0.13196305930614471","0.13196305930614471","0.13196305930614471","1580","1580","1580"
"158199","0.1358753740787506","0.1358753740787506","0.1358753740787506","1581","1581","1581"
"158299","0.1346312016248703","0.1346312016248703","0.1346312016248703","1582","1582","1582"
"158399","0.13567540049552917","0.13567540049552917","0.13567540049552917","1583","1583","1583"
"158499","0.133705273270607","0.133705273270607","0.133705273270607","1584","1584","1584"
"158599","0.1287219077348709","0.1287219077348709","0.1287219077348709","1585","1585","1585"
"158699","0.13008075952529907","0.13008075952529907","0.13008075952529907","1586","1586","1586"
"158799","0.13073822855949402","0.13073822855949402","0.13073822855949402","1587","1587","1587"
"158899","0.12885072827339172","0.12885072827339172","0.12885072827339172","1588","1588","1588"
"158999","0.12702418863773346","0.12702418863773346","0.12702418863773346","1589","1589","1589"
"159099","0.12093574553728104","0.12093574553728104","0.12093574553728104","1590","1590","1590"
"159199","0.1323634386062622","0.1323634386062622","0.1323634386062622","1591","1591","1591"
"159299","0.1269780546426773","0.1269780546426773","0.1269780546426773","1592","1592","1592"
"159399","0.13115404546260834","0.13115404546260834","0.13115404546260834","1593","1593","1593"
"159499","0.12036958336830139","0.12036958336830139","0.12036958336830139","1594","1594","1594"
"159599","0.12252632528543472","0.12252632528543472","0.12252632528543472","1595","1595","1595"
"159699","0.12911532819271088","0.12911532819271088","0.12911532819271088","1596","1596","1596"
"159799","0.1299484521150589","0.1299484521150589","0.1299484521150589","1597","1597","1597"
"159899","0.13579463958740234","0.13579463958740234","0.13579463958740234","1598","1598","1598"
"159999","0.13005265593528748","0.13005265593528748","0.13005265593528748","1599","1599","1599"
"160099","0.13663247227668762","0.13663247227668762","0.13663247227668762","1600","1600","1600"
"160199","0.12657788395881653","0.12657788395881653","0.12657788395881653","1601","1601","1601"
"160299","0.13609106838703156","0.13609106838703156","0.13609106838703156","1602","1602","1602"
"160399","0.13426616787910461","0.13426616787910461","0.13426616787910461","1603","1603","1603"
"160499","0.13390851020812988","0.13390851020812988","0.13390851020812988","1604","1604","1604"
"160599","0.12503287196159363","0.12503287196159363","0.12503287196159363","1605","1605","1605"
"160699","0.13089613616466522","0.13089613616466522","0.13089613616466522","1606","1606","1606"
"160799","0.1257694810628891","0.1257694810628891","0.1257694810628891","1607","1607","1607"
"160899","0.12402094900608063","0.12402094900608063","0.12402094900608063","1608","1608","1608"
"160999","0.12839151918888092","0.12839151918888092","0.12839151918888092","1609","1609","1609"
"161099","0.13253581523895264","0.13253581523895264","0.13253581523895264","1610","1610","1610"
"161199","0.13366606831550598","0.13366606831550598","0.13366606831550598","1611","1611","1611"
"161299","0.13056246936321259","0.13056246936321259","0.13056246936321259","1612","1612","1612"
"161399","0.13371166586875916","0.13371166586875916","0.13371166586875916","1613","1613","1613"
"161499","0.1368568390607834","0.1368568390607834","0.1368568390607834","1614","1614","1614"
"161599","0.13225385546684265","0.13225385546684265","0.13225385546684265","1615","1615","1615"
"161699","0.13339361548423767","0.13339361548423767","0.13339361548423767","1616","1616","1616"
"161799","0.1336074322462082","0.1336074322462082","0.1336074322462082","1617","1617","1617"
"161899","0.13008344173431396","0.13008344173431396","0.13008344173431396","1618","1618","1618"
"161999","0.1284322738647461","0.1284322738647461","0.1284322738647461","1619","1619","1619"
"162099","0.13275784254074097","0.13275784254074097","0.13275784254074097","1620","1620","1620"
"162199","0.13639241456985474","0.13639241456985474","0.13639241456985474","1621","1621","1621"
"162299","0.13134191930294037","0.13134191930294037","0.13134191930294037","1622","1622","1622"
"162399","0.13277821242809296","0.13277821242809296","0.13277821242809296","1623","1623","1623"
"162499","0.12751442193984985","0.12751442193984985","0.12751442193984985","1624","1624","1624"
"162599","0.13637126982212067","0.13637126982212067","0.13637126982212067","1625","1625","1625"
"162699","0.13355572521686554","0.13355572521686554","0.13355572521686554","1626","1626","1626"
"162799","0.12946248054504395","0.12946248054504395","0.12946248054504395","1627","1627","1627"
"162899","0.13670656085014343","0.13670656085014343","0.13670656085014343","1628","1628","1628"
"162999","0.13384999334812164","0.13384999334812164","0.13384999334812164","1629","1629","1629"
"163099","0.12382171303033829","0.12382171303033829","0.12382171303033829","1630","1630","1630"
"163199","0.13155639171600342","0.13155639171600342","0.13155639171600342","1631","1631","1631"
"163299","0.1347331404685974","0.1347331404685974","0.1347331404685974","1632","1632","1632"
"163399","0.13139201700687408","0.13139201700687408","0.13139201700687408","1633","1633","1633"
"163499","0.12800055742263794","0.12800055742263794","0.12800055742263794","1634","1634","1634"
"163599","0.13173122704029083","0.13173122704029083","0.13173122704029083","1635","1635","1635"
"163699","0.12727078795433044","0.12727078795433044","0.12727078795433044","1636","1636","1636"
"163799","0.13482770323753357","0.13482770323753357","0.13482770323753357","1637","1637","1637"
"163899","0.1339203119277954","0.1339203119277954","0.1339203119277954","1638","1638","1638"
"163999","0.1323918104171753","0.1323918104171753","0.1323918104171753","1639","1639","1639"
"164099","0.13234801590442657","0.13234801590442657","0.13234801590442657","1640","1640","1640"
"164199","0.13048946857452393","0.13048946857452393","0.13048946857452393","1641","1641","1641"
"164299","0.1319960355758667","0.1319960355758667","0.1319960355758667","1642","1642","1642"
"164399","0.1324586719274521","0.1324586719274521","0.1324586719274521","1643","1643","1643"
"164499","0.1342950016260147","0.1342950016260147","0.1342950016260147","1644","1644","1644"
"164599","0.13283492624759674","0.13283492624759674","0.13283492624759674","1645","1645","1645"
"164699","0.13839265704154968","0.13839265704154968","0.13839265704154968","1646","1646","1646"
"164799","0.1312507688999176","0.1312507688999176","0.1312507688999176","1647","1647","1647"
"164899","0.12587031722068787","0.12587031722068787","0.12587031722068787","1648","1648","1648"
"164999","0.12587431073188782","0.12587431073188782","0.12587431073188782","1649","1649","1649"
"165099","0.1281530261039734","0.1281530261039734","0.1281530261039734","1650","1650","1650"
"165199","0.1296771913766861","0.1296771913766861","0.1296771913766861","1651","1651","1651"
"165299","0.13097837567329407","0.13097837567329407","0.13097837567329407","1652","1652","1652"
"165399","0.13461798429489136","0.13461798429489136","0.13461798429489136","1653","1653","1653"
"165499","0.13357998430728912","0.13357998430728912","0.13357998430728912","1654","1654","1654"
"165599","0.13172359764575958","0.13172359764575958","0.13172359764575958","1655","1655","1655"
"165699","0.13296210765838623","0.13296210765838623","0.13296210765838623","1656","1656","1656"
"165799","0.13129211962223053","0.13129211962223053","0.13129211962223053","1657","1657","1657"
"165899","0.1319737583398819","0.1319737583398819","0.1319737583398819","1658","1658","1658"
"165999","0.13061979413032532","0.13061979413032532","0.13061979413032532","1659","1659","1659"
"166099","0.13464340567588806","0.13464340567588806","0.13464340567588806","1660","1660","1660"
"166199","0.12776541709899902","0.12776541709899902","0.12776541709899902","1661","1661","1661"
"166299","0.12968143820762634","0.12968143820762634","0.12968143820762634","1662","1662","1662"
"166399","0.13329334557056427","0.13329334557056427","0.13329334557056427","1663","1663","1663"
"166499","0.1287333220243454","0.1287333220243454","0.1287333220243454","1664","1664","1664"
"166599","0.1290704607963562","0.1290704607963562","0.1290704607963562","1665","1665","1665"
"166699","0.12884949147701263","0.12884949147701263","0.12884949147701263","1666","1666","1666"
"166799","0.12286645174026489","0.12286645174026489","0.12286645174026489","1667","1667","1667"
"166899","0.13071946799755096","0.13071946799755096","0.13071946799755096","1668","1668","1668"
"166999","0.12754876911640167","0.12754876911640167","0.12754876911640167","1669","1669","1669"
"167099","0.12960143387317657","0.12960143387317657","0.12960143387317657","1670","1670","1670"
"167199","0.13444145023822784","0.13444145023822784","0.13444145023822784","1671","1671","1671"
"167299","0.1286679059267044","0.1286679059267044","0.1286679059267044","1672","1672","1672"
"167399","0.12894631922245026","0.12894631922245026","0.12894631922245026","1673","1673","1673"
"167499","0.1346002072095871","0.1346002072095871","0.1346002072095871","1674","1674","1674"
"167599","0.129226952791214","0.129226952791214","0.129226952791214","1675","1675","1675"
"167699","0.1274363100528717","0.1274363100528717","0.1274363100528717","1676","1676","1676"
"167799","0.1324174404144287","0.1324174404144287","0.1324174404144287","1677","1677","1677"
"167899","0.12745541334152222","0.12745541334152222","0.12745541334152222","1678","1678","1678"
"167999","0.13117671012878418","0.13117671012878418","0.13117671012878418","1679","1679","1679"
"168099","0.1266825795173645","0.1266825795173645","0.1266825795173645","1680","1680","1680"
"168199","0.13064736127853394","0.13064736127853394","0.13064736127853394","1681","1681","1681"
"168299","0.13588345050811768","0.13588345050811768","0.13588345050811768","1682","1682","1682"
"168399","0.13793328404426575","0.13793328404426575","0.13793328404426575","1683","1683","1683"
"168499","0.13427138328552246","0.13427138328552246","0.13427138328552246","1684","1684","1684"
"168599","0.13135911524295807","0.13135911524295807","0.13135911524295807","1685","1685","1685"
"168699","0.13490739464759827","0.13490739464759827","0.13490739464759827","1686","1686","1686"
"168799","0.13544923067092896","0.13544923067092896","0.13544923067092896","1687","1687","1687"
"168899","0.13139839470386505","0.13139839470386505","0.13139839470386505","1688","1688","1688"
"168999","0.12997214496135712","0.12997214496135712","0.12997214496135712","1689","1689","1689"
"169099","0.13102129101753235","0.13102129101753235","0.13102129101753235","1690","1690","1690"
"169199","0.13282713294029236","0.13282713294029236","0.13282713294029236","1691","1691","1691"
"169299","0.11725877225399017","0.11725877225399017","0.11725877225399017","1692","1692","1692"
"169399","0.13035525381565094","0.13035525381565094","0.13035525381565094","1693","1693","1693"
"169499","0.13374902307987213","0.13374902307987213","0.13374902307987213","1694","1694","1694"
"169599","0.12713098526000977","0.12713098526000977","0.12713098526000977","1695","1695","1695"
"169699","0.1278524100780487","0.1278524100780487","0.1278524100780487","1696","1696","1696"
"169799","0.13275179266929626","0.13275179266929626","0.13275179266929626","1697","1697","1697"
"169899","0.13150198757648468","0.13150198757648468","0.13150198757648468","1698","1698","1698"
"169999","0.1262541264295578","0.1262541264295578","0.1262541264295578","1699","1699","1699"
"170099","0.13748031854629517","0.13748031854629517","0.13748031854629517","1700","1700","1700"
"170199","0.13178403675556183","0.13178403675556183","0.13178403675556183","1701","1701","1701"
"170299","0.12605714797973633","0.12605714797973633","0.12605714797973633","1702","1702","1702"
"170399","0.125743567943573","0.125743567943573","0.125743567943573","1703","1703","1703"
"170499","0.12691819667816162","0.12691819667816162","0.12691819667816162","1704","1704","1704"
"170599","0.13470417261123657","0.13470417261123657","0.13470417261123657","1705","1705","1705"
"170699","0.13821068406105042","0.13821068406105042","0.13821068406105042","1706","1706","1706"
"170799","0.1324940323829651","0.1324940323829651","0.1324940323829651","1707","1707","1707"
"170899","0.12596507370471954","0.12596507370471954","0.12596507370471954","1708","1708","1708"
"170999","0.1301385462284088","0.1301385462284088","0.1301385462284088","1709","1709","1709"
"171099","0.12599389255046844","0.12599389255046844","0.12599389255046844","1710","1710","1710"
"171199","0.13139896094799042","0.13139896094799042","0.13139896094799042","1711","1711","1711"
"171299","0.12797057628631592","0.12797057628631592","0.12797057628631592","1712","1712","1712"
"171399","0.12607607245445251","0.12607607245445251","0.12607607245445251","1713","1713","1713"
"171499","0.13014712929725647","0.13014712929725647","0.13014712929725647","1714","1714","1714"
"171599","0.13667736947536469","0.13667736947536469","0.13667736947536469","1715","1715","1715"
"171699","0.13217860460281372","0.13217860460281372","0.13217860460281372","1716","1716","1716"
"171799","0.13487876951694489","0.13487876951694489","0.13487876951694489","1717","1717","1717"
"171899","0.12947183847427368","0.12947183847427368","0.12947183847427368","1718","1718","1718"
"171999","0.13003875315189362","0.13003875315189362","0.13003875315189362","1719","1719","1719"
"172099","0.12475614994764328","0.12475614994764328","0.12475614994764328","1720","1720","1720"
"172199","0.1329144537448883","0.1329144537448883","0.1329144537448883","1721","1721","1721"
"172299","0.13417822122573853","0.13417822122573853","0.13417822122573853","1722","1722","1722"
"172399","0.12896728515625","0.12896728515625","0.12896728515625","1723","1723","1723"
"172499","0.12943005561828613","0.12943005561828613","0.12943005561828613","1724","1724","1724"
"172599","0.13255830109119415","0.13255830109119415","0.13255830109119415","1725","1725","1725"
"172699","0.13395196199417114","0.13395196199417114","0.13395196199417114","1726","1726","1726"
"172799","0.1273086816072464","0.1273086816072464","0.1273086816072464","1727","1727","1727"
"172899","0.13673171401023865","0.13673171401023865","0.13673171401023865","1728","1728","1728"
"172999","0.1348354071378708","0.1348354071378708","0.1348354071378708","1729","1729","1729"
"173099","0.12889930605888367","0.12889930605888367","0.12889930605888367","1730","1730","1730"
"173199","0.13735148310661316","0.13735148310661316","0.13735148310661316","1731","1731","1731"
"173299","0.12578082084655762","0.12578082084655762","0.12578082084655762","1732","1732","1732"
"173399","0.1303292065858841","0.1303292065858841","0.1303292065858841","1733","1733","1733"
"173499","0.14208076894283295","0.14208076894283295","0.14208076894283295","1734","1734","1734"
"173599","0.12647280097007751","0.12647280097007751","0.12647280097007751","1735","1735","1735"
"173699","0.1329982429742813","0.1329982429742813","0.1329982429742813","1736","1736","1736"
"173799","0.12856848537921906","0.12856848537921906","0.12856848537921906","1737","1737","1737"
"173899","0.12971918284893036","0.12971918284893036","0.12971918284893036","1738","1738","1738"
"173999","0.12739349901676178","0.12739349901676178","0.12739349901676178","1739","1739","1739"
"174099","0.1310441941022873","0.1310441941022873","0.1310441941022873","1740","1740","1740"
"174199","0.1260581612586975","0.1260581612586975","0.1260581612586975","1741","1741","1741"
"174299","0.12867461144924164","0.12867461144924164","0.12867461144924164","1742","1742","1742"
"174399","0.12751026451587677","0.12751026451587677","0.12751026451587677","1743","1743","1743"
"174499","0.1316947042942047","0.1316947042942047","0.1316947042942047","1744","1744","1744"
"174599","0.13208381831645966","0.13208381831645966","0.13208381831645966","1745","1745","1745"
"174699","0.1310967206954956","0.1310967206954956","0.1310967206954956","1746","1746","1746"
"174799","0.12821820378303528","0.12821820378303528","0.12821820378303528","1747","1747","1747"
"174899","0.13356512784957886","0.13356512784957886","0.13356512784957886","1748","1748","1748"
"174999","0.1252145916223526","0.1252145916223526","0.1252145916223526","1749","1749","1749"
"175099","0.13785216212272644","0.13785216212272644","0.13785216212272644","1750","1750","1750"
"175199","0.1316290944814682","0.1316290944814682","0.1316290944814682","1751","1751","1751"
"175299","0.12998458743095398","0.12998458743095398","0.12998458743095398","1752","1752","1752"
"175399","0.1281653344631195","0.1281653344631195","0.1281653344631195","1753","1753","1753"
"175499","0.1377255916595459","0.1377255916595459","0.1377255916595459","1754","1754","1754"
"175599","0.12765401601791382","0.12765401601791382","0.12765401601791382","1755","1755","1755"
"175699","0.12972848117351532","0.12972848117351532","0.12972848117351532","1756","1756","1756"
"175799","0.13133026659488678","0.13133026659488678","0.13133026659488678","1757","1757","1757"
"175899","0.12294545024633408","0.12294545024633408","0.12294545024633408","1758","1758","1758"
"175999","0.12714913487434387","0.12714913487434387","0.12714913487434387","1759","1759","1759"
"176099","0.13111460208892822","0.13111460208892822","0.13111460208892822","1760","1760","1760"
"176199","0.1318100541830063","0.1318100541830063","0.1318100541830063","1761","1761","1761"
"176299","0.12606386840343475","0.12606386840343475","0.12606386840343475","1762","1762","1762"
"176399","0.12877194583415985","0.12877194583415985","0.12877194583415985","1763","1763","1763"
"176499","0.1283050924539566","0.1283050924539566","0.1283050924539566","1764","1764","1764"
"176599","0.1301683783531189","0.1301683783531189","0.1301683783531189","1765","1765","1765"
"176699","0.12990422546863556","0.12990422546863556","0.12990422546863556","1766","1766","1766"
"176799","0.13787022233009338","0.13787022233009338","0.13787022233009338","1767","1767","1767"
"176899","0.1317073553800583","0.1317073553800583","0.1317073553800583","1768","1768","1768"
"176999","0.13273125886917114","0.13273125886917114","0.13273125886917114","1769","1769","1769"
"177099","0.1324251890182495","0.1324251890182495","0.1324251890182495","1770","1770","1770"
"177199","0.13084173202514648","0.13084173202514648","0.13084173202514648","1771","1771","1771"
"177299","0.12921148538589478","0.12921148538589478","0.12921148538589478","1772","1772","1772"
"177399","0.12362973392009735","0.12362973392009735","0.12362973392009735","1773","1773","1773"
"177499","0.1328265517950058","0.1328265517950058","0.1328265517950058","1774","1774","1774"
"177599","0.13415120542049408","0.13415120542049408","0.13415120542049408","1775","1775","1775"
"177699","0.1309104561805725","0.1309104561805725","0.1309104561805725","1776","1776","1776"
"177799","0.13703155517578125","0.13703155517578125","0.13703155517578125","1777","1777","1777"
"177899","0.1291629821062088","0.1291629821062088","0.1291629821062088","1778","1778","1778"
"177999","0.13128405809402466","0.13128405809402466","0.13128405809402466","1779","1779","1779"
"178099","0.130323126912117","0.130323126912117","0.130323126912117","1780","1780","1780"
"178199","0.13477344810962677","0.13477344810962677","0.13477344810962677","1781","1781","1781"
"178299","0.13007305562496185","0.13007305562496185","0.13007305562496185","1782","1782","1782"
"178399","0.13482479751110077","0.13482479751110077","0.13482479751110077","1783","1783","1783"
"178499","0.1348530799150467","0.1348530799150467","0.1348530799150467","1784","1784","1784"
"178599","0.12849096953868866","0.12849096953868866","0.12849096953868866","1785","1785","1785"
"178699","0.1323252171278","0.1323252171278","0.1323252171278","1786","1786","1786"
"178799","0.12509603798389435","0.12509603798389435","0.12509603798389435","1787","1787","1787"
"178899","0.1340724676847458","0.1340724676847458","0.1340724676847458","1788","1788","1788"
"178999","0.13415850698947906","0.13415850698947906","0.13415850698947906","1789","1789","1789"
"179099","0.12760519981384277","0.12760519981384277","0.12760519981384277","1790","1790","1790"
"179199","0.132039874792099","0.132039874792099","0.132039874792099","1791","1791","1791"
"179299","0.13046713173389435","0.13046713173389435","0.13046713173389435","1792","1792","1792"
"179399","0.1339491456747055","0.1339491456747055","0.1339491456747055","1793","1793","1793"
"179499","0.13308922946453094","0.13308922946453094","0.13308922946453094","1794","1794","1794"
"179599","0.12834075093269348","0.12834075093269348","0.12834075093269348","1795","1795","1795"
"179699","0.13952046632766724","0.13952046632766724","0.13952046632766724","1796","1796","1796"
"179799","0.12534493207931519","0.12534493207931519","0.12534493207931519","1797","1797","1797"
"179899","0.13410697877407074","0.13410697877407074","0.13410697877407074","1798","1798","1798"
"179999","0.1373196691274643","0.1373196691274643","0.1373196691274643","1799","1799","1799"
"180099","0.13045594096183777","0.13045594096183777","0.13045594096183777","1800","1800","1800"
"180199","0.12702670693397522","0.12702670693397522","0.12702670693397522","1801","1801","1801"
"180299","0.1317177563905716","0.1317177563905716","0.1317177563905716","1802","1802","1802"
"180399","0.13018685579299927","0.13018685579299927","0.13018685579299927","1803","1803","1803"
"180499","0.13337989151477814","0.13337989151477814","0.13337989151477814","1804","1804","1804"
"180599","0.13081616163253784","0.13081616163253784","0.13081616163253784","1805","1805","1805"
"180699","0.13368508219718933","0.13368508219718933","0.13368508219718933","1806","1806","1806"
"180799","0.12840214371681213","0.12840214371681213","0.12840214371681213","1807","1807","1807"
"180899","0.1286967545747757","0.1286967545747757","0.1286967545747757","1808","1808","1808"
"180999","0.1318550705909729","0.1318550705909729","0.1318550705909729","1809","1809","1809"
"181099","0.12927603721618652","0.12927603721618652","0.12927603721618652","1810","1810","1810"
"181199","0.12924733757972717","0.12924733757972717","0.12924733757972717","1811","1811","1811"
"181299","0.13140445947647095","0.13140445947647095","0.13140445947647095","1812","1812","1812"
"181399","0.126667782664299","0.126667782664299","0.126667782664299","1813","1813","1813"
"181499","0.13663224875926971","0.13663224875926971","0.13663224875926971","1814","1814","1814"
"181599","0.13008205592632294","0.13008205592632294","0.13008205592632294","1815","1815","1815"
"181699","0.13100676238536835","0.13100676238536835","0.13100676238536835","1816","1816","1816"
"181799","0.13538286089897156","0.13538286089897156","0.13538286089897156","1817","1817","1817"
"181899","0.13232655823230743","0.13232655823230743","0.13232655823230743","1818","1818","1818"
"181999","0.1294330358505249","0.1294330358505249","0.1294330358505249","1819","1819","1819"
"182099","0.13674107193946838","0.13674107193946838","0.13674107193946838","1820","1820","1820"
"182199","0.13381853699684143","0.13381853699684143","0.13381853699684143","1821","1821","1821"
"182299","0.13369472324848175","0.13369472324848175","0.13369472324848175","1822","1822","1822"
"182399","0.12454675137996674","0.12454675137996674","0.12454675137996674","1823","1823","1823"
"182499","0.130789116024971","0.130789116024971","0.130789116024971","1824","1824","1824"
"182599","0.1311485767364502","0.1311485767364502","0.1311485767364502","1825","1825","1825"
"182699","0.13354986906051636","0.13354986906051636","0.13354986906051636","1826","1826","1826"
"182799","0.13034632802009583","0.13034632802009583","0.13034632802009583","1827","1827","1827"
"182899","0.13520945608615875","0.13520945608615875","0.13520945608615875","1828","1828","1828"
"182999","0.12722529470920563","0.12722529470920563","0.12722529470920563","1829","1829","1829"
"183099","0.13106121122837067","0.13106121122837067","0.13106121122837067","1830","1830","1830"
"183199","0.12939971685409546","0.12939971685409546","0.12939971685409546","1831","1831","1831"
"183299","0.13326571881771088","0.13326571881771088","0.13326571881771088","1832","1832","1832"
"183399","0.13015075027942657","0.13015075027942657","0.13015075027942657","1833","1833","1833"
"183499","0.13221803307533264","0.13221803307533264","0.13221803307533264","1834","1834","1834"
"183599","0.1357298642396927","0.1357298642396927","0.1357298642396927","1835","1835","1835"
"183699","0.13023121654987335","0.13023121654987335","0.13023121654987335","1836","1836","1836"
"183799","0.12556242942810059","0.12556242942810059","0.12556242942810059","1837","1837","1837"
"183899","0.12588508427143097","0.12588508427143097","0.12588508427143097","1838","1838","1838"
"183999","0.12915533781051636","0.12915533781051636","0.12915533781051636","1839","1839","1839"
"184099","0.1328379511833191","0.1328379511833191","0.1328379511833191","1840","1840","1840"
"184199","0.1354379653930664","0.1354379653930664","0.1354379653930664","1841","1841","1841"
"184299","0.1312769204378128","0.1312769204378128","0.1312769204378128","1842","1842","1842"
"184399","0.13447877764701843","0.13447877764701843","0.13447877764701843","1843","1843","1843"
"184499","0.13564996421337128","0.13564996421337128","0.13564996421337128","1844","1844","1844"
"184599","0.13599665462970734","0.13599665462970734","0.13599665462970734","1845","1845","1845"
"184699","0.12618675827980042","0.12618675827980042","0.12618675827980042","1846","1846","1846"
"184799","0.13577046990394592","0.13577046990394592","0.13577046990394592","1847","1847","1847"
"184899","0.13110563158988953","0.13110563158988953","0.13110563158988953","1848","1848","1848"
"184999","0.12793660163879395","0.12793660163879395","0.12793660163879395","1849","1849","1849"
"185099","0.13134311139583588","0.13134311139583588","0.13134311139583588","1850","1850","1850"
"185199","0.1297493577003479","0.1297493577003479","0.1297493577003479","1851","1851","1851"
"185299","0.13197046518325806","0.13197046518325806","0.13197046518325806","1852","1852","1852"
"185399","0.13044112920761108","0.13044112920761108","0.13044112920761108","1853","1853","1853"
"185499","0.13147509098052979","0.13147509098052979","0.13147509098052979","1854","1854","1854"
"185599","0.13013501465320587","0.13013501465320587","0.13013501465320587","1855","1855","1855"
"185699","0.1294647455215454","0.1294647455215454","0.1294647455215454","1856","1856","1856"
"185799","0.12402234226465225","0.12402234226465225","0.12402234226465225","1857","1857","1857"
"185899","0.13285087049007416","0.13285087049007416","0.13285087049007416","1858","1858","1858"
"185999","0.13503310084342957","0.13503310084342957","0.13503310084342957","1859","1859","1859"
"186099","0.12562930583953857","0.12562930583953857","0.12562930583953857","1860","1860","1860"
"186199","0.12795919179916382","0.12795919179916382","0.12795919179916382","1861","1861","1861"
"186299","0.12700527906417847","0.12700527906417847","0.12700527906417847","1862","1862","1862"
"186399","0.13160787522792816","0.13160787522792816","0.13160787522792816","1863","1863","1863"
"186499","0.1346416473388672","0.1346416473388672","0.1346416473388672","1864","1864","1864"
"186599","0.13215647637844086","0.13215647637844086","0.13215647637844086","1865","1865","1865"
"186699","0.13466614484786987","0.13466614484786987","0.13466614484786987","1866","1866","1866"
"186799","0.13070158660411835","0.13070158660411835","0.13070158660411835","1867","1867","1867"
"186899","0.13383202254772186","0.13383202254772186","0.13383202254772186","1868","1868","1868"
"186999","0.12361421436071396","0.12361421436071396","0.12361421436071396","1869","1869","1869"
"187099","0.1325959861278534","0.1325959861278534","0.1325959861278534","1870","1870","1870"
"187199","0.12327250093221664","0.12327250093221664","0.12327250093221664","1871","1871","1871"
"187299","0.13139154016971588","0.13139154016971588","0.13139154016971588","1872","1872","1872"
"187399","0.12706398963928223","0.12706398963928223","0.12706398963928223","1873","1873","1873"
"187499","0.1319580376148224","0.1319580376148224","0.1319580376148224","1874","1874","1874"
"187599","0.13423730432987213","0.13423730432987213","0.13423730432987213","1875","1875","1875"
"187699","0.13342592120170593","0.13342592120170593","0.13342592120170593","1876","1876","1876"
"187799","0.1300976723432541","0.1300976723432541","0.1300976723432541","1877","1877","1877"
"187899","0.12588651478290558","0.12588651478290558","0.12588651478290558","1878","1878","1878"
"187999","0.1340697705745697","0.1340697705745697","0.1340697705745697","1879","1879","1879"
"188099","0.1368054449558258","0.1368054449558258","0.1368054449558258","1880","1880","1880"
"188199","0.13546860218048096","0.13546860218048096","0.13546860218048096","1881","1881","1881"
"188299","0.12955023348331451","0.12955023348331451","0.12955023348331451","1882","1882","1882"
