"trainer/global_step","prefix4sinh_mid - train_loss","prefix4sinh_mid - train_loss__MIN","prefix4sinh_mid - train_loss__MAX","prefix4sinh_mid - _step","prefix4sinh_mid - _step__MIN","prefix4sinh_mid - _step__MAX"
"141499","0.11439371854066849","0.11439371854066849","0.11439371854066849","1414","1414","1414"
"141599","0.11884090304374695","0.11884090304374695","0.11884090304374695","1415","1415","1415"
"141699","0.1126808375120163","0.1126808375120163","0.1126808375120163","1416","1416","1416"
"141799","0.11694492399692535","0.11694492399692535","0.11694492399692535","1417","1417","1417"
"141899","0.1176932081580162","0.1176932081580162","0.1176932081580162","1418","1418","1418"
"141999","0.12416037172079086","0.12416037172079086","0.12416037172079086","1419","1419","1419"
"142099","0.11781562119722366","0.11781562119722366","0.11781562119722366","1420","1420","1420"
"142199","0.12277128547430038","0.12277128547430038","0.12277128547430038","1421","1421","1421"
"142299","0.127212256193161","0.127212256193161","0.127212256193161","1422","1422","1422"
"142399","0.11956576257944107","0.11956576257944107","0.11956576257944107","1423","1423","1423"
"142499","0.11559583991765976","0.11559583991765976","0.11559583991765976","1424","1424","1424"
"142599","0.11673181504011154","0.11673181504011154","0.11673181504011154","1425","1425","1425"
"142699","0.1160581111907959","0.1160581111907959","0.1160581111907959","1426","1426","1426"
"142799","0.1168690174818039","0.1168690174818039","0.1168690174818039","1427","1427","1427"
"142899","0.11718209832906723","0.11718209832906723","0.11718209832906723","1428","1428","1428"
"142999","0.11606775969266891","0.11606775969266891","0.11606775969266891","1429","1429","1429"
"143099","0.12308308482170105","0.12308308482170105","0.12308308482170105","1430","1430","1430"
"143199","0.1202065497636795","0.1202065497636795","0.1202065497636795","1431","1431","1431"
"143299","0.119181789457798","0.119181789457798","0.119181789457798","1432","1432","1432"
"143399","0.11957591772079468","0.11957591772079468","0.11957591772079468","1433","1433","1433"
"143499","0.11453519016504288","0.11453519016504288","0.11453519016504288","1434","1434","1434"
"143599","0.1116730272769928","0.1116730272769928","0.1116730272769928","1435","1435","1435"
"143699","0.11593049019575119","0.11593049019575119","0.11593049019575119","1436","1436","1436"
"143799","0.12024395912885666","0.12024395912885666","0.12024395912885666","1437","1437","1437"
"143899","0.12372990697622299","0.12372990697622299","0.12372990697622299","1438","1438","1438"
"143999","0.11597799509763718","0.11597799509763718","0.11597799509763718","1439","1439","1439"
"144099","0.12128503620624542","0.12128503620624542","0.12128503620624542","1440","1440","1440"
"144199","0.1252308040857315","0.1252308040857315","0.1252308040857315","1441","1441","1441"
"144299","0.12609823048114777","0.12609823048114777","0.12609823048114777","1442","1442","1442"
"144399","0.11600305885076523","0.11600305885076523","0.11600305885076523","1443","1443","1443"
"144499","0.12224218994379044","0.12224218994379044","0.12224218994379044","1444","1444","1444"
"144599","0.11328518390655518","0.11328518390655518","0.11328518390655518","1445","1445","1445"
"144699","0.11978967487812042","0.11978967487812042","0.11978967487812042","1446","1446","1446"
"144799","0.1195807233452797","0.1195807233452797","0.1195807233452797","1447","1447","1447"
"144899","0.11252867430448532","0.11252867430448532","0.11252867430448532","1448","1448","1448"
"144999","0.11827749013900757","0.11827749013900757","0.11827749013900757","1449","1449","1449"
"145099","0.11453650891780853","0.11453650891780853","0.11453650891780853","1450","1450","1450"
"145199","0.12128501385450363","0.12128501385450363","0.12128501385450363","1451","1451","1451"
"145299","0.1215474009513855","0.1215474009513855","0.1215474009513855","1452","1452","1452"
"145399","0.1160530224442482","0.1160530224442482","0.1160530224442482","1453","1453","1453"
"145499","0.115090511739254","0.115090511739254","0.115090511739254","1454","1454","1454"
"145599","0.11556491255760193","0.11556491255760193","0.11556491255760193","1455","1455","1455"
"145699","0.11054538935422897","0.11054538935422897","0.11054538935422897","1456","1456","1456"
"145799","0.11667076498270035","0.11667076498270035","0.11667076498270035","1457","1457","1457"
"145899","0.11913619190454483","0.11913619190454483","0.11913619190454483","1458","1458","1458"
"145999","0.12122301757335663","0.12122301757335663","0.12122301757335663","1459","1459","1459"
"146099","0.11541377753019333","0.11541377753019333","0.11541377753019333","1460","1460","1460"
"146199","0.12402837723493576","0.12402837723493576","0.12402837723493576","1461","1461","1461"
"146299","0.11416603624820709","0.11416603624820709","0.11416603624820709","1462","1462","1462"
"146399","0.11581438034772873","0.11581438034772873","0.11581438034772873","1463","1463","1463"
"146499","0.11703463643789291","0.11703463643789291","0.11703463643789291","1464","1464","1464"
"146599","0.1207234263420105","0.1207234263420105","0.1207234263420105","1465","1465","1465"
"146699","0.12275005131959915","0.12275005131959915","0.12275005131959915","1466","1466","1466"
"146799","0.11060287058353424","0.11060287058353424","0.11060287058353424","1467","1467","1467"
"146899","0.11604496091604233","0.11604496091604233","0.11604496091604233","1468","1468","1468"
"146999","0.12354772537946701","0.12354772537946701","0.12354772537946701","1469","1469","1469"
"147099","0.11797666549682617","0.11797666549682617","0.11797666549682617","1470","1470","1470"
"147199","0.1206364780664444","0.1206364780664444","0.1206364780664444","1471","1471","1471"
"147299","0.12418374419212341","0.12418374419212341","0.12418374419212341","1472","1472","1472"
"147399","0.12111484259366989","0.12111484259366989","0.12111484259366989","1473","1473","1473"
"147499","0.11920679360628128","0.11920679360628128","0.11920679360628128","1474","1474","1474"
"147599","0.1138824075460434","0.1138824075460434","0.1138824075460434","1475","1475","1475"
"147699","0.11833399534225464","0.11833399534225464","0.11833399534225464","1476","1476","1476"
"147799","0.11868511140346527","0.11868511140346527","0.11868511140346527","1477","1477","1477"
"147899","0.12460652738809586","0.12460652738809586","0.12460652738809586","1478","1478","1478"
"147999","0.11423533409833908","0.11423533409833908","0.11423533409833908","1479","1479","1479"
"148099","0.11600755900144577","0.11600755900144577","0.11600755900144577","1480","1480","1480"
"148199","0.1212335079908371","0.1212335079908371","0.1212335079908371","1481","1481","1481"
"148299","0.1218855232000351","0.1218855232000351","0.1218855232000351","1482","1482","1482"
"148399","0.11970885843038559","0.11970885843038559","0.11970885843038559","1483","1483","1483"
"148499","0.11901214718818665","0.11901214718818665","0.11901214718818665","1484","1484","1484"
"148599","0.11906055361032486","0.11906055361032486","0.11906055361032486","1485","1485","1485"
"148699","0.1181485652923584","0.1181485652923584","0.1181485652923584","1486","1486","1486"
"148799","0.12491092085838318","0.12491092085838318","0.12491092085838318","1487","1487","1487"
"148899","0.11396194994449615","0.11396194994449615","0.11396194994449615","1488","1488","1488"
"148999","0.11512479186058044","0.11512479186058044","0.11512479186058044","1489","1489","1489"
"149099","0.11619019508361816","0.11619019508361816","0.11619019508361816","1490","1490","1490"
"149199","0.12016156315803528","0.12016156315803528","0.12016156315803528","1491","1491","1491"
"149299","0.12265092879533768","0.12265092879533768","0.12265092879533768","1492","1492","1492"
"149399","0.11663715541362762","0.11663715541362762","0.11663715541362762","1493","1493","1493"
"149499","0.12057632207870483","0.12057632207870483","0.12057632207870483","1494","1494","1494"
"149599","0.11251814663410187","0.11251814663410187","0.11251814663410187","1495","1495","1495"
"149699","0.12051756680011749","0.12051756680011749","0.12051756680011749","1496","1496","1496"
"149799","0.11636270582675934","0.11636270582675934","0.11636270582675934","1497","1497","1497"
"149899","0.11861244589090347","0.11861244589090347","0.11861244589090347","1498","1498","1498"
"149999","0.12274869531393051","0.12274869531393051","0.12274869531393051","1499","1499","1499"
"150099","0.12132372707128525","0.12132372707128525","0.12132372707128525","1500","1500","1500"
"150199","0.12212739139795303","0.12212739139795303","0.12212739139795303","1501","1501","1501"
"150299","0.11309045553207397","0.11309045553207397","0.11309045553207397","1502","1502","1502"
"150399","0.12004607915878296","0.12004607915878296","0.12004607915878296","1503","1503","1503"
"150499","0.12084919214248657","0.12084919214248657","0.12084919214248657","1504","1504","1504"
"150599","0.11692092567682266","0.11692092567682266","0.11692092567682266","1505","1505","1505"
"150699","0.11569534242153168","0.11569534242153168","0.11569534242153168","1506","1506","1506"
"150799","0.12149153649806976","0.12149153649806976","0.12149153649806976","1507","1507","1507"
"150899","0.11703962832689285","0.11703962832689285","0.11703962832689285","1508","1508","1508"
"150999","0.12226838618516922","0.12226838618516922","0.12226838618516922","1509","1509","1509"
"151099","0.11967340111732483","0.11967340111732483","0.11967340111732483","1510","1510","1510"
"151199","0.11604876816272736","0.11604876816272736","0.11604876816272736","1511","1511","1511"
"151299","0.11309783160686493","0.11309783160686493","0.11309783160686493","1512","1512","1512"
"151399","0.12419489771127701","0.12419489771127701","0.12419489771127701","1513","1513","1513"
"151499","0.11859814822673798","0.11859814822673798","0.11859814822673798","1514","1514","1514"
"151599","0.11533764749765396","0.11533764749765396","0.11533764749765396","1515","1515","1515"
"151699","0.11678119748830795","0.11678119748830795","0.11678119748830795","1516","1516","1516"
"151799","0.1231612041592598","0.1231612041592598","0.1231612041592598","1517","1517","1517"
"151899","0.12464377284049988","0.12464377284049988","0.12464377284049988","1518","1518","1518"
"151999","0.11589198559522629","0.11589198559522629","0.11589198559522629","1519","1519","1519"
"152099","0.12450926750898361","0.12450926750898361","0.12450926750898361","1520","1520","1520"
"152199","0.12464738637208939","0.12464738637208939","0.12464738637208939","1521","1521","1521"
"152299","0.11331309378147125","0.11331309378147125","0.11331309378147125","1522","1522","1522"
"152399","0.11703721433877945","0.11703721433877945","0.11703721433877945","1523","1523","1523"
"152499","0.12278542667627335","0.12278542667627335","0.12278542667627335","1524","1524","1524"
"152599","0.11163019388914108","0.11163019388914108","0.11163019388914108","1525","1525","1525"
"152699","0.1255117505788803","0.1255117505788803","0.1255117505788803","1526","1526","1526"
"152799","0.12040966004133224","0.12040966004133224","0.12040966004133224","1527","1527","1527"
"152899","0.11601004004478455","0.11601004004478455","0.11601004004478455","1528","1528","1528"
"152999","0.11803287267684937","0.11803287267684937","0.11803287267684937","1529","1529","1529"
"153099","0.11602712422609329","0.11602712422609329","0.11602712422609329","1530","1530","1530"
"153199","0.11516419798135757","0.11516419798135757","0.11516419798135757","1531","1531","1531"
"153299","0.11425772309303284","0.11425772309303284","0.11425772309303284","1532","1532","1532"
"153399","0.12133049219846725","0.12133049219846725","0.12133049219846725","1533","1533","1533"
"153499","0.11650722473859787","0.11650722473859787","0.11650722473859787","1534","1534","1534"
"153599","0.11775349825620651","0.11775349825620651","0.11775349825620651","1535","1535","1535"
"153699","0.11416126787662506","0.11416126787662506","0.11416126787662506","1536","1536","1536"
"153799","0.11569169163703918","0.11569169163703918","0.11569169163703918","1537","1537","1537"
"153899","0.11995282024145126","0.11995282024145126","0.11995282024145126","1538","1538","1538"
"153999","0.12097986042499542","0.12097986042499542","0.12097986042499542","1539","1539","1539"
"154099","0.1249174252152443","0.1249174252152443","0.1249174252152443","1540","1540","1540"
"154199","0.11989149451255798","0.11989149451255798","0.11989149451255798","1541","1541","1541"
"154299","0.11739008128643036","0.11739008128643036","0.11739008128643036","1542","1542","1542"
"154399","0.1168249323964119","0.1168249323964119","0.1168249323964119","1543","1543","1543"
"154499","0.11533822864294052","0.11533822864294052","0.11533822864294052","1544","1544","1544"
"154599","0.12232542037963867","0.12232542037963867","0.12232542037963867","1545","1545","1545"
"154699","0.11972644180059433","0.11972644180059433","0.11972644180059433","1546","1546","1546"
"154799","0.12324170768260956","0.12324170768260956","0.12324170768260956","1547","1547","1547"
"154899","0.12179532647132874","0.12179532647132874","0.12179532647132874","1548","1548","1548"
"154999","0.12341516464948654","0.12341516464948654","0.12341516464948654","1549","1549","1549"
"155099","0.12328699976205826","0.12328699976205826","0.12328699976205826","1550","1550","1550"
"155199","0.11827034503221512","0.11827034503221512","0.11827034503221512","1551","1551","1551"
"155299","0.11834025382995605","0.11834025382995605","0.11834025382995605","1552","1552","1552"
"155399","0.11886941641569138","0.11886941641569138","0.11886941641569138","1553","1553","1553"
"155499","0.12072792649269104","0.12072792649269104","0.12072792649269104","1554","1554","1554"
"155599","0.12458568811416626","0.12458568811416626","0.12458568811416626","1555","1555","1555"
"155699","0.11452118307352066","0.11452118307352066","0.11452118307352066","1556","1556","1556"
"155799","0.12142343074083328","0.12142343074083328","0.12142343074083328","1557","1557","1557"
"155899","0.12236619740724564","0.12236619740724564","0.12236619740724564","1558","1558","1558"
"155999","0.1240660548210144","0.1240660548210144","0.1240660548210144","1559","1559","1559"
"156099","0.11796044558286667","0.11796044558286667","0.11796044558286667","1560","1560","1560"
"156199","0.11904914677143097","0.11904914677143097","0.11904914677143097","1561","1561","1561"
"156299","0.12460342794656754","0.12460342794656754","0.12460342794656754","1562","1562","1562"
"156399","0.12307170778512955","0.12307170778512955","0.12307170778512955","1563","1563","1563"
"156499","0.12007415294647217","0.12007415294647217","0.12007415294647217","1564","1564","1564"
"156599","0.11367357522249222","0.11367357522249222","0.11367357522249222","1565","1565","1565"
"156699","0.115714892745018","0.115714892745018","0.115714892745018","1566","1566","1566"
"156799","0.11861938238143921","0.11861938238143921","0.11861938238143921","1567","1567","1567"
"156899","0.1198352575302124","0.1198352575302124","0.1198352575302124","1568","1568","1568"
"156999","0.12074530124664307","0.12074530124664307","0.12074530124664307","1569","1569","1569"
"157099","0.11741466075181961","0.11741466075181961","0.11741466075181961","1570","1570","1570"
"157199","0.11118890345096588","0.11118890345096588","0.11118890345096588","1571","1571","1571"
"157299","0.118172287940979","0.118172287940979","0.118172287940979","1572","1572","1572"
"157399","0.11445032805204391","0.11445032805204391","0.11445032805204391","1573","1573","1573"
"157499","0.11811140924692154","0.11811140924692154","0.11811140924692154","1574","1574","1574"
"157599","0.11417905986309052","0.11417905986309052","0.11417905986309052","1575","1575","1575"
"157699","0.11955200135707855","0.11955200135707855","0.11955200135707855","1576","1576","1576"
"157799","0.122829869389534","0.122829869389534","0.122829869389534","1577","1577","1577"
"157899","0.11947055906057358","0.11947055906057358","0.11947055906057358","1578","1578","1578"
"157999","0.11786998808383942","0.11786998808383942","0.11786998808383942","1579","1579","1579"
"158099","0.11819485574960709","0.11819485574960709","0.11819485574960709","1580","1580","1580"
"158199","0.12183509767055511","0.12183509767055511","0.12183509767055511","1581","1581","1581"
"158299","0.12238764762878418","0.12238764762878418","0.12238764762878418","1582","1582","1582"
"158399","0.12221909314393997","0.12221909314393997","0.12221909314393997","1583","1583","1583"
"158499","0.12077680230140686","0.12077680230140686","0.12077680230140686","1584","1584","1584"
"158599","0.11543650180101395","0.11543650180101395","0.11543650180101395","1585","1585","1585"
"158699","0.11872731149196625","0.11872731149196625","0.11872731149196625","1586","1586","1586"
"158799","0.11788985878229141","0.11788985878229141","0.11788985878229141","1587","1587","1587"
"158899","0.11741434782743454","0.11741434782743454","0.11741434782743454","1588","1588","1588"
"158999","0.11392685770988464","0.11392685770988464","0.11392685770988464","1589","1589","1589"
"159099","0.11021490395069122","0.11021490395069122","0.11021490395069122","1590","1590","1590"
"159199","0.11806420236825943","0.11806420236825943","0.11806420236825943","1591","1591","1591"
"159299","0.11462736129760742","0.11462736129760742","0.11462736129760742","1592","1592","1592"
"159399","0.12076013535261154","0.12076013535261154","0.12076013535261154","1593","1593","1593"
"159499","0.10823804140090942","0.10823804140090942","0.10823804140090942","1594","1594","1594"
"159599","0.10937196016311646","0.10937196016311646","0.10937196016311646","1595","1595","1595"
"159699","0.11550279706716537","0.11550279706716537","0.11550279706716537","1596","1596","1596"
"159799","0.11789190769195557","0.11789190769195557","0.11789190769195557","1597","1597","1597"
"159899","0.1200835257768631","0.1200835257768631","0.1200835257768631","1598","1598","1598"
"159999","0.11762946844100952","0.11762946844100952","0.11762946844100952","1599","1599","1599"
"160099","0.12330994755029678","0.12330994755029678","0.12330994755029678","1600","1600","1600"
"160199","0.11431168764829636","0.11431168764829636","0.11431168764829636","1601","1601","1601"
"160299","0.12426134943962097","0.12426134943962097","0.12426134943962097","1602","1602","1602"
"160399","0.12257947772741318","0.12257947772741318","0.12257947772741318","1603","1603","1603"
"160499","0.12095910310745239","0.12095910310745239","0.12095910310745239","1604","1604","1604"
"160599","0.11239473521709442","0.11239473521709442","0.11239473521709442","1605","1605","1605"
"160699","0.11717584729194641","0.11717584729194641","0.11717584729194641","1606","1606","1606"
"160799","0.11185912042856216","0.11185912042856216","0.11185912042856216","1607","1607","1607"
"160899","0.11261428892612457","0.11261428892612457","0.11261428892612457","1608","1608","1608"
"160999","0.11606504768133163","0.11606504768133163","0.11606504768133163","1609","1609","1609"
"161099","0.1184486448764801","0.1184486448764801","0.1184486448764801","1610","1610","1610"
"161199","0.12054461985826492","0.12054461985826492","0.12054461985826492","1611","1611","1611"
"161299","0.11844669282436371","0.11844669282436371","0.11844669282436371","1612","1612","1612"
"161399","0.12409735471010208","0.12409735471010208","0.12409735471010208","1613","1613","1613"
"161499","0.12314131110906601","0.12314131110906601","0.12314131110906601","1614","1614","1614"
"161599","0.11829643696546555","0.11829643696546555","0.11829643696546555","1615","1615","1615"
"161699","0.12066104263067245","0.12066104263067245","0.12066104263067245","1616","1616","1616"
"161799","0.119908407330513","0.119908407330513","0.119908407330513","1617","1617","1617"
"161899","0.11726535856723785","0.11726535856723785","0.11726535856723785","1618","1618","1618"
"161999","0.11446045339107513","0.11446045339107513","0.11446045339107513","1619","1619","1619"
"162099","0.12051012367010117","0.12051012367010117","0.12051012367010117","1620","1620","1620"
"162199","0.12328114360570908","0.12328114360570908","0.12328114360570908","1621","1621","1621"
"162299","0.11797173321247101","0.11797173321247101","0.11797173321247101","1622","1622","1622"
"162399","0.12183137238025665","0.12183137238025665","0.12183137238025665","1623","1623","1623"
"162499","0.11441397666931152","0.11441397666931152","0.11441397666931152","1624","1624","1624"
"162599","0.12452174723148346","0.12452174723148346","0.12452174723148346","1625","1625","1625"
"162699","0.12117652595043182","0.12117652595043182","0.12117652595043182","1626","1626","1626"
"162799","0.1161864846944809","0.1161864846944809","0.1161864846944809","1627","1627","1627"
"162899","0.1247522160410881","0.1247522160410881","0.1247522160410881","1628","1628","1628"
"162999","0.12322535365819931","0.12322535365819931","0.12322535365819931","1629","1629","1629"
"163099","0.11142187565565109","0.11142187565565109","0.11142187565565109","1630","1630","1630"
"163199","0.11795984208583832","0.11795984208583832","0.11795984208583832","1631","1631","1631"
"163299","0.12205767631530762","0.12205767631530762","0.12205767631530762","1632","1632","1632"
"163399","0.11936406046152115","0.11936406046152115","0.11936406046152115","1633","1633","1633"
"163499","0.11513935029506683","0.11513935029506683","0.11513935029506683","1634","1634","1634"
"163599","0.11943544447422028","0.11943544447422028","0.11943544447422028","1635","1635","1635"
"163699","0.11591614782810211","0.11591614782810211","0.11591614782810211","1636","1636","1636"
"163799","0.1227249801158905","0.1227249801158905","0.1227249801158905","1637","1637","1637"
"163899","0.12021373957395554","0.12021373957395554","0.12021373957395554","1638","1638","1638"
"163999","0.11871692538261414","0.11871692538261414","0.11871692538261414","1639","1639","1639"
"164099","0.12137945741415024","0.12137945741415024","0.12137945741415024","1640","1640","1640"
"164199","0.11862228065729141","0.11862228065729141","0.11862228065729141","1641","1641","1641"
"164299","0.12212331593036652","0.12212331593036652","0.12212331593036652","1642","1642","1642"
"164399","0.12035199254751205","0.12035199254751205","0.12035199254751205","1643","1643","1643"
"164499","0.12023583054542542","0.12023583054542542","0.12023583054542542","1644","1644","1644"
"164599","0.1184910461306572","0.1184910461306572","0.1184910461306572","1645","1645","1645"
"164699","0.1271483302116394","0.1271483302116394","0.1271483302116394","1646","1646","1646"
"164799","0.11992229521274567","0.11992229521274567","0.11992229521274567","1647","1647","1647"
"164899","0.11456358432769775","0.11456358432769775","0.11456358432769775","1648","1648","1648"
"164999","0.11360665410757065","0.11360665410757065","0.11360665410757065","1649","1649","1649"
"165099","0.11591536551713943","0.11591536551713943","0.11591536551713943","1650","1650","1650"
"165199","0.1168595626950264","0.1168595626950264","0.1168595626950264","1651","1651","1651"
"165299","0.11884003132581711","0.11884003132581711","0.11884003132581711","1652","1652","1652"
"165399","0.12264595925807953","0.12264595925807953","0.12264595925807953","1653","1653","1653"
"165499","0.12183480709791183","0.12183480709791183","0.12183480709791183","1654","1654","1654"
"165599","0.11882128566503525","0.11882128566503525","0.11882128566503525","1655","1655","1655"
"165699","0.12175897508859634","0.12175897508859634","0.12175897508859634","1656","1656","1656"
"165799","0.11789286136627197","0.11789286136627197","0.11789286136627197","1657","1657","1657"
"165899","0.1194557249546051","0.1194557249546051","0.1194557249546051","1658","1658","1658"
"165999","0.11955458670854568","0.11955458670854568","0.11955458670854568","1659","1659","1659"
"166099","0.12204784154891968","0.12204784154891968","0.12204784154891968","1660","1660","1660"
"166199","0.11530537158250809","0.11530537158250809","0.11530537158250809","1661","1661","1661"
"166299","0.11857036501169205","0.11857036501169205","0.11857036501169205","1662","1662","1662"
"166399","0.12121720612049103","0.12121720612049103","0.12121720612049103","1663","1663","1663"
"166499","0.11628030985593796","0.11628030985593796","0.11628030985593796","1664","1664","1664"
"166599","0.11597844213247299","0.11597844213247299","0.11597844213247299","1665","1665","1665"
"166699","0.11829031258821487","0.11829031258821487","0.11829031258821487","1666","1666","1666"
"166799","0.10966356098651886","0.10966356098651886","0.10966356098651886","1667","1667","1667"
"166899","0.11694182455539703","0.11694182455539703","0.11694182455539703","1668","1668","1668"
"166999","0.11587974429130554","0.11587974429130554","0.11587974429130554","1669","1669","1669"
"167099","0.11673864722251892","0.11673864722251892","0.11673864722251892","1670","1670","1670"
"167199","0.12172136455774307","0.12172136455774307","0.12172136455774307","1671","1671","1671"
"167299","0.11663804203271866","0.11663804203271866","0.11663804203271866","1672","1672","1672"
"167399","0.1175844818353653","0.1175844818353653","0.1175844818353653","1673","1673","1673"
"167499","0.12101640552282333","0.12101640552282333","0.12101640552282333","1674","1674","1674"
"167599","0.11893802881240845","0.11893802881240845","0.11893802881240845","1675","1675","1675"
"167699","0.11456142365932465","0.11456142365932465","0.11456142365932465","1676","1676","1676"
"167799","0.12118232250213623","0.12118232250213623","0.12118232250213623","1677","1677","1677"
"167899","0.11594495177268982","0.11594495177268982","0.11594495177268982","1678","1678","1678"
"167999","0.11886671185493469","0.11886671185493469","0.11886671185493469","1679","1679","1679"
"168099","0.11452053487300873","0.11452053487300873","0.11452053487300873","1680","1680","1680"
"168199","0.11917886883020401","0.11917886883020401","0.11917886883020401","1681","1681","1681"
"168299","0.1227191835641861","0.1227191835641861","0.1227191835641861","1682","1682","1682"
"168399","0.12623797357082367","0.12623797357082367","0.12623797357082367","1683","1683","1683"
"168499","0.12264549732208252","0.12264549732208252","0.12264549732208252","1684","1684","1684"
"168599","0.11849234253168106","0.11849234253168106","0.11849234253168106","1685","1685","1685"
"168699","0.12211284041404724","0.12211284041404724","0.12211284041404724","1686","1686","1686"
"168799","0.12198541313409805","0.12198541313409805","0.12198541313409805","1687","1687","1687"
"168899","0.1189732551574707","0.1189732551574707","0.1189732551574707","1688","1688","1688"
"168999","0.11769697815179825","0.11769697815179825","0.11769697815179825","1689","1689","1689"
"169099","0.11971011757850647","0.11971011757850647","0.11971011757850647","1690","1690","1690"
"169199","0.12071331590414047","0.12071331590414047","0.12071331590414047","1691","1691","1691"
"169299","0.10437096655368805","0.10437096655368805","0.10437096655368805","1692","1692","1692"
"169399","0.1172734871506691","0.1172734871506691","0.1172734871506691","1693","1693","1693"
"169499","0.12238138169050217","0.12238138169050217","0.12238138169050217","1694","1694","1694"
"169599","0.1162356585264206","0.1162356585264206","0.1162356585264206","1695","1695","1695"
"169699","0.11393564939498901","0.11393564939498901","0.11393564939498901","1696","1696","1696"
"169799","0.11994815617799759","0.11994815617799759","0.11994815617799759","1697","1697","1697"
"169899","0.1195620745420456","0.1195620745420456","0.1195620745420456","1698","1698","1698"
"169999","0.11490169912576675","0.11490169912576675","0.11490169912576675","1699","1699","1699"
"170099","0.126002699136734","0.126002699136734","0.126002699136734","1700","1700","1700"
"170199","0.11870130896568298","0.11870130896568298","0.11870130896568298","1701","1701","1701"
"170299","0.11223925650119781","0.11223925650119781","0.11223925650119781","1702","1702","1702"
"170399","0.11508449912071228","0.11508449912071228","0.11508449912071228","1703","1703","1703"
"170499","0.11547724902629852","0.11547724902629852","0.11547724902629852","1704","1704","1704"
"170599","0.12300651520490646","0.12300651520490646","0.12300651520490646","1705","1705","1705"
"170699","0.12758313119411469","0.12758313119411469","0.12758313119411469","1706","1706","1706"
"170799","0.12025882303714752","0.12025882303714752","0.12025882303714752","1707","1707","1707"
"170899","0.11402250081300735","0.11402250081300735","0.11402250081300735","1708","1708","1708"
"170999","0.11614952236413956","0.11614952236413956","0.11614952236413956","1709","1709","1709"
"171099","0.11421169340610504","0.11421169340610504","0.11421169340610504","1710","1710","1710"
"171199","0.11955496668815613","0.11955496668815613","0.11955496668815613","1711","1711","1711"
"171299","0.11524883657693863","0.11524883657693863","0.11524883657693863","1712","1712","1712"
"171399","0.11329161375761032","0.11329161375761032","0.11329161375761032","1713","1713","1713"
"171499","0.11819533258676529","0.11819533258676529","0.11819533258676529","1714","1714","1714"
"171599","0.1251443773508072","0.1251443773508072","0.1251443773508072","1715","1715","1715"
"171699","0.11913998425006866","0.11913998425006866","0.11913998425006866","1716","1716","1716"
"171799","0.12185397744178772","0.12185397744178772","0.12185397744178772","1717","1717","1717"
"171899","0.11896087974309921","0.11896087974309921","0.11896087974309921","1718","1718","1718"
"171999","0.11640278249979019","0.11640278249979019","0.11640278249979019","1719","1719","1719"
"172099","0.11103454977273941","0.11103454977273941","0.11103454977273941","1720","1720","1720"
"172199","0.11910440772771835","0.11910440772771835","0.11910440772771835","1721","1721","1721"
"172299","0.12216220796108246","0.12216220796108246","0.12216220796108246","1722","1722","1722"
"172399","0.11720249801874161","0.11720249801874161","0.11720249801874161","1723","1723","1723"
"172499","0.11803808063268661","0.11803808063268661","0.11803808063268661","1724","1724","1724"
"172599","0.11932051181793213","0.11932051181793213","0.11932051181793213","1725","1725","1725"
"172699","0.1195463240146637","0.1195463240146637","0.1195463240146637","1726","1726","1726"
"172799","0.11460532248020172","0.11460532248020172","0.11460532248020172","1727","1727","1727"
"172899","0.12457264214754105","0.12457264214754105","0.12457264214754105","1728","1728","1728"
"172999","0.11977909505367279","0.11977909505367279","0.11977909505367279","1729","1729","1729"
"173099","0.11597619205713272","0.11597619205713272","0.11597619205713272","1730","1730","1730"
"173199","0.12580619752407074","0.12580619752407074","0.12580619752407074","1731","1731","1731"
"173299","0.11237095296382904","0.11237095296382904","0.11237095296382904","1732","1732","1732"
"173399","0.11811918020248413","0.11811918020248413","0.11811918020248413","1733","1733","1733"
"173499","0.13022065162658691","0.13022065162658691","0.13022065162658691","1734","1734","1734"
"173599","0.11316046118736267","0.11316046118736267","0.11316046118736267","1735","1735","1735"
"173699","0.1188911497592926","0.1188911497592926","0.1188911497592926","1736","1736","1736"
"173799","0.11640752106904984","0.11640752106904984","0.11640752106904984","1737","1737","1737"
"173899","0.1157064437866211","0.1157064437866211","0.1157064437866211","1738","1738","1738"
"173999","0.11386173963546753","0.11386173963546753","0.11386173963546753","1739","1739","1739"
"174099","0.11841248720884323","0.11841248720884323","0.11841248720884323","1740","1740","1740"
"174199","0.11390421539545059","0.11390421539545059","0.11390421539545059","1741","1741","1741"
"174299","0.11871983855962753","0.11871983855962753","0.11871983855962753","1742","1742","1742"
"174399","0.11304668337106705","0.11304668337106705","0.11304668337106705","1743","1743","1743"
"174499","0.11788440495729446","0.11788440495729446","0.11788440495729446","1744","1744","1744"
"174599","0.11901043355464935","0.11901043355464935","0.11901043355464935","1745","1745","1745"
"174699","0.11840631812810898","0.11840631812810898","0.11840631812810898","1746","1746","1746"
"174799","0.11525227874517441","0.11525227874517441","0.11525227874517441","1747","1747","1747"
"174899","0.11983082443475723","0.11983082443475723","0.11983082443475723","1748","1748","1748"
"174999","0.11134281009435654","0.11134281009435654","0.11134281009435654","1749","1749","1749"
"175099","0.1258220374584198","0.1258220374584198","0.1258220374584198","1750","1750","1750"
"175199","0.12012192606925964","0.12012192606925964","0.12012192606925964","1751","1751","1751"
"175299","0.1174272820353508","0.1174272820353508","0.1174272820353508","1752","1752","1752"
